,response,context,context/0,context/1,context/2,context/3
0,"Yeah, I have a Dodge Aries.",Uh-huh.,"Uh, sports car.",Oh. What sort of requirements to you have for your car?,"Uh, well, yeah, I am as a matter of fact. Well, actually I'm looking for another car, but, uh, uh, new, probably not.","Well, are you in the market for a new car?"
1,Yeah.,"Uh, usually either black or red.",Uh-huh.,"Uh, sports car.",Oh. What sort of requirements to you have for your car?,"Uh, well, yeah, I am as a matter of fact. Well, actually I'm looking for another car, but, uh, uh, new, probably not."
2,"And so, uh, I don't know, I'm not real sure that, uh that that's the way to go about selecting a car. I think you have to have a criteria that you can follow and, uh.",Uh-huh.,"Uh, usually either black or red.",Uh-huh.,"Uh, sports car.",Oh. What sort of requirements to you have for your car?
3,Yeah.,"And electric windows, and power locks",Uh-huh.,"Uh, usually either black or red.",Uh-huh.,"Uh, sports car."
4,Yeah.,I see,"And electric windows, and power locks",Uh-huh.,"Uh, usually either black or red.",Uh-huh.
5,"that's, that's the way we were living, I guess.","Now,",I see,"And electric windows, and power locks",Uh-huh.,"Uh, usually either black or red."
6,Right.,"Top of, top of the line.","Now,",I see,"And electric windows, and power locks",Uh-huh.
7,Uh-huh.,"Well, not so much that as it is, I've had so many times when, uh, uh, you know, I'll have a friend next to me or I see somebody, uh, guy broken down on the side of the road and try to lean over and roll down the window.","Top of, top of the line.","Now,",I see,"And electric windows, and power locks"
8,And then I'll get in the car and lock the door and try not to get out of it.,Oh.,"Well, not so much that as it is, I've had so many times when, uh, uh, you know, I'll have a friend next to me or I see somebody, uh, guy broken down on the side of the road and try to lean over and roll down the window.","Top of, top of the line.","Now,",I see
9,Uh-huh.,"It is just a real pain, or, you know, if I'm driving along and there's somebody next to me and, uh, somebody that I know and you try to talk to them it's real difficult to drive, reach over, and try to roll down the window.",Oh.,"Well, not so much that as it is, I've had so many times when, uh, uh, you know, I'll have a friend next to me or I see somebody, uh, guy broken down on the side of the road and try to lean over and roll down the window.","Top of, top of the line.","Now,"
10,"But, uh.","Uh-huh. Right, right.","It is just a real pain, or, you know, if I'm driving along and there's somebody next to me and, uh, somebody that I know and you try to talk to them it's real difficult to drive, reach over, and try to roll down the window.",Oh.,"Well, not so much that as it is, I've had so many times when, uh, uh, you know, I'll have a friend next to me or I see somebody, uh, guy broken down on the side of the road and try to lean over and roll down the window.","Top of, top of the line."
11,Right.,"And, uh, so, power locks, power windows are just, just things that, uh, just really help a lot","Uh-huh. Right, right.","It is just a real pain, or, you know, if I'm driving along and there's somebody next to me and, uh, somebody that I know and you try to talk to them it's real difficult to drive, reach over, and try to roll down the window.",Oh.,"Well, not so much that as it is, I've had so many times when, uh, uh, you know, I'll have a friend next to me or I see somebody, uh, guy broken down on the side of the road and try to lean over and roll down the window."
12,"I mean, they're not, you don't have to be conscious of them. You know, it, it's just a, just a part of being, you, you're not conscious of it.","Uh-huh, uh-huh.","And, uh, so, power locks, power windows are just, just things that, uh, just really help a lot","Uh-huh. Right, right.","It is just a real pain, or, you know, if I'm driving along and there's somebody next to me and, uh, somebody that I know and you try to talk to them it's real difficult to drive, reach over, and try to roll down the window.",Oh.
13,"Well, I'm, I work at T I.",What about you?,"Uh-huh, uh-huh.","And, uh, so, power locks, power windows are just, just things that, uh, just really help a lot","Uh-huh. Right, right.","It is just a real pain, or, you know, if I'm driving along and there's somebody next to me and, uh, somebody that I know and you try to talk to them it's real difficult to drive, reach over, and try to roll down the window."
14,"Uh, uh.","Well, I guess I'm, uh, more traditional in that I don't like power windows or power locks, because the people that I know who have them always seem to have trouble with them.",What about you?,"Uh-huh, uh-huh.","And, uh, so, power locks, power windows are just, just things that, uh, just really help a lot","Uh-huh. Right, right."
15,"But, uh.",Oh.,"Well, I guess I'm, uh, more traditional in that I don't like power windows or power locks, because the people that I know who have them always seem to have trouble with them.",What about you?,"Uh-huh, uh-huh.","And, uh, so, power locks, power windows are just, just things that, uh, just really help a lot"
16,"Uh-uh. Uh-uh, yeah.","And, uh, so I don't, I just don't like anything that I can't figure out why it doesn't work",Oh.,"Well, I guess I'm, uh, more traditional in that I don't like power windows or power locks, because the people that I know who have them always seem to have trouble with them.",What about you?,"Uh-huh, uh-huh."
17,"and I just, I don, I can not even, I mean, I, I think that, that I just can not put myself through college without a, uh a master's degree in something that I'm not good at.",Sure.,"And, uh, so I don't, I just don't like anything that I can't figure out why it doesn't work",Oh.,"Well, I guess I'm, uh, more traditional in that I don't like power windows or power locks, because the people that I know who have them always seem to have trouble with them.",What about you?
18,"Sure, uh-huh.","And then I want, you know, good, uh, gas mileage and I want an air bag and, uh, I guess,",Sure.,"And, uh, so I don't, I just don't like anything that I can't figure out why it doesn't work",Oh.,"Well, I guess I'm, uh, more traditional in that I don't like power windows or power locks, because the people that I know who have them always seem to have trouble with them."
19,"Uh, no.",Have you ever had a car with an air bag?,"And then I want, you know, good, uh, gas mileage and I want an air bag and, uh, I guess,",Sure.,"And, uh, so I don't, I just don't like anything that I can't figure out why it doesn't work",Oh.
20,I think I have.,"No, I haven't. Have you?",Have you ever had a car with an air bag?,"And then I want, you know, good, uh, gas mileage and I want an air bag and, uh, I guess,",Sure.,"And, uh, so I don't, I just don't like anything that I can't figure out why it doesn't work"
