,response,context,context/0,context/1,context/2,context/3
0,"And then, uh we went, uh to the, uh, closer to Oahu and then to, uh the, closer to the wharf, uh  the wharimar, uh uh, the whalming, uh",Uh-huh.,"Oh. It wasn't actually. It, when we were in Oahu, uh, I couldn't wait to get off We, we took a cruise and we went to four different islands and it was a really nice, Kauai was nice and Maui was nice. We had, we had a great time.","Oh, I, I'd, well actually I did visit Hawaii once but I never made it off of Oahu, which I've heard is not the nicest of the islands.","Uh, actually my last vacation was in Connecticut. Uh, we went home to visit family. Before that we were in Hawaii.",So where was your last vacation?
1,!!!%,We were there for ten days.,Uh-huh.,"Oh. It wasn't actually. It, when we were in Oahu, uh, I couldn't wait to get off We, we took a cruise and we went to four different islands and it was a really nice, Kauai was nice and Maui was nice. We had, we had a great time.","Oh, I, I'd, well actually I did visit Hawaii once but I never made it off of Oahu, which I've heard is not the nicest of the islands.","Uh, actually my last vacation was in Connecticut. Uh, we went home to visit family. Before that we were in Hawaii."
2,"And then, we went up to the, uh the, closer to Maui, and then we went over to the coast.","Oh that's, wow. Yeah.",We were there for ten days.,Uh-huh.,"Oh. It wasn't actually. It, when we were in Oahu, uh, I couldn't wait to get off We, we took a cruise and we went to four different islands and it was a really nice, Kauai was nice and Maui was nice. We had, we had a great time.","Oh, I, I'd, well actually I did visit Hawaii once but I never made it off of Oahu, which I've heard is not the nicest of the islands."
3,I've been to Kauai.,"Yeah, yes. So where have you been?","Oh that's, wow. Yeah.",We were there for ten days.,Uh-huh.,"Oh. It wasn't actually. It, when we were in Oahu, uh, I couldn't wait to get off We, we took a cruise and we went to four different islands and it was a really nice, Kauai was nice and Maui was nice. We had, we had a great time."
4,"Oh, I went to Europe.","Oh I've I've been lots of places. My last vacation was actually in Morocco I guess we, that one would count,","Yeah, yes. So where have you been?","Oh that's, wow. Yeah.",We were there for ten days.,Uh-huh.
5,"yeah, it's, it was a very, very, uh, wealthy country, but it's very different from what I'd seen before.",Morocco. Really.,"Oh I've I've been lots of places. My last vacation was actually in Morocco I guess we, that one would count,","Yeah, yes. So where have you been?","Oh that's, wow. Yeah.",We were there for ten days.
6,"Oh, that's cool.","Uh, that was about a year and a half ago, and,",Morocco. Really.,"Oh I've I've been lots of places. My last vacation was actually in Morocco I guess we, that one would count,","Yeah, yes. So where have you been?","Oh that's, wow. Yeah."
7,"Well, I, I went to Mexico City, and then I was able to get a job there.","No kidding. what, what, did you just decide to go there or,","Uh, that was about a year and a half ago, and,",Morocco. Really.,"Oh I've I've been lots of places. My last vacation was actually in Morocco I guess we, that one would count,","Yeah, yes. So where have you been?"
8,"Oh, uh-huh.","Uh, well my husband is French and we were living in France at the time","No kidding. what, what, did you just decide to go there or,","Uh, that was about a year and a half ago, and,",Morocco. Really.,"Oh I've I've been lots of places. My last vacation was actually in Morocco I guess we, that one would count,"
9,"and so we went there, and we took a book with him and, uh, he was, he had a, uh a little notebook and a, a, and a map of France",Uh-huh.,"Uh, well my husband is French and we were living in France at the time","No kidding. what, what, did you just decide to go there or,","Uh, that was about a year and a half ago, and,",Morocco. Really.
