,response,context,context/0,context/1,context/2,context/3
0,Oh.,"Yeah, and, uh, um, yeah, we had cat, you know, my family had cats when we were growing up the whole time until my Mom developed an allergies,",Two cats.,"Um, we got two cats.",Do you have any pets?,"Okay, well, you,"
1,"and we never did get around to cleaning them up,",Uh-huh.,"Yeah, and, uh, um, yeah, we had cat, you know, my family had cats when we were growing up the whole time until my Mom developed an allergies,",Two cats.,"Um, we got two cats.",Do you have any pets?
2,"Uh, yeah.","so, I mean, I'm used, I'm used to having cats around, I like them.",Uh-huh.,"Yeah, and, uh, um, yeah, we had cat, you know, my family had cats when we were growing up the whole time until my Mom developed an allergies,",Two cats.,"Um, we got two cats."
3,"Well, I, you, you think that, you don't think that a dog can really take on the responsibilities of being a parent and, and parent, you can't really be a good parent and expect to be able to take care of your kids and everything,","Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,","so, I mean, I'm used, I'm used to having cats around, I like them.",Uh-huh.,"Yeah, and, uh, um, yeah, we had cat, you know, my family had cats when we were growing up the whole time until my Mom developed an allergies,",Two cats.
4,Yeah.,"Oh, see, I'm not, uh, I'm not a dog person at all","Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,","so, I mean, I'm used, I'm used to having cats around, I like them.",Uh-huh.,"Yeah, and, uh, um, yeah, we had cat, you know, my family had cats when we were growing up the whole time until my Mom developed an allergies,"
5,Yeah.,"Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?","Oh, see, I'm not, uh, I'm not a dog person at all","Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,","so, I mean, I'm used, I'm used to having cats around, I like them.",Uh-huh.
6,Yeah.,"Yeah, probably, I was allergic to dogs when I was a kid, in fact,","Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?","Oh, see, I'm not, uh, I'm not a dog person at all","Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,","so, I mean, I'm used, I'm used to having cats around, I like them."
7,"but, um, I,",Uh-huh.,"Yeah, probably, I was allergic to dogs when I was a kid, in fact,","Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?","Oh, see, I'm not, uh, I'm not a dog person at all","Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,"
8,"Well, I, I have a dog, and I, you know, we went out and bought him, and he was part Springer Spaniel, part Cocker Spaniel.","I may still be, um, we,",Uh-huh.,"Yeah, probably, I was allergic to dogs when I was a kid, in fact,","Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?","Oh, see, I'm not, uh, I'm not a dog person at all"
9,"No, no, we like, um we like dogs, too.",But not cats.,"I may still be, um, we,",Uh-huh.,"Yeah, probably, I was allergic to dogs when I was a kid, in fact,","Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?"
10,"Well, I don't know, I, I have a friend who has a dog and, uh, he's always had dogs,","That, um, I wonder sometimes",But not cats.,"I may still be, um, we,",Uh-huh.,"Yeah, probably, I was allergic to dogs when I was a kid, in fact,"
11,"and I know some people, um.",Uh-huh.,"That, um, I wonder sometimes",But not cats.,"I may still be, um, we,",Uh-huh.
12,"Oh, no.","Um, but we, um, we house sat for a, um, my, um, my wife's boss a couple weeks ago and, um, uh, he has a dog and everything, we were, you know, we were sitting the dog and everything and, uh, I felt like just miserable all weekend and it really didn't dawn on me until Sunday, it was like, hey, maybe you're still allergic to the dog. It was like, oh, that could be it.",Uh-huh.,"That, um, I wonder sometimes",But not cats.,"I may still be, um, we,"
13,Yeah.,"The thing I don't like about dogs sometimes is that the house will just reek, of the dogs, and constantly.","Um, but we, um, we house sat for a, um, my, um, my wife's boss a couple weeks ago and, um, uh, he has a dog and everything, we were, you know, we were sitting the dog and everything and, uh, I felt like just miserable all weekend and it really didn't dawn on me until Sunday, it was like, hey, maybe you're still allergic to the dog. It was like, oh, that could be it.",Uh-huh.,"That, um, I wonder sometimes",But not cats.
14,"No, it's, it really isn't.","Yeah. Well, dogs are real high maintenances, you got to take them for walks and you've got to pay a lot, you know, you need to pay attention to cats and everything but it's not quite the same thing.","The thing I don't like about dogs sometimes is that the house will just reek, of the dogs, and constantly.","Um, but we, um, we house sat for a, um, my, um, my wife's boss a couple weeks ago and, um, uh, he has a dog and everything, we were, you know, we were sitting the dog and everything and, uh, I felt like just miserable all weekend and it really didn't dawn on me until Sunday, it was like, hey, maybe you're still allergic to the dog. It was like, oh, that could be it.",Uh-huh.,"That, um, I wonder sometimes"
