,response,context,context/0,context/1,context/2,context/3
0,"Well I, I, uh I, um, work as a temporary in a temporary agency.","So what, what, how do you spend the time with your children?","Well, no, would they, no.","so, uh, uh, children wouldn't be very convenient for me right now.","Oh, uh-huh.","Okay, well personally, I don't have any children. I'm twenty-two and I'm doing my Master's at N C State"
1,"Oh, okay.",Well both of mine are boys. They're eight and eleven,"So what, what, how do you spend the time with your children?","Well, no, would they, no.","so, uh, uh, children wouldn't be very convenient for me right now.","Oh, uh-huh."
2,"so,","Um. Okay, and did,",Well both of mine are boys. They're eight and eleven,"So what, what, how do you spend the time with your children?","Well, no, would they, no.","so, uh, uh, children wouldn't be very convenient for me right now."
3,Uh-huh.,and they're into sports,"Um. Okay, and did,",Well both of mine are boys. They're eight and eleven,"So what, what, how do you spend the time with your children?","Well, no, would they, no."
4,so.,Yeah.,and they're into sports,"Um. Okay, and did,",Well both of mine are boys. They're eight and eleven,"So what, what, how do you spend the time with your children?"
5,Oh.,"I mean, as a matter of fact, that's what we're doing tonight",Yeah.,and they're into sports,"Um. Okay, and did,",Well both of mine are boys. They're eight and eleven
6,"I'm, uh, I'm doing an internship at North Texas State University","What, what are you doing?","I mean, as a matter of fact, that's what we're doing tonight",Yeah.,and they're into sports,"Um. Okay, and did,"
7,Uh-huh.,Baseball has started.,"What, what are you doing?","I mean, as a matter of fact, that's what we're doing tonight",Yeah.,and they're into sports
8,"Well, she's not really into sports, but, uh.","Oh, okay. Do, do they play like, uh, like does the eight year old play baseball?",Baseball has started.,"What, what are you doing?","I mean, as a matter of fact, that's what we're doing tonight",Yeah.
9,Okay.,"Oh, oh, yes, we start here at, uh, five.","Oh, okay. Do, do they play like, uh, like does the eight year old play baseball?",Baseball has started.,"What, what are you doing?","I mean, as a matter of fact, that's what we're doing tonight"
10,!!!%!!;!! LINE!!action!!atic!! Controlling!!ets!!condition!! Reminders!!,"Okay, and, and in, in his league do they have like a pitcher, or do they have a standing ball or a machine, or what?","Oh, oh, yes, we start here at, uh, five.","Oh, okay. Do, do they play like, uh, like does the eight year old play baseball?",Baseball has started.,"What, what are you doing?"
11,Uh-huh.,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May.","Okay, and, and in, in his league do they have like a pitcher, or do they have a standing ball or a machine, or what?","Oh, oh, yes, we start here at, uh, five.","Oh, okay. Do, do they play like, uh, like does the eight year old play baseball?",Baseball has started.
12,"And then they have to, they have, uh they have an auction going on and, uh and, they, uh have, they do a lot of training camp and things like that.",Okay.,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May.","Okay, and, and in, in his league do they have like a pitcher, or do they have a standing ball or a machine, or what?","Oh, oh, yes, we start here at, uh, five.","Oh, okay. Do, do they play like, uh, like does the eight year old play baseball?"
13,"Oh, okay.","So he's going to be with, uh, regular pitching",Okay.,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May.","Okay, and, and in, in his league do they have like a pitcher, or do they have a standing ball or a machine, or what?","Oh, oh, yes, we start here at, uh, five."
14,"and, uh.","Oh, okay.","So he's going to be with, uh, regular pitching",Okay.,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May.","Okay, and, and in, in his league do they have like a pitcher, or do they have a standing ball or a machine, or what?"
15,Oh.,"and my eleven year old, of course, you know, is pitching.","Oh, okay.","So he's going to be with, uh, regular pitching",Okay.,"Up until, it's coach pitch, until you get nine which my little boy will be nine in May."
