,response,context,context/0,context/1,context/2,context/3
0,"Oh, well, that's good.","Yes, our first and he just turned three months.","How about you, do you have any children?","Uh,","Yeah we, Two year old daughter in child care and we went through the process of searching for child care and uh, finding what we consider to be, real good child care at a, uh, pretty reasonable price, we think.",So you have a child Uh-huh.
1,"Yeah, so he's a little bit young for a kindergartner.","Oh, boy.","Yes, our first and he just turned three months.","How about you, do you have any children?","Uh,","Yeah we, Two year old daughter in child care and we went through the process of searching for child care and uh, finding what we consider to be, real good child care at a, uh, pretty reasonable price, we think."
2,Yeah.,"So, we're just starting into hunting for child care.","Oh, boy.","Yes, our first and he just turned three months.","How about you, do you have any children?","Uh,"
3,We have a seven year old and a three year old.,Yeah.,"So, we're just starting into hunting for child care.","Oh, boy.","Yes, our first and he just turned three months.","How about you, do you have any children?"
4,Uh-huh.,"Right now, both of us are students.",Yeah.,"So, we're just starting into hunting for child care.","Oh, boy.","Yes, our first and he just turned three months."
5,"Uh, University of Rochester.",Are you? Where are a student?,"Right now, both of us are students.",Yeah.,"So, we're just starting into hunting for child care.","Oh, boy."
6,"Oh, okay.","Uh, Uh, University of Southern Mississippi.",Are you? Where are a student?,"Right now, both of us are students.",Yeah.,"So, we're just starting into hunting for child care."
7,"Yeah, so that's a real change.",No kidding.,"Uh, Uh, University of Southern Mississippi.",Are you? Where are a student?,"Right now, both of us are students.",Yeah.
8,"She's, she was a, a, uh, a sophomore at U T at the University of Texas at Dallas.","Uh, she's,",No kidding.,"Uh, Uh, University of Southern Mississippi.",Are you? Where are a student?,"Right now, both of us are students."
9,"Oh, really?",I was a professor in a university here in California for a while.,"Uh, she's,",No kidding.,"Uh, Uh, University of Southern Mississippi.",Are you? Where are a student?
10,"And, uh, she, she got, she was from a poor immigrant family and, uh",Yeah.,I was a professor in a university here in California for a while.,"Uh, she's,",No kidding.,"Uh, Uh, University of Southern Mississippi."
11,Uh-huh.,"Yeah, uh, are you going to, uh, put your son in child care in a, a year or two?",Yeah.,I was a professor in a university here in California for a while.,"Uh, she's,",No kidding.
12,Uh-huh.,"Uh, probably. Uh, actually spring semester a year from now he's going to have to be in child care uh, five days a week more than likely. Uh, depending on how my class schedule runs","Yeah, uh, are you going to, uh, put your son in child care in a, a year or two?",Yeah.,I was a professor in a university here in California for a while.,"Uh, she's,"
13,and so that's going away.,Yeah.,"Uh, probably. Uh, actually spring semester a year from now he's going to have to be in child care uh, five days a week more than likely. Uh, depending on how my class schedule runs","Yeah, uh, are you going to, uh, put your son in child care in a, a year or two?",Yeah.,I was a professor in a university here in California for a while.
14,Uh-huh.,because my wife will be doing her internship that semester.,Yeah.,"Uh, probably. Uh, actually spring semester a year from now he's going to have to be in child care uh, five days a week more than likely. Uh, depending on how my class schedule runs","Yeah, uh, are you going to, uh, put your son in child care in a, a year or two?",Yeah.
15,"So, uh.",Uh-huh.,because my wife will be doing her internship that semester.,Yeah.,"Uh, probably. Uh, actually spring semester a year from now he's going to have to be in child care uh, five days a week more than likely. Uh, depending on how my class schedule runs","Yeah, uh, are you going to, uh, put your son in child care in a, a year or two?"
16,"Oh, that's great.","It will be forty hour week, not, no, eight to five type of thing.",Uh-huh.,because my wife will be doing her internship that semester.,Yeah.,"Uh, probably. Uh, actually spring semester a year from now he's going to have to be in child care uh, five days a week more than likely. Uh, depending on how my class schedule runs"
17,"And, uh, so, we, we have, uh",Yeah.,"It will be forty hour week, not, no, eight to five type of thing.",Uh-huh.,because my wife will be doing her internship that semester.,Yeah.
18,Right.,"So depending on what my class schedule looks like, he may spend four, anywhere from four to eight hours a day in child care at that point. Right now we're trying to avoid it, but we just, as a matter of fact just yesterday hired a, a girl to, uh, watch him. Uh, I get out of class at certain time and my wife is already supposed to be on her way to her class. You know, once a day this overlap happens where we can't, one of us be home.",Yeah.,"It will be forty hour week, not, no, eight to five type of thing.",Uh-huh.,because my wife will be doing her internship that semester.
19,"And, uh.",Yeah. Yeah.,"So depending on what my class schedule looks like, he may spend four, anywhere from four to eight hours a day in child care at that point. Right now we're trying to avoid it, but we just, as a matter of fact just yesterday hired a, a girl to, uh, watch him. Uh, I get out of class at certain time and my wife is already supposed to be on her way to her class. You know, once a day this overlap happens where we can't, one of us be home.",Yeah.,"It will be forty hour week, not, no, eight to five type of thing.",Uh-huh.
20,"Oh, my goodness.","So for about twenty twenty, thirty minutes a day we got a baby-sitter comes in.",Yeah. Yeah.,"So depending on what my class schedule looks like, he may spend four, anywhere from four to eight hours a day in child care at that point. Right now we're trying to avoid it, but we just, as a matter of fact just yesterday hired a, a girl to, uh, watch him. Uh, I get out of class at certain time and my wife is already supposed to be on her way to her class. You know, once a day this overlap happens where we can't, one of us be home.",Yeah.,"It will be forty hour week, not, no, eight to five type of thing."
21,Uh-huh.,"Well, that's a good experience, I think, and, uh, there are a lot of things to think about and the articles that are written on the topic, are pretty good and they kind of boil down to, uh, any other important decision you really have to explore the alternative","So for about twenty twenty, thirty minutes a day we got a baby-sitter comes in.",Yeah. Yeah.,"So depending on what my class schedule looks like, he may spend four, anywhere from four to eight hours a day in child care at that point. Right now we're trying to avoid it, but we just, as a matter of fact just yesterday hired a, a girl to, uh, watch him. Uh, I get out of class at certain time and my wife is already supposed to be on her way to her class. You know, once a day this overlap happens where we can't, one of us be home.",Yeah.
22,"And, uh",Uh-huh,"Well, that's a good experience, I think, and, uh, there are a lot of things to think about and the articles that are written on the topic, are pretty good and they kind of boil down to, uh, any other important decision you really have to explore the alternative","So for about twenty twenty, thirty minutes a day we got a baby-sitter comes in.",Yeah. Yeah.,"So depending on what my class schedule looks like, he may spend four, anywhere from four to eight hours a day in child care at that point. Right now we're trying to avoid it, but we just, as a matter of fact just yesterday hired a, a girl to, uh, watch him. Uh, I get out of class at certain time and my wife is already supposed to be on her way to her class. You know, once a day this overlap happens where we can't, one of us be home."
23,Uh.,"and what we found, uh, to be the best guide was our own instincts about, people who were going to be loving",Uh-huh,"Well, that's a good experience, I think, and, uh, there are a lot of things to think about and the articles that are written on the topic, are pretty good and they kind of boil down to, uh, any other important decision you really have to explore the alternative","So for about twenty twenty, thirty minutes a day we got a baby-sitter comes in.",Yeah. Yeah.
24,"and whether it was going to cost us money or whether it would be better for us to have, you know, our own, you would have to be willing to sacrifice to have someone guide us.",Yeah.,"and what we found, uh, to be the best guide was our own instincts about, people who were going to be loving",Uh-huh,"Well, that's a good experience, I think, and, uh, there are a lot of things to think about and the articles that are written on the topic, are pretty good and they kind of boil down to, uh, any other important decision you really have to explore the alternative","So for about twenty twenty, thirty minutes a day we got a baby-sitter comes in."
