,response,context,context/0,context/1,context/2,context/3
0,"And, uh.",Uh-huh.,"So we don't have a, a big yard. Uh, but, uh, when my wife and I first moved in, it was just the two of us. So it was enough.",Uh-huh.,"Okay. Uh, right now we're living in, well it's me, my wife and, uh, two young boys. And, uh, right now we're in a, uh, I guess it's either a zero lot line or a garden home. Which you might call it.","Well, tell me about your home."
1,Yeah.,"Uh, and it's, uh, I guess what they call a story and a half. Because it's not a full two story. Where, you know, everything on top is on bottom.",Uh-huh.,"So we don't have a, a big yard. Uh, but, uh, when my wife and I first moved in, it was just the two of us. So it was enough.",Uh-huh.,"Okay. Uh, right now we're living in, well it's me, my wife and, uh, two young boys. And, uh, right now we're in a, uh, I guess it's either a zero lot line or a garden home. Which you might call it."
2,But it's got a good story line and I really enjoyed it.,Yeah.,"Uh, and it's, uh, I guess what they call a story and a half. Because it's not a full two story. Where, you know, everything on top is on bottom.",Uh-huh.,"So we don't have a, a big yard. Uh, but, uh, when my wife and I first moved in, it was just the two of us. So it was enough.",Uh-huh.
3,"Oh, yeah.","So, it's got real high ceilings on half the house and the other half is just standard sized ceilings.",Yeah.,"Uh, and it's, uh, I guess what they call a story and a half. Because it's not a full two story. Where, you know, everything on top is on bottom.",Uh-huh.,"So we don't have a, a big yard. Uh, but, uh, when my wife and I first moved in, it was just the two of us. So it was enough."
4,"And, uh.",Huh.,"So, it's got real high ceilings on half the house and the other half is just standard sized ceilings.",Yeah.,"Uh, and it's, uh, I guess what they call a story and a half. Because it's not a full two story. Where, you know, everything on top is on bottom.",Uh-huh.
5,"Oh, that's, that sounds great.","And, uh, it's about a five year old house now.",Huh.,"So, it's got real high ceilings on half the house and the other half is just standard sized ceilings.",Yeah.,"Uh, and it's, uh, I guess what they call a story and a half. Because it's not a full two story. Where, you know, everything on top is on bottom."
6,"Yeah, it is. It's, it has a lot of room for activities.",It sounds nice.,"And, uh, it's about a five year old house now.",Huh.,"So, it's got real high ceilings on half the house and the other half is just standard sized ceilings.",Yeah.
7,"Oh, really?","It's, uh, pretty nice. Unfortunately, the builder who built it went out of business already",It sounds nice.,"And, uh, it's about a five year old house now.",Huh.,"So, it's got real high ceilings on half the house and the other half is just standard sized ceilings."
8,"and so, uh.","Oh, yeah?","It's, uh, pretty nice. Unfortunately, the builder who built it went out of business already",It sounds nice.,"And, uh, it's about a five year old house now.",Huh.
9,Oh.,"Yeah. It was a, Landmark is the one who built it.","Oh, yeah?","It's, uh, pretty nice. Unfortunately, the builder who built it went out of business already",It sounds nice.,"And, uh, it's about a five year old house now."
