,response,context,context/0,context/1,context/2,context/3
0,Uh.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.,"And I thought it was a good sacrifice to make, because, um, it was important to me to, to spend some time with kids.",Right.,"Well Brent, I've been, um, I kind of gave up my career about three years ago to stay home with my children because I thought, uh, if it, it's only going to be another year until the youngest is in school."
1,"and I would have to come home,",Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.,"And I thought it was a good sacrifice to make, because, um, it was important to me to, to spend some time with kids.",Right.
2,"Right, right.","and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.,"And I thought it was a good sacrifice to make, because, um, it was important to me to, to spend some time with kids."
3,"And I thought, well that's not right. And then when, um when I had kids, um",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,",Uh-huh.
4,Yeah.,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.,"I know that when I was in school and getting my degree at the same time my husband was, it was really hard on our family because I would, he would come home and I would leave,"
5,I'm a college professor.,Uh-huh. You must be a.,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time.",Right.
6,!!!%!! Remind me.,Yes.,Uh-huh. You must be a.,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.,"and then when I would come home and he would leave, and, um, so I think one day one of our kids said, you know, someone came home and they said, well, when is dad leaving or something. It was like that they thought that's the way life was, that you didn't have two parents at home at the same time."
7,I'm also.,So am I.,Yes.,Uh-huh. You must be a.,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together.",Uh-huh.
8,"Yes, I am.","Oh, you are?",So am I.,Yes.,Uh-huh. You must be a.,"And so I think, um, it's become real important to me that we try to spend time together as a family. So there's one or two nights a week, we have a, on Monday nights we set aside time where it's called, uh, family home evening and we stay home that evening, all of us, and we do things together."
9,Yeah.,"Yes, what a coincidence.","Oh, you are?",So am I.,Yes.,Uh-huh. You must be a.
