,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,"Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have,"My, my, just a couple.","Well, I, uh, couple of them, I, at the moment, use an A S T two eighty-six and I got a leading edge and I got a American one and had a I B M one, but","Hi, well, I guess, which one have you got right now? Or,"
1,And I've had the three eighty-eight for about three years now.,"Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have,"My, my, just a couple.","Well, I, uh, couple of them, I, at the moment, use an A S T two eighty-six and I got a leading edge and I got a American one and had a I B M one, but"
2,Uh-huh.,"Yeah, it's very, very generic.","Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have,"My, my, just a couple."
3,"I, I made a deck out of one of those.","What did you do, put it together?","Yeah, it's very, very generic.","Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine.",What do you have
4,Yeah.,"Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?","Yeah, it's very, very generic.","Oh, yeah?","Uh, I've got an Omega and I've got a, uh, generic three eighty, or four eighty-six machine."
5,"and, uh.","Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?","Yeah, it's very, very generic.","Oh, yeah?"
6,Yeah.,That's all I got to say for it.,"Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?","Yeah, it's very, very generic."
7,"Uh, mainly I'm a data entry system user.",Yeah. What do you use it for?,That's all I got to say for it.,"Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine","What did you do, put it together?"
8,What do you do?,Huh?,Yeah. What do you use it for?,That's all I got to say for it.,"Well, that's, Yeah.","Yeah, and, and, uh, upgraded it and put things in there and dibbled and dabbled and now, now it's, now it's a fast machine"
9,"Um, mostly just stuff for spreadsheets and data base.",What do you use it for?,Huh?,Yeah. What do you use it for?,That's all I got to say for it.,"Well, that's, Yeah."
10,"Oh, okay.","Uh, work, uh, I'm a contract programmer.",What do you use it for?,Huh?,Yeah. What do you use it for?,That's all I got to say for it.
11,I'm a production student.,"Oh, yeah? What kind of programs do you,","Uh, work, uh, I'm a contract programmer.",What do you use it for?,Huh?,Yeah. What do you use it for?
12,Uh-huh.,"Uh, anything","Oh, yeah? What kind of programs do you,","Uh, work, uh, I'm a contract programmer.",What do you use it for?,Huh?
13,"Okay. I mean, I, I don't, I think that, uh.","Okay, I mean like business programs or, Man.","Uh, anything","Oh, yeah? What kind of programs do you,","Uh, work, uh, I'm a contract programmer.",What do you use it for?
14,Yeah.,"Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun.","Okay, I mean like business programs or, Man.","Uh, anything","Oh, yeah? What kind of programs do you,","Uh, work, uh, I'm a contract programmer."
15,"!!!!,!!!.!!;!!%!! Remind me of that.","Uh-huh,","Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun.","Okay, I mean like business programs or, Man.","Uh, anything","Oh, yeah? What kind of programs do you,"
16,Yeah.,"Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and, and all sorts of little things you'd want to put your finger on the screen for.","Uh-huh,","Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun.","Okay, I mean like business programs or, Man.","Uh, anything"
17,"Yeah, we do.","Huh. Well, that's, Well, that sounds interesting. Matter of fact, uh, I guess you do, uh, you get a lot of graphics in there, I imagine, huh.","Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and, and all sorts of little things you'd want to put your finger on the screen for.","Uh-huh,","Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun.","Okay, I mean like business programs or, Man."
18,"Yeah, I mean, it's, it, it can be really, really,","Oh, yeah, definitely.","Huh. Well, that's, Well, that sounds interesting. Matter of fact, uh, I guess you do, uh, you get a lot of graphics in there, I imagine, huh.","Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and, and all sorts of little things you'd want to put your finger on the screen for.","Uh-huh,","Uh, I've done business programming, you know, scientific applications like, you know, petroleum science stuff and, Uh, uh, test equipment and I did the, I, I did one that was, the demonstration of a touch, touch screen for a company that sells, uh, touch screens. It was kind of fun."
19,Yeah.,That's where the speed helps out.,"Oh, yeah, definitely.","Huh. Well, that's, Well, that sounds interesting. Matter of fact, uh, I guess you do, uh, you get a lot of graphics in there, I imagine, huh.","Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and, and all sorts of little things you'd want to put your finger on the screen for.","Uh-huh,"
20,Uh-huh.,"Uh, yeah, unfortunately the little portable P C that was plugged on the back was only a seven and a half megahertz, eighty, eighty-six. It's like slow out the",That's where the speed helps out.,"Oh, yeah, definitely.","Huh. Well, that's, Well, that sounds interesting. Matter of fact, uh, I guess you do, uh, you get a lot of graphics in there, I imagine, huh.","Put a little bitty portable computer in there and a plasma display. And make it look like things like, uh, you know, attack simulators and, and all sorts of little things you'd want to put your finger on the screen for."
21,"Yeah, it's, uh.","Yep, that will, that will, slow you up","Uh, yeah, unfortunately the little portable P C that was plugged on the back was only a seven and a half megahertz, eighty, eighty-six. It's like slow out the",That's where the speed helps out.,"Oh, yeah, definitely.","Huh. Well, that's, Well, that sounds interesting. Matter of fact, uh, I guess you do, uh, you get a lot of graphics in there, I imagine, huh."
22,"but, uh, I, I do like the convenience of it.",Huh?,"Yep, that will, that will, slow you up","Uh, yeah, unfortunately the little portable P C that was plugged on the back was only a seven and a half megahertz, eighty, eighty-six. It's like slow out the",That's where the speed helps out.,"Oh, yeah, definitely."
23,"Oh, okay.","Well, I, I do, uh, uh, programming for C N C turret presses and uh, cat cam system type things",Huh?,"Yep, that will, that will, slow you up","Uh, yeah, unfortunately the little portable P C that was plugged on the back was only a seven and a half megahertz, eighty, eighty-six. It's like slow out the",That's where the speed helps out.
24,and I do a lot of the user testing and development of the systems.,Uh-huh.,"Well, I, I do, uh, uh, programming for C N C turret presses and uh, cat cam system type things",Huh?,"Yep, that will, that will, slow you up","Uh, yeah, unfortunately the little portable P C that was plugged on the back was only a seven and a half megahertz, eighty, eighty-six. It's like slow out the"
25,"Oh, yeah.","and, uh, really need a faster system. Uh, I got a new line that I, I sell metal fabricating equipment, and cat cam systems, and tooling, et cetera.",Uh-huh.,"Well, I, I do, uh, uh, programming for C N C turret presses and uh, cat cam system type things",Huh?,"Yep, that will, that will, slow you up"
26,And I've got the same equipment.,Uh-huh.,"and, uh, really need a faster system. Uh, I got a new line that I, I sell metal fabricating equipment, and cat cam systems, and tooling, et cetera.",Uh-huh.,"Well, I, I do, uh, uh, programming for C N C turret presses and uh, cat cam system type things",Huh?
27,What do you do?,"Uh,",Uh-huh.,"and, uh, really need a faster system. Uh, I got a new line that I, I sell metal fabricating equipment, and cat cam systems, and tooling, et cetera.",Uh-huh.,"Well, I, I do, uh, uh, programming for C N C turret presses and uh, cat cam system type things"
28,"Oh, okay.","I know a guy that upgrades, uh, for a reasonable cost.","Uh,",Uh-huh.,"and, uh, really need a faster system. Uh, I got a new line that I, I sell metal fabricating equipment, and cat cam systems, and tooling, et cetera.",Uh-huh.
29,"Uh,",Who is that?,"I know a guy that upgrades, uh, for a reasonable cost.","Uh,",Uh-huh.,"and, uh, really need a faster system. Uh, I got a new line that I, I sell metal fabricating equipment, and cat cam systems, and tooling, et cetera."
30,"Oh, really.","Uh, his name is T Q or something like that. And my notebook is somewhere around here See if I can make my telephone cord stretch far enough.",Who is that?,"I know a guy that upgrades, uh, for a reasonable cost.","Uh,",Uh-huh.
31,Yeah.,I've tried to do is get this outfit to give me one,"Uh, his name is T Q or something like that. And my notebook is somewhere around here See if I can make my telephone cord stretch far enough.",Who is that?,"I know a guy that upgrades, uh, for a reasonable cost.","Uh,"
32,"Yeah, he, he works for, uh Texas Instruments.","Uh, he's, uh, up in, Huh?",I've tried to do is get this outfit to give me one,"Uh, his name is T Q or something like that. And my notebook is somewhere around here See if I can make my telephone cord stretch far enough.",Who is that?,"I know a guy that upgrades, uh, for a reasonable cost."
33,"Oh, okay.","That's how I got my other ones by selling their product for them. They not only give me a demonstrator, but the hardware as well as the software.","Uh, he's, uh, up in, Huh?",I've tried to do is get this outfit to give me one,"Uh, his name is T Q or something like that. And my notebook is somewhere around here See if I can make my telephone cord stretch far enough.",Who is that?
34,"And I, I really enjoy using those products.",Uh-huh.,"That's how I got my other ones by selling their product for them. They not only give me a demonstrator, but the hardware as well as the software.","Uh, he's, uh, up in, Huh?",I've tried to do is get this outfit to give me one,"Uh, his name is T Q or something like that. And my notebook is somewhere around here See if I can make my telephone cord stretch far enough."
