,response,context,context/0,context/1,context/2,context/3
0,"Uh, I donno, I didn't know it was that high. I, I hadn't heard.","Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number.",do you?,Uh-huh?,"Well, I am new to Texas, so I don't even know what the law is, in the state,"
1,"Uh, and it's, it's not just that they don't, they don tinker with it, they just try to, to inject more, more, uh, the same, the exact same, uh the exact, uh...",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number.",do you?,Uh-huh?
2,"Uh, well, you see, I, I'm not sure. I, uh, I know that in, in, uh in my state, uh.","Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number.",do you?
3,Uh-huh.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper.","Well, yes, of course, we do have capital punishment. And we've, you know, done away with our, quote, fair share number."
4,"You know, they've already ruled on that.",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.,"Oh, that's right, I think now, that I recall, reading about it in the paper."
5,Yeah.,"It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,",Yes.
6,Uh.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing.","Um, you know, different things, is it restricted to certain crimes? Or just,"
7,"and, you, you get these people that are waiting on death row, and you know they, they are, they're almost two and a half years old,",Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.,"Yes, it's certain crimes, uh, capital crimes, murder, of course, uh, rape, this sort of thing."
8,Yeah.,"I just, I can't see that.",Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system.",Uh-huh. Um. Well.
9,"Uh, well, I think that's, that's probably true.","That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that.",Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed","It seems to be a disproportionate number of blacks, you know, that get into the system."
10,"Um, I don't know, I think there's a lot of things that can be done about it. Um.",Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that.",Uh-huh. Yes.,"Yes, I know, the one thing that I think is really sad about it, as I recall, from the articles that I've read, is that if, if people who have been there, are going to be killed. Um, there's people that come to the prisons and they're very violent and, they want, I mean they're anxious for someone to be killed"
11,Yeah.,"You know, I don't know, or a person personally.",Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that.",Uh-huh. Yes.
12,I don't have that problem either.,No.,"You know, I don't know, or a person personally.",Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally.","I just, I can't see that."
13,Yeah.,"I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not.",No.,"You know, I don't know, or a person personally.",Uh-huh.,"That happens on occasion, it sure does, maybe it just depends on, you know, how closely the crime, you know, has affected you personally."
14,Yeah.,"Well, there is so many chances for appeal, that it","I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not.",No.,"You know, I don't know, or a person personally.",Uh-huh.
15,Yeah.,"Oh, yeah, oh, absolutely, yeah, it goes on for years and years, and costs hundreds of thousands of dollars, taxpayer money.","Well, there is so many chances for appeal, that it","I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not.",No.,"You know, I don't know, or a person personally."
16,It is.,it's really sad.,"Oh, yeah, oh, absolutely, yeah, it goes on for years and years, and costs hundreds of thousands of dollars, taxpayer money.","Well, there is so many chances for appeal, that it","I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not.",No.
17,"It's sad. I mean, I, I do feel sorry for people who are, you, you do realize that the average person doesn't go out and, and do something like that,",Yeah.,it's really sad.,"Oh, yeah, oh, absolutely, yeah, it goes on for years and years, and costs hundreds of thousands of dollars, taxpayer money.","Well, there is so many chances for appeal, that it","I think I would be, you know, I guess, really if I had to say yes or no, I guess I would say, you know, that I am in certain cases, in favor of the death penalty, I don't know that it's a big deterrent really. I don't know that it is. I don't know how we'd ever find out, you know, really whether it is or not."
18,Uh-huh.,"I don't know, I just think, um, somehow I hoped that as a people we could be better than, than, um, expecting, the feeling that it",Yeah.,it's really sad.,"Oh, yeah, oh, absolutely, yeah, it goes on for years and years, and costs hundreds of thousands of dollars, taxpayer money.","Well, there is so many chances for appeal, that it"
