,response,context,context/0,context/1,context/2,context/3
0,"Uh, uh-hoh.","Well, um, I, uh, exercise regularly. I work at a university, and I swim almost every day upwards of a mile,","and I love to walk, so if I have a lunch hour with nice weather I get out and, and walk. What about you?",Uh-huh,"Um, I try to ride the stationary bicycle every day about five miles","Well, do you exercise regularly, Judy?"
1,"and so I try and, uh.","Uh, very good.","Well, um, I, uh, exercise regularly. I work at a university, and I swim almost every day upwards of a mile,","and I love to walk, so if I have a lunch hour with nice weather I get out and, and walk. What about you?",Uh-huh,"Um, I try to ride the stationary bicycle every day about five miles"
2,Do you ever go to the Dallas Opera?,"but Washington is one of my favorite places to visit. Uh, my daughter lives in Arlington, and when I go to visit her, I love to get out on that bike trail, and either ride the bike, oh, gosh, you can ride a bike practically all the way to Southern Virginia or just get out and walk, uh, or even jog a little, although I don't do that regularly.","Uh, very good.","Well, um, I, uh, exercise regularly. I work at a university, and I swim almost every day upwards of a mile,","and I love to walk, so if I have a lunch hour with nice weather I get out and, and walk. What about you?",Uh-huh
3,"Um, I do, I have, uh, one son who's a sophomore in high school.",Uh-huh. Uh-huh.,"but Washington is one of my favorite places to visit. Uh, my daughter lives in Arlington, and when I go to visit her, I love to get out on that bike trail, and either ride the bike, oh, gosh, you can ride a bike practically all the way to Southern Virginia or just get out and walk, uh, or even jog a little, although I don't do that regularly.","Uh, very good.","Well, um, I, uh, exercise regularly. I work at a university, and I swim almost every day upwards of a mile,","and I love to walk, so if I have a lunch hour with nice weather I get out and, and walk. What about you?"
4,"Oh, yeah, that's true.",But Washington's a great place to do that.,Uh-huh. Uh-huh.,"but Washington is one of my favorite places to visit. Uh, my daughter lives in Arlington, and when I go to visit her, I love to get out on that bike trail, and either ride the bike, oh, gosh, you can ride a bike practically all the way to Southern Virginia or just get out and walk, uh, or even jog a little, although I don't do that regularly.","Uh, very good.","Well, um, I, uh, exercise regularly. I work at a university, and I swim almost every day upwards of a mile,"
5,"Oh, my goodness.","Yeah, there are, there are lots of bike paths. I know, my son is a biker and he, he's done the whole canal, I think it's a hundred and eighty miles, with the scouts.",But Washington's a great place to do that.,Uh-huh. Uh-huh.,"but Washington is one of my favorite places to visit. Uh, my daughter lives in Arlington, and when I go to visit her, I love to get out on that bike trail, and either ride the bike, oh, gosh, you can ride a bike practically all the way to Southern Virginia or just get out and walk, uh, or even jog a little, although I don't do that regularly.","Uh, very good."
6,"And, uh he rides a hundred fifty miles every day.",Uh-huh.,"Yeah, there are, there are lots of bike paths. I know, my son is a biker and he, he's done the whole canal, I think it's a hundred and eighty miles, with the scouts.",But Washington's a great place to do that.,Uh-huh. Uh-huh.,"but Washington is one of my favorite places to visit. Uh, my daughter lives in Arlington, and when I go to visit her, I love to get out on that bike trail, and either ride the bike, oh, gosh, you can ride a bike practically all the way to Southern Virginia or just get out and walk, uh, or even jog a little, although I don't do that regularly."
7,Uh.,"And so, but that somehow takes, organization. For me, it's much easier just the stationary bike, you know, it's at home, I can, I can do some of my reading,",Uh-huh.,"Yeah, there are, there are lots of bike paths. I know, my son is a biker and he, he's done the whole canal, I think it's a hundred and eighty miles, with the scouts.",But Washington's a great place to do that.,Uh-huh. Uh-huh.
8,"but, I do a lot of, uh, reading on the bike.",Right.,"And so, but that somehow takes, organization. For me, it's much easier just the stationary bike, you know, it's at home, I can, I can do some of my reading,",Uh-huh.,"Yeah, there are, there are lots of bike paths. I know, my son is a biker and he, he's done the whole canal, I think it's a hundred and eighty miles, with the scouts.",But Washington's a great place to do that.
9,"Well, I've never done that before.","Um, but,",Right.,"And so, but that somehow takes, organization. For me, it's much easier just the stationary bike, you know, it's at home, I can, I can do some of my reading,",Uh-huh.,"Yeah, there are, there are lots of bike paths. I know, my son is a biker and he, he's done the whole canal, I think it's a hundred and eighty miles, with the scouts."
10,I'm in Richardson.,Do you live in the District?,"Um, but,",Right.,"And so, but that somehow takes, organization. For me, it's much easier just the stationary bike, you know, it's at home, I can, I can do some of my reading,",Uh-huh.
11,"Oh, you do?","No, I live in Maryland.",Do you live in the District?,"Um, but,",Right.,"And so, but that somehow takes, organization. For me, it's much easier just the stationary bike, you know, it's at home, I can, I can do some of my reading,"
12,Yeah.,Because I think there're so many parts of the District where it's not very safe to get out and walk.,"No, I live in Maryland.",Do you live in the District?,"Um, but,",Right.
13,Uh-huh.,"Right, right, and that's it, um, at work we have a, a nice campus,",Because I think there're so many parts of the District where it's not very safe to get out and walk.,"No, I live in Maryland.",Do you live in the District?,"Um, but,"
14,"and, uh, it's, it, it is very safe, but, uh.",Uh-huh.,"Right, right, and that's it, um, at work we have a, a nice campus,",Because I think there're so many parts of the District where it's not very safe to get out and walk.,"No, I live in Maryland.",Do you live in the District?
15,"Well, because, um. Well, I like exercise, I enjoy it, but I, I don't like to go out and do it. I, uh, I have a problem with it, I, you know, I can't handle it any more.","I mean, we're within walking distance of, of stores and shops so I do. Now, I think, um, basically, is your motive simply, um, health or because you enjoy it?",Uh-huh.,"Right, right, and that's it, um, at work we have a, a nice campus,",Because I think there're so many parts of the District where it's not very safe to get out and walk.,"No, I live in Maryland."
16,Yeah.,"Well, it's, uh, it's really both. I'm certainly driven by the desire to maintain my weight and be healthy and be in shape, and, uh, and most of the time I enjoy it. Sometimes I don't, but I feel that, uh, that the discipline it affords me when I do it when I don't want to is also worth something.","I mean, we're within walking distance of, of stores and shops so I do. Now, I think, um, basically, is your motive simply, um, health or because you enjoy it?",Uh-huh.,"Right, right, and that's it, um, at work we have a, a nice campus,",Because I think there're so many parts of the District where it's not very safe to get out and walk.
17,"Yes, it is.","Uh-huh, right. I think pretty much you summed up my, my, my motivations also.","Well, it's, uh, it's really both. I'm certainly driven by the desire to maintain my weight and be healthy and be in shape, and, uh, and most of the time I enjoy it. Sometimes I don't, but I feel that, uh, that the discipline it affords me when I do it when I don't want to is also worth something.","I mean, we're within walking distance of, of stores and shops so I do. Now, I think, um, basically, is your motive simply, um, health or because you enjoy it?",Uh-huh.,"Right, right, and that's it, um, at work we have a, a nice campus,"
18,Yeah.,"And I often find that even when I don't feel that much like exercising, like I'll be really tired, and I'll start swimming, and I'll, and I'll actually get energy. And I'll be, have much more energy when I'm done than when I started, I mean, I just feel great. That happens to me probably one in four or five times that I swim.","Uh-huh, right. I think pretty much you summed up my, my, my motivations also.","Well, it's, uh, it's really both. I'm certainly driven by the desire to maintain my weight and be healthy and be in shape, and, uh, and most of the time I enjoy it. Sometimes I don't, but I feel that, uh, that the discipline it affords me when I do it when I don't want to is also worth something.","I mean, we're within walking distance of, of stores and shops so I do. Now, I think, um, basically, is your motive simply, um, health or because you enjoy it?",Uh-huh.
19,"So, I'm, I've been doing a lot of, uh.","Oh, well, that's great, that's great.","And I often find that even when I don't feel that much like exercising, like I'll be really tired, and I'll start swimming, and I'll, and I'll actually get energy. And I'll be, have much more energy when I'm done than when I started, I mean, I just feel great. That happens to me probably one in four or five times that I swim.","Uh-huh, right. I think pretty much you summed up my, my, my motivations also.","Well, it's, uh, it's really both. I'm certainly driven by the desire to maintain my weight and be healthy and be in shape, and, uh, and most of the time I enjoy it. Sometimes I don't, but I feel that, uh, that the discipline it affords me when I do it when I don't want to is also worth something.","I mean, we're within walking distance of, of stores and shops so I do. Now, I think, um, basically, is your motive simply, um, health or because you enjoy it?"
20,Right.,"And that's really a terrific feeling, because you just go there at the end of the day, and you figure, God, I'm ready for bed and you exercise and then, it's sort of painful for a while,","Oh, well, that's great, that's great.","And I often find that even when I don't feel that much like exercising, like I'll be really tired, and I'll start swimming, and I'll, and I'll actually get energy. And I'll be, have much more energy when I'm done than when I started, I mean, I just feel great. That happens to me probably one in four or five times that I swim.","Uh-huh, right. I think pretty much you summed up my, my, my motivations also.","Well, it's, uh, it's really both. I'm certainly driven by the desire to maintain my weight and be healthy and be in shape, and, uh, and most of the time I enjoy it. Sometimes I don't, but I feel that, uh, that the discipline it affords me when I do it when I don't want to is also worth something."
21,"but then after that it starts, it starts to build up again.",Uh-huh.,"And that's really a terrific feeling, because you just go there at the end of the day, and you figure, God, I'm ready for bed and you exercise and then, it's sort of painful for a while,","Oh, well, that's great, that's great.","And I often find that even when I don't feel that much like exercising, like I'll be really tired, and I'll start swimming, and I'll, and I'll actually get energy. And I'll be, have much more energy when I'm done than when I started, I mean, I just feel great. That happens to me probably one in four or five times that I swim.","Uh-huh, right. I think pretty much you summed up my, my, my motivations also."
22,"Uh, I have a friend that, uh, she was an O B nurse, and she said that she was having a terrible time with weight management.",but by the time you get done you feeling really terrific.,Uh-huh.,"And that's really a terrific feeling, because you just go there at the end of the day, and you figure, God, I'm ready for bed and you exercise and then, it's sort of painful for a while,","Oh, well, that's great, that's great.","And I often find that even when I don't feel that much like exercising, like I'll be really tired, and I'll start swimming, and I'll, and I'll actually get energy. And I'll be, have much more energy when I'm done than when I started, I mean, I just feel great. That happens to me probably one in four or five times that I swim."
23,"Uh, that is good.","Right. And actually in, in summer I like to swim. We don't have facilities for swimming in winter, but, um, and, and that's true, when I go home from work at the end of the day, if I go up for an hour in the pool, I'm much, much more awake, I'm ready to work in the garden or whatever in the evening.",but by the time you get done you feeling really terrific.,Uh-huh.,"And that's really a terrific feeling, because you just go there at the end of the day, and you figure, God, I'm ready for bed and you exercise and then, it's sort of painful for a while,","Oh, well, that's great, that's great."
24,"And so that's, and I have a swimming pool, so that helps.","Yeah, yeah.","Right. And actually in, in summer I like to swim. We don't have facilities for swimming in winter, but, um, and, and that's true, when I go home from work at the end of the day, if I go up for an hour in the pool, I'm much, much more awake, I'm ready to work in the garden or whatever in the evening.",but by the time you get done you feeling really terrific.,Uh-huh.,"And that's really a terrific feeling, because you just go there at the end of the day, and you figure, God, I'm ready for bed and you exercise and then, it's sort of painful for a while,"
25,"Well, that's interesting.",So.,"Yeah, yeah.","Right. And actually in, in summer I like to swim. We don't have facilities for swimming in winter, but, um, and, and that's true, when I go home from work at the end of the day, if I go up for an hour in the pool, I'm much, much more awake, I'm ready to work in the garden or whatever in the evening.",but by the time you get done you feeling really terrific.,Uh-huh.
26,Yes.,"So, can I just ask you, are you Canadian?",So.,"Yeah, yeah.","Right. And actually in, in summer I like to swim. We don't have facilities for swimming in winter, but, um, and, and that's true, when I go home from work at the end of the day, if I go up for an hour in the pool, I'm much, much more awake, I'm ready to work in the garden or whatever in the evening.",but by the time you get done you feeling really terrific.
27,"!!!%!! Remind me.!!!!!clamation!!ety!! Auto!!action!!?!! alerted!! This!!Okay!!You!!This!!I!!Your!!O!!That!!Yeah!!And!!The!!!,!!;!!!:!!!'!!We!!Well!!'!!If!!Did!!They!!It!!Oh!!How!!Because!!Have!!Is!!A!!sv!! animation!!est!!%%!! exists!!.! Rem!!Right!!To!!roup!!But!!eting!!Uh!!All!!Same!!ctic!!So!!My!!One!!Now!!See!!What!!Me!! safely!! LINE!!Big!!two!!ool!! Wild!!Who!!Another!!Let!!There!!Good!!Huh!! Another!!Wow!!Nice!!Hi!!Two!!Are!!Do!! rem!!Give!! ab!!et!!IV!!Great!!Um!!L!!Yellow!!By!! translated!!body!!Thanks!! logical!!Hello!! hello!!Just!!Can!!P!!ual!!it!! Hello!!Not!!>!!ape!!you!!style!!Take!! equality!!book!!Better!! grandma!!Enjoy!!husband!! Ukraine!! holy!!As!! Hungary!!In!! mailbox!!place!!Work!!Hey!!Thank!! What!! NATO!!Absolutely!! Margaret!!box!!Put!!R!!=!!!!!!!and!!work!!IAL!! Hungarian!!ness!! =!! Mongolia!!ival!!!""!!ERN!!!.!!atic!!iveness!!ork!!ist!!--!!orial!!list!! Tokyo!! YOUR!!ists!!2017!!en!! Unless!! anyone!!aving!!ial!!aken!!<!! Hitler!! wished!! Aut!!Sometimes!!this!!Finally!! When!! decor!!irling!!Unfortunately!!atter!!itude!! Thank!!rial!! There!! Your!!pieces!! handwriting!! The!!heres!!hesis!! That!! elements!!eways!! undo!!lt!! ours!! <!! You!!arn!! Bent!!oo!!An!!ired!!ets!!BOOK!!w!!ee!! element!!ivan!!ip!! THIS!!ips!!,!! arrive!!or!! ordinary!! relations!! lover!!ok!!ties!!because!!ENT!! Even!! perfection!!","No, I'm not.","So, can I just ask you, are you Canadian?",So.,"Yeah, yeah.","Right. And actually in, in summer I like to swim. We don't have facilities for swimming in winter, but, um, and, and that's true, when I go home from work at the end of the day, if I go up for an hour in the pool, I'm much, much more awake, I'm ready to work in the garden or whatever in the evening."
28,"Yeah, uh-huh.",Philadelphia?,"No, I'm not.","So, can I just ask you, are you Canadian?",So.,"Yeah, yeah."
29,"Okay, I don't know if you're familiar with Philadelphia, but",No.,Philadelphia?,"No, I'm not.","So, can I just ask you, are you Canadian?",So.
30,Yeah.,"I'm trying to because you have a, you have one funny vowel that's probably going to drive the T I people crazy.",No.,Philadelphia?,"No, I'm not.","So, can I just ask you, are you Canadian?"
31,"Yeah, I don't know what the other one is.","Oh, really.","I'm trying to because you have a, you have one funny vowel that's probably going to drive the T I people crazy.",No.,Philadelphia?,"No, I'm not."
32,Yeah.,"Say out, instead of out you say out. Did you know that?","Oh, really.","I'm trying to because you have a, you have one funny vowel that's probably going to drive the T I people crazy.",No.,Philadelphia?
33,Uh-huh.,"No, I don't know that. But, I, I must say, that, um, when, when I did do a linguistics course in, in school, ages ago, um, the professor had a lot of trouble with my accent.","Say out, instead of out you say out. Did you know that?","Oh, really.","I'm trying to because you have a, you have one funny vowel that's probably going to drive the T I people crazy.",No.
34,"And, uh, he was from New York and, uh the professor was from Chicago and he was trying to pronounce words differently",Huh.,"No, I don't know that. But, I, I must say, that, um, when, when I did do a linguistics course in, in school, ages ago, um, the professor had a lot of trouble with my accent.","Say out, instead of out you say out. Did you know that?","Oh, really.","I'm trying to because you have a, you have one funny vowel that's probably going to drive the T I people crazy."
35,Huh-uh.,"And it's probably because I, I, I was born in the Chicago area and grew up in California, and at that point that was sort of the limit but since then I've been abroad a lot,",Huh.,"No, I don't know that. But, I, I must say, that, um, when, when I did do a linguistics course in, in school, ages ago, um, the professor had a lot of trouble with my accent.","Say out, instead of out you say out. Did you know that?","Oh, really."
36,"I grew up, uh, in San Jose, California.","Huh. I see. I know this isn't on our topic, but where did you grow up in California?","And it's probably because I, I, I was born in the Chicago area and grew up in California, and at that point that was sort of the limit but since then I've been abroad a lot,",Huh.,"No, I don't know that. But, I, I must say, that, um, when, when I did do a linguistics course in, in school, ages ago, um, the professor had a lot of trouble with my accent.","Say out, instead of out you say out. Did you know that?"
37,"Oh, really?",In Santa Barbara.,"Huh. I see. I know this isn't on our topic, but where did you grow up in California?","And it's probably because I, I, I was born in the Chicago area and grew up in California, and at that point that was sort of the limit but since then I've been abroad a lot,",Huh.,"No, I don't know that. But, I, I must say, that, um, when, when I did do a linguistics course in, in school, ages ago, um, the professor had a lot of trouble with my accent."
38,Uh-huh.,"Oh, okay, because I grew up in North Hollywood, California went to U C L A and all that.",In Santa Barbara.,"Huh. I see. I know this isn't on our topic, but where did you grow up in California?","And it's probably because I, I, I was born in the Chicago area and grew up in California, and at that point that was sort of the limit but since then I've been abroad a lot,",Huh.
39,Uh-hue.,"Oh, I see. Uh-huh. Well, very good, I think we've probably know, know each other's exercise habits","Oh, okay, because I grew up in North Hollywood, California went to U C L A and all that.",In Santa Barbara.,"Huh. I see. I know this isn't on our topic, but where did you grow up in California?","And it's probably because I, I, I was born in the Chicago area and grew up in California, and at that point that was sort of the limit but since then I've been abroad a lot,"
