,response,context,context/0,context/1,context/2,context/3
0,"So,",I see.,so we use that one.,Oh.,"I don't have one in my home here. My, um, parents have one and they live just about three miles away,","Okay. Uh, do you own a P C by the way? I'm guessing you probably do."
1,!!!%,"And my in-laws also have one, and they're almost as close.",I see.,so we use that one.,Oh.,"I don't have one in my home here. My, um, parents have one and they live just about three miles away,"
2,"But, uh, we do use them. Uh, I'm not really sure how they compare to the American Express, but they're, uh they're similar.",Right.,"And my in-laws also have one, and they're almost as close.",I see.,so we use that one.,Oh.
3,"Oh, yeah.",They're in Richardson.,Right.,"And my in-laws also have one, and they're almost as close.",I see.,so we use that one.
4,"Well, uh, we use it as, uh a way to, uh  get around.","Uh-huh, uh-huh. And what kinds of things do you use it for when you when you go to their houses to them?",They're in Richardson.,Right.,"And my in-laws also have one, and they're almost as close.",I see.
5,"Uh, what type of things would you use for WordPerfect and,","Um, usually, uh, word processing something, um, such as, oh, forms for things, uh,","Uh-huh, uh-huh. And what kinds of things do you use it for when you when you go to their houses to them?",They're in Richardson.,Right.,"And my in-laws also have one, and they're almost as close."
6,"or, you know, they have office paper, uh.",Yeah.,"Um, usually, uh, word processing something, um, such as, oh, forms for things, uh,","Uh-huh, uh-huh. And what kinds of things do you use it for when you when you go to their houses to them?",They're in Richardson.,Right.
7,"Oh, uh.",also I have a nine year old that I've been home schooling for the last three years.,Yeah.,"Um, usually, uh, word processing something, um, such as, oh, forms for things, uh,","Uh-huh, uh-huh. And what kinds of things do you use it for when you when you go to their houses to them?",They're in Richardson.
8,"And so, um.",Oh.,also I have a nine year old that I've been home schooling for the last three years.,Yeah.,"Um, usually, uh, word processing something, um, such as, oh, forms for things, uh,","Uh-huh, uh-huh. And what kinds of things do you use it for when you when you go to their houses to them?"
9,Uh-huh.,"And we got, uh, the one that my parents have is an Apple Two E.",Oh.,also I have a nine year old that I've been home schooling for the last three years.,Yeah.,"Um, usually, uh, word processing something, um, such as, oh, forms for things, uh,"
10,"But, uh",Uh-huh.,"And we got, uh, the one that my parents have is an Apple Two E.",Oh.,also I have a nine year old that I've been home schooling for the last three years.,Yeah.
11,Yeah.,"And I have a sister-in-law who is, who works in the Fort Worth school district.",Uh-huh.,"And we got, uh, the one that my parents have is an Apple Two E.",Oh.,also I have a nine year old that I've been home schooling for the last three years.
12,"She, she, she is a teacher.",Uh-huh.,"And I have a sister-in-law who is, who works in the Fort Worth school district.",Uh-huh.,"And we got, uh, the one that my parents have is an Apple Two E.",Oh.
13,Uh.,"And so she got me copies of, uh, several of the Apple programs for school programs,",Uh-huh.,"And I have a sister-in-law who is, who works in the Fort Worth school district.",Uh-huh.,"And we got, uh, the one that my parents have is an Apple Two E."
14,and I've got copies of both of those.,Great. Yeah.,"And so she got me copies of, uh, several of the Apple programs for school programs,",Uh-huh.,"And I have a sister-in-law who is, who works in the Fort Worth school district.",Uh-huh.
15,Yeah.,"and so we use those and there's some, whenever we go over and visit grandma the kids love to play the computer game, so, that's part of it.",Great. Yeah.,"And so she got me copies of, uh, several of the Apple programs for school programs,",Uh-huh.,"And I have a sister-in-law who is, who works in the Fort Worth school district."
16,"But, uh.","Oh, sure.","and so we use those and there's some, whenever we go over and visit grandma the kids love to play the computer game, so, that's part of it.",Great. Yeah.,"And so she got me copies of, uh, several of the Apple programs for school programs,",Uh-huh.
17,Uh-huh.,"Um, my husband has used the one at his folks house for mostly business things. Uh, his resume, his, uh, letter,","Oh, sure.","and so we use those and there's some, whenever we go over and visit grandma the kids love to play the computer game, so, that's part of it.",Great. Yeah.,"And so she got me copies of, uh, several of the Apple programs for school programs,"
18,"but, uh I haven't used it much lately.",Yeah.,"Um, my husband has used the one at his folks house for mostly business things. Uh, his resume, his, uh, letter,","Oh, sure.","and so we use those and there's some, whenever we go over and visit grandma the kids love to play the computer game, so, that's part of it.",Great. Yeah.
19,Uh-huh.,"he's been applying for jobs and things, so that type of thing. Uh, forms for his photography business, and that kind of thing.",Yeah.,"Um, my husband has used the one at his folks house for mostly business things. Uh, his resume, his, uh, letter,","Oh, sure.","and so we use those and there's some, whenever we go over and visit grandma the kids love to play the computer game, so, that's part of it."
20,"Well, it's a, it is a hobby, but it's not like it used to be.","Uh-huh. Uh-huh. Yeah, well, I tell you once you get used to having them you, you get spoiled really quickly.","he's been applying for jobs and things, so that type of thing. Uh, forms for his photography business, and that kind of thing.",Yeah.,"Um, my husband has used the one at his folks house for mostly business things. Uh, his resume, his, uh, letter,","Oh, sure."
21,"I, I don't know, I just, I'm not into, I guess I'm, I'd put it that way. I don, I, I think I'm probably in the minority.",Yeah.,"Uh-huh. Uh-huh. Yeah, well, I tell you once you get used to having them you, you get spoiled really quickly.","he's been applying for jobs and things, so that type of thing. Uh, forms for his photography business, and that kind of thing.",Yeah.,"Um, my husband has used the one at his folks house for mostly business things. Uh, his resume, his, uh, letter,"
