,response,context,context/0,context/1,context/2,context/3
0,Yeah.,"Well, I I just feel like there's a lot of murderers and rapists, and everything else, just walking the streets. You know?","So, I, how do you feel that it should be applied?",Uh-huh. Applied at all.,In the way that it's applied or it's applied at all?,"Okay. Capital punishment, oh, I honestly don't feel like it's strict enough in my opinion."
1,"Yeah, I agree. I mean, I don't know, I'm, I mean I'm not for it, I just don't think it should, you know, it should stay in effect.","And that, that, the penalty ought to be out there, and be enforced?","Well, I I just feel like there's a lot of murderers and rapists, and everything else, just walking the streets. You know?","So, I, how do you feel that it should be applied?",Uh-huh. Applied at all.,In the way that it's applied or it's applied at all?
2,Right.,"Yes. Yes. Not getting paroled, let's say in so many, years.","And that, that, the penalty ought to be out there, and be enforced?","Well, I I just feel like there's a lot of murderers and rapists, and everything else, just walking the streets. You know?","So, I, how do you feel that it should be applied?",Uh-huh. Applied at all.
3,"But, uh, I think it ought to, it ought not to be in so few years. I mean, I don't know, I'm not sure what the laws are on that, but I think they ought to go.",Yeah.,"Yes. Yes. Not getting paroled, let's say in so many, years.","And that, that, the penalty ought to be out there, and be enforced?","Well, I I just feel like there's a lot of murderers and rapists, and everything else, just walking the streets. You know?","So, I, how do you feel that it should be applied?"
4,Uh-huh.,"I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years.",Yeah.,"Yes. Yes. Not getting paroled, let's say in so many, years.","And that, that, the penalty ought to be out there, and be enforced?","Well, I I just feel like there's a lot of murderers and rapists, and everything else, just walking the streets. You know?"
5,Right.,"That's, I agree with that completely. I know we don't have enough prisons, but there has got to be some kind of punishment, For these people.","I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years.",Yeah.,"Yes. Yes. Not getting paroled, let's say in so many, years.","And that, that, the penalty ought to be out there, and be enforced?"
6,"And I think that that, that there needs to be a balance somewhere.","There has, that's right.","That's, I agree with that completely. I know we don't have enough prisons, but there has got to be some kind of punishment, For these people.","I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years.",Yeah.,"Yes. Yes. Not getting paroled, let's say in so many, years."
7,Right.,"Because if they turn around, they can get away, they get away with it, and they get away with it, and they get away with it, and then they do something worse","There has, that's right.","That's, I agree with that completely. I know we don't have enough prisons, but there has got to be some kind of punishment, For these people.","I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years.",Yeah.
8,"and I don't know how that would work. I, I don tought about that in the courtroom, but I'm not sure how that works.",Uh-huh.,"Because if they turn around, they can get away, they get away with it, and they get away with it, and they get away with it, and then they do something worse","There has, that's right.","That's, I agree with that completely. I know we don't have enough prisons, but there has got to be some kind of punishment, For these people.","I mean, if your going to sentence somebody, let's say twenty years, let them stay twenty years."
9,Right.,"and they get a slap on the wrist. They get, thirty days in jail",Uh-huh.,"Because if they turn around, they can get away, they get away with it, and they get away with it, and they get away with it, and then they do something worse","There has, that's right.","That's, I agree with that completely. I know we don't have enough prisons, but there has got to be some kind of punishment, For these people."
10,"And then, you know, they have to go back to work and they have their day care, and, and that's about it, you, you can't really do much for them.",Yeah. Yeah.,"and they get a slap on the wrist. They get, thirty days in jail",Uh-huh.,"Because if they turn around, they can get away, they get away with it, and they get away with it, and they get away with it, and then they do something worse","There has, that's right."
11,Uh.,"and they final get up to where they kill somebody else, and they go through fourteen appeals, and how many hundreds of thousands of taxpayer dollars.",Yeah. Yeah.,"and they get a slap on the wrist. They get, thirty days in jail",Uh-huh.,"Because if they turn around, they can get away, they get away with it, and they get away with it, and they get away with it, and then they do something worse"
12,"Yeah, it's kind of sad.","Uh-huh. That's right. That's, honestly right.","and they final get up to where they kill somebody else, and they go through fourteen appeals, and how many hundreds of thousands of taxpayer dollars.",Yeah. Yeah.,"and they get a slap on the wrist. They get, thirty days in jail",Uh-huh.
13,Right.,"And it's, Well, they certainly are living off our at our expense.","Uh-huh. That's right. That's, honestly right.","and they final get up to where they kill somebody else, and they go through fourteen appeals, and how many hundreds of thousands of taxpayer dollars.",Yeah. Yeah.,"and they get a slap on the wrist. They get, thirty days in jail"
14,Uh.,"Uh, they sure are just because, some innocent person, can really,","And it's, Well, they certainly are living off our at our expense.","Uh-huh. That's right. That's, honestly right.","and they final get up to where they kill somebody else, and they go through fourteen appeals, and how many hundreds of thousands of taxpayer dollars.",Yeah. Yeah.
