,response,context,context/0,context/1,context/2,context/3
0,"I mean, I guess you'd consider that a home.","Oh yeah, there's,",Really?,"Uh-huh. Well, our home is, uh, probably, for our area it's probably one of the lower income homes out here. Uh, most of the, the homes that they're building, well, I shouldn't say all of them, but most of them now are up in the millions of dollars.","I'm in a, uh, in a ranch. A, uh, it was about, uh, sixteen hundred square feet when I bought it, and, uh, it's about two thousand square feet now, but it's one of those typical, uh, ranches that you find around here. Oh, it's, uh, built in the, probably built in the late fifties so it's not, um, what you would find, uh, where you live. But, uh, for the older, uh, ranch homes it's pretty typical I guess.","So, what kind of a house do you live in?"
1,"!!!!,!!%!!Unit!! unit!!action!! commands!!All!!!.!!;!!!'!!Okay!!That's, that's a pretty small house.",How many square feet do you have?,"Oh yeah, there's,",Really?,"Uh-huh. Well, our home is, uh, probably, for our area it's probably one of the lower income homes out here. Uh, most of the, the homes that they're building, well, I shouldn't say all of them, but most of them now are up in the millions of dollars.","I'm in a, uh, in a ranch. A, uh, it was about, uh, sixteen hundred square feet when I bought it, and, uh, it's about two thousand square feet now, but it's one of those typical, uh, ranches that you find around here. Oh, it's, uh, built in the, probably built in the late fifties so it's not, um, what you would find, uh, where you live. But, uh, for the older, uh, ranch homes it's pretty typical I guess."
2,"Oh, my goodness.","We have got about, uh, twenty, I'd say about twenty-four hundred.",How many square feet do you have?,"Oh yeah, there's,",Really?,"Uh-huh. Well, our home is, uh, probably, for our area it's probably one of the lower income homes out here. Uh, most of the, the homes that they're building, well, I shouldn't say all of them, but most of them now are up in the millions of dollars."
3,Yeah.,Four bedrooms?,"We have got about, uh, twenty, I'd say about twenty-four hundred.",How many square feet do you have?,"Oh yeah, there's,",Really?
4,Uh-huh.,"Uh, we've got five bedrooms, because we built onto our garage.",Four bedrooms?,"We have got about, uh, twenty, I'd say about twenty-four hundred.",How many square feet do you have?,"Oh yeah, there's,"
5,"And, uh.",Five bedrooms. Uh-huh.,"Uh, we've got five bedrooms, because we built onto our garage.",Four bedrooms?,"We have got about, uh, twenty, I'd say about twenty-four hundred.",How many square feet do you have?
6,Uh-homing type.,"A, a bedroom for my mother, and, uh,",Five bedrooms. Uh-huh.,"Uh, we've got five bedrooms, because we built onto our garage.",Four bedrooms?,"We have got about, uh, twenty, I'd say about twenty-four hundred."
7,Uh-hum.,"I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,","A, a bedroom for my mother, and, uh,",Five bedrooms. Uh-huh.,"Uh, we've got five bedrooms, because we built onto our garage.",Four bedrooms?
8,"I mean, it was just, I mean, just the whole thing was like that.",Oh.,"I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,","A, a bedroom for my mother, and, uh,",Five bedrooms. Uh-huh.,"Uh, we've got five bedrooms, because we built onto our garage."
9,Uh-hums.,"when, when we added four hundred square feet to our house",Oh.,"I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,","A, a bedroom for my mother, and, uh,",Five bedrooms. Uh-huh.
10,"but, uh.","Oh, that's great.","when, when we added four hundred square feet to our house",Oh.,"I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,","A, a bedroom for my mother, and, uh,"
11,"That's great, that is great. Yeah, we're, we've been thinking about getting one for our son's, too, but, um, we haven't really decided on which one to go with, because, uh","so that,","Oh, that's great.","when, when we added four hundred square feet to our house",Oh.,"I made a, I made a fourth bedroom out of, uh, a made a fourth bedroom out of one of our, out of our living room and then added a, uh, what we call a sunroom to get the, you know,"
12,Yeah.,"Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it.","so that,","Oh, that's great.","when, when we added four hundred square feet to our house",Oh.
13,"Yeah, just one.",How many stories? Just one?,"Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it.","so that,","Oh, that's great.","when, when we added four hundred square feet to our house"
14,"Oh, I see.",It's just one story. Yeah. It's a Fox and Jacobs home.,How many stories? Just one?,"Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it.","so that,","Oh, that's great."
15,"Uh, Fox and, uh, Jacobs, uh.",How are they built?,It's just one story. Yeah. It's a Fox and Jacobs home.,How many stories? Just one?,"Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it.","so that,"
16,"Oh, that is nice.","Um, we've been real happy with it.",How are they built?,It's just one story. Yeah. It's a Fox and Jacobs home.,How many stories? Just one?,"Well, this, this house is very comfortable. We've got two living areas and that, that's the thing I probably like the most about it."
17,!!!%!! translated They're built like a log house.,"Yeah. I've heard that, I've heard the construction is pretty good on Fox and Jacobs.","Um, we've been real happy with it.",How are they built?,It's just one story. Yeah. It's a Fox and Jacobs home.,How many stories? Just one?
