,response,context,context/0,context/1,context/2,context/3
0,"And so, you, you can't really make judgments based on that, based on one person, you're not, you have to make judgments on six people.",Uh-huh.,"Oh, exactly. Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range.","Uh-huh. Yeah. That, that seems to make sense but leave it up to the more experienced person who knows how it fits into the, uh, kind of the rate for different.","Well I work for an insurance company so I see a lot of, uh, verdicts that are pretty crazily decided. Um, by juries particularly, and I know in England the judges set all of the awards. You know juries will decide the guilt or innocence, but then they leave the awards up to more learned people. And I think maybe that avoids some of these totally ridiculous, you know, like millions and millions of dollars","Okay. So, uh, Mike, what are your opinions on, uh, trial by jury?"
1,Yeah.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.,"Oh, exactly. Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range.","Uh-huh. Yeah. That, that seems to make sense but leave it up to the more experienced person who knows how it fits into the, uh, kind of the rate for different.","Well I work for an insurance company so I see a lot of, uh, verdicts that are pretty crazily decided. Um, by juries particularly, and I know in England the judges set all of the awards. You know juries will decide the guilt or innocence, but then they leave the awards up to more learned people. And I think maybe that avoids some of these totally ridiculous, you know, like millions and millions of dollars"
2,"And then the judge decides whether or not it's, uh.",Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.,"Oh, exactly. Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range.","Uh-huh. Yeah. That, that seems to make sense but leave it up to the more experienced person who knows how it fits into the, uh, kind of the rate for different."
3,"Well, and then they could tax people more.","You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.,"Oh, exactly. Each individual jury really doesn't have any perception of what, um, the going, you know, if you will the going, uh, award should be for a certain type of case, you know, within some kind of range."
4,"I mean, I think, I mean, it's, it, it is a terrible problem.",Right. they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,Uh-huh.
5,Yeah.,So it all comes filtering down to us all individually.,Right. they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.
6,"So,",Right.,So it all comes filtering down to us all individually.,Right. they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.",Right.
7,Yeah.,"And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.,So it all comes filtering down to us all individually.,Right. they,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates."
8,I think it should be based on the number of people that were killed.,"Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.,So it all comes filtering down to us all individually.,Right. they
9,Yeah.,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases.","Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.,So it all comes filtering down to us all individually.
10,"I mean, I think that's a, I donno, I'm not sure that's, that's really the right way to do it. I, I, uh I think, I would agree with you that there should be some way of checking for, uh, uh, you, you can't just say, you've, you're, you have a certain age that you're going to be drug tested and then you can say, well I'm sure you have drug use.",Uh-huh.,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases.","Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","And, uh, granted some people need to be compensated if they have really been wronged,  you know.",Right.
11,Right.,"I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old.",Uh-huh.,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases.","Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?","And, uh, granted some people need to be compensated if they have really been wronged,  you know."
12,"You know, and I think, I think that, that's, that would be unfair to the jury because they have to decide whether or not they want to hear the facts.",Huh.,"I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old.",Uh-huh.,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases.","Well,  how do you feel about setting, like, well, for example, a car type accident where, uh, or some incident where someone loses a limb. Do you think the jury should have a dollar figure for losing an arm, a dollar figure for losing different body parts?"
13,Uh.,"I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,",Huh.,"I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old.",Uh-huh.,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases."
14,"but I think, I don't know, I, I'm not sure that it's that important. I think they should have more say.",Uh-huh.,"I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,",Huh.,"I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old.",Uh-huh.
15,"Uh, yeah, that's true.","and that can be part of continuing education, maybe for judges",Uh-huh.,"I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,",Huh.,"I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old."
16,"but I don't think it's a, a necessity.",Yeah.,"and that can be part of continuing education, maybe for judges",Uh-huh.,"I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,",Huh.
17,"Well, I don't, I, I've, I grew up in a, a family that, uh, had a lot of Catholic schools and they were very, very liberal and, uh.",I don't know.,Yeah.,"and that can be part of continuing education, maybe for judges",Uh-huh.,"I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,"
18,"So I don't, I donno, I, I think, I'm not, I mean, I just think it's not going to be, it's going to have to be unanimous.",Right.,I don't know.,Yeah.,"and that can be part of continuing education, maybe for judges",Uh-huh.
19,!!!%,"You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away.",Right.,I don't know.,Yeah.,"and that can be part of continuing education, maybe for judges"
20,"But, uh.",Yeah. That's true.,"You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away.",Right.,I don't know.,Yeah.
21,Uh-huh.,"If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,",Yeah. That's true.,"You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away.",Right.,I don't know.
22,"but it's not, you can't do that.",Huh.,"If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,",Yeah. That's true.,"You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away.",Right.
23,"Huh, I don't know.","I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage.",Huh.,"If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,",Yeah. That's true.,"You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away."
24,Yeah. Right.,"Oh, out of As opposed to the insurance paying the bills,","I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage.",Huh.,"If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,",Yeah. That's true.
25,"and,",Yeah. Yeah.,"Oh, out of As opposed to the insurance paying the bills,","I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage.",Huh.,"If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,"
26,"We're  we're in the process of, of building a, a system.","Uh-huh. Well, we're,  Who, who",Yeah. Yeah.,"Oh, out of As opposed to the insurance paying the bills,","I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage.",Huh.
27,"Yeah, that's right.","For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something. Sure. That's what they buy insurance for.","Uh-huh. Well, we're,  Who, who",Yeah. Yeah.,"Oh, out of As opposed to the insurance paying the bills,","I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage."
28,"Uh, they, they're, they go through the process of selection.","do they get, they get insured, they get insured from other insurance companies or how does that work?","For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something. Sure. That's what they buy insurance for.","Uh-huh. Well, we're,  Who, who",Yeah. Yeah.,"Oh, out of As opposed to the insurance paying the bills,"
29,"Uh, I know, I've, I'm not sure if they get it or not. I know that some companies are, are, uh, um, you know, you can sue for anything you want.","Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company","do they get, they get insured, they get insured from other insurance companies or how does that work?","For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something. Sure. That's what they buy insurance for.","Uh-huh. Well, we're,  Who, who",Yeah. Yeah.
30,"I'm talking about the, the insurance companies, the ones that are, that are paying out huge amounts of money to these people.","Oh, okay, your talking about","Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company","do they get, they get insured, they get insured from other insurance companies or how does that work?","For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something. Sure. That's what they buy insurance for.","Uh-huh. Well, we're,  Who, who"
31,Yeah.,"and,  uh, somebody is on the premises","Oh, okay, your talking about","Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company","do they get, they get insured, they get insured from other insurance companies or how does that work?","For, for honest mistakes where they've done something and, and something happens. One of their employees causes damage or something. Sure. That's what they buy insurance for."
32,"and they, and they have to pay for it themselves.",Sure.,"and,  uh, somebody is on the premises","Oh, okay, your talking about","Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company","do they get, they get insured, they get insured from other insurance companies or how does that work?"
33,"Oh. Oh. Oh, no.","and one of the employees actually is driving by with a forklift and he pushes the wrong button and he drops a load of lumber on somebody and it injures,  them.",Sure.,"and,  uh, somebody is on the premises","Oh, okay, your talking about","Well, I was just talking about any company. Uh,  let's just say a lumber manufacturing company"
34,"So, uh, that's the first thing they look for is if you're going to do it that way.","Okay. Well,","and one of the employees actually is driving by with a forklift and he pushes the wrong button and he drops a load of lumber on somebody and it injures,  them.",Sure.,"and,  uh, somebody is on the premises","Oh, okay, your talking about"
35,"Well, that's true,",Sure. Insurance should pay for that.,"Okay. Well,","and one of the employees actually is driving by with a forklift and he pushes the wrong button and he drops a load of lumber on somebody and it injures,  them.",Sure.,"and,  uh, somebody is on the premises"
36,Right.,"But in some instances you're going to put companies out of business by taking that stance, if they have to take it out of their own retained earnings.",Sure. Insurance should pay for that.,"Okay. Well,","and one of the employees actually is driving by with a forklift and he pushes the wrong button and he drops a load of lumber on somebody and it injures,  them.",Sure.
37,"Right. Right. Uh-huh. Right, yeah.","Well I'm not talking about any loss. I was talking about only losses that are judged for a punitive damage which is another category of, the juries are awarding damages these days based on the person's actual injuries and what they are due. And then they are awarding a second amount as punishment to the company which is a usually a lot less. But it's an, an amount they're, designed to sting them a little for their,  negligence.   For gross wanton negligence in a claim.","But in some instances you're going to put companies out of business by taking that stance, if they have to take it out of their own retained earnings.",Sure. Insurance should pay for that.,"Okay. Well,","and one of the employees actually is driving by with a forklift and he pushes the wrong button and he drops a load of lumber on somebody and it injures,  them."
38,!!!%!!;!! Remind me of that. That's a very good example.,"That, For, oh, Uh-huh.","Well I'm not talking about any loss. I was talking about only losses that are judged for a punitive damage which is another category of, the juries are awarding damages these days based on the person's actual injuries and what they are due. And then they are awarding a second amount as punishment to the company which is a usually a lot less. But it's an, an amount they're, designed to sting them a little for their,  negligence.   For gross wanton negligence in a claim.","But in some instances you're going to put companies out of business by taking that stance, if they have to take it out of their own retained earnings.",Sure. Insurance should pay for that.,"Okay. Well,"
39,Right.,"And unfortunately the the, lately the courts have been deciding that those could be paid for by insurance too.","That, For, oh, Uh-huh.","Well I'm not talking about any loss. I was talking about only losses that are judged for a punitive damage which is another category of, the juries are awarding damages these days based on the person's actual injuries and what they are due. And then they are awarding a second amount as punishment to the company which is a usually a lot less. But it's an, an amount they're, designed to sting them a little for their,  negligence.   For gross wanton negligence in a claim.","But in some instances you're going to put companies out of business by taking that stance, if they have to take it out of their own retained earnings.",Sure. Insurance should pay for that.
40,"So, I mean, they have no way of knowing if the person is guilty or innocent.",Uh-huh.,"And unfortunately the the, lately the courts have been deciding that those could be paid for by insurance too.","That, For, oh, Uh-huh.","Well I'm not talking about any loss. I was talking about only losses that are judged for a punitive damage which is another category of, the juries are awarding damages these days based on the person's actual injuries and what they are due. And then they are awarding a second amount as punishment to the company which is a usually a lot less. But it's an, an amount they're, designed to sting them a little for their,  negligence.   For gross wanton negligence in a claim.","But in some instances you're going to put companies out of business by taking that stance, if they have to take it out of their own retained earnings."
41,"Yeah. Uh-uh. Well, it's, it really is. It's, uh, it, it depends on what you're, what you buy. Uh,","So again, it never really penalizes,  the company doing the wrong.",Uh-huh.,"And unfortunately the the, lately the courts have been deciding that those could be paid for by insurance too.","That, For, oh, Uh-huh.","Well I'm not talking about any loss. I was talking about only losses that are judged for a punitive damage which is another category of, the juries are awarding damages these days based on the person's actual injuries and what they are due. And then they are awarding a second amount as punishment to the company which is a usually a lot less. But it's an, an amount they're, designed to sting them a little for their,  negligence.   For gross wanton negligence in a claim."
42,And that will make it even more difficult for them.,"Right. That will,","So again, it never really penalizes,  the company doing the wrong.",Uh-huh.,"And unfortunately the the, lately the courts have been deciding that those could be paid for by insurance too.","That, For, oh, Uh-huh."
43,Yeah. Yeah.,They can go right on doing the same old thing they always used to.,"Right. That will,","So again, it never really penalizes,  the company doing the wrong.",Uh-huh.,"And unfortunately the the, lately the courts have been deciding that those could be paid for by insurance too."
44,"And, uh, I, I think it's, it's going to be a big problem. Uh, the way our tax laws are structured and, uh you can't just tax people out of the work place, uh.",Huh.,They can go right on doing the same old thing they always used to.,"Right. That will,","So again, it never really penalizes,  the company doing the wrong.",Uh-huh.
45,Yeah.,"And if, if they know some practice is wrong, you know, I'm not talking about your isolated occurrences, I'm talking more about the, you know, the thing that they know, maybe they're willfully manufacturing something that they know is hurting people out there and they continue to do it even after they become aware of that.",Huh.,They can go right on doing the same old thing they always used to.,"Right. That will,","So again, it never really penalizes,  the company doing the wrong."
46,!!!%!! translated.,Sure. Okay.,"And if, if they know some practice is wrong, you know, I'm not talking about your isolated occurrences, I'm talking more about the, you know, the thing that they know, maybe they're willfully manufacturing something that they know is hurting people out there and they continue to do it even after they become aware of that.",Huh.,They can go right on doing the same old thing they always used to.,"Right. That will,"
