,response,context,context/0,context/1,context/2,context/3
0,"Yeah, that's, that was the first thing I thought of when I saw the price tag.","Make a mean spaghetti, huh?","Spaghetti, I guess, though. I make a mean spaghetti.","Don't like to cook, huh?",None to cook. I don't like to cook,"Oh, so what would be the, your favorite meal to cook?"
1,Yeah.,Yeah,"Make a mean spaghetti, huh?","Spaghetti, I guess, though. I make a mean spaghetti.","Don't like to cook, huh?",None to cook. I don't like to cook
2,Uh-huh.,"Uh, got kids?",Yeah,"Make a mean spaghetti, huh?","Spaghetti, I guess, though. I make a mean spaghetti.","Don't like to cook, huh?"
3,"No, huh-uh.",No.,"Uh, got kids?",Yeah,"Make a mean spaghetti, huh?","Spaghetti, I guess, though. I make a mean spaghetti."
4,Uh-huh.,married?,No.,"Uh, got kids?",Yeah,"Make a mean spaghetti, huh?"
5,"Oh, yeah.","Huh-uh. *According to the following utterance, this is an AFFIRMATIVE answer, so should be ""Uh-huh"" Just my husband and I and the two dogs.",married?,No.,"Uh, got kids?",Yeah
6,"We had to cut down to about three hundred and fifty dollars to get the, to get, to put the sign down.",Yeah.,"Huh-uh. *According to the following utterance, this is an AFFIRMATIVE answer, so should be ""Uh-huh"" Just my husband and I and the two dogs.",married?,No.,"Uh, got kids?"
7,"Well, I have a son that's just a, uh, an infant, and he's in day-care for the first two months of this summer.",So what about yours?,Yeah.,"Huh-uh. *According to the following utterance, this is an AFFIRMATIVE answer, so should be ""Uh-huh"" Just my husband and I and the two dogs.",married?,No.
8,"Oh, no.","Well, my wife and I and we've got a thirteen week old baby so don't do much cooking for him yet.",So what about yours?,Yeah.,"Huh-uh. *According to the following utterance, this is an AFFIRMATIVE answer, so should be ""Uh-huh"" Just my husband and I and the two dogs.",married?
9,"And, uh, but we do cook, uh we do enjoy entertaining.",Uh-huh.,"Well, my wife and I and we've got a thirteen week old baby so don't do much cooking for him yet.",So what about yours?,Yeah.,"Huh-uh. *According to the following utterance, this is an AFFIRMATIVE answer, so should be ""Uh-huh"" Just my husband and I and the two dogs."
10,"But we've had, uh, some pretty good meals out, and, uh we usually order out of a restaurant or out of an open bar.","Uh,",Uh-huh.,"Well, my wife and I and we've got a thirteen week old baby so don't do much cooking for him yet.",So what about yours?,Yeah.
11,"Yeah, that's what we're supposed to do, yeah.","So I guess it's supposed to be dinner party, is that what they said?","Uh,",Uh-huh.,"Well, my wife and I and we've got a thirteen week old baby so don't do much cooking for him yet.",So what about yours?
12,"Right. Uh-hue. Uh, I like to have, uh uh, a lot of different kinds of foods. Uh  you know, a nice, uh, uh, you know, homemade French bread with maybe some, uh  sausage, uh sausage, you name it, uh","Uh, yeah what kind of menu would you plan for a dinner party and, uh, what kind of dishes you might have for it, or some sort of thing like that.","So I guess it's supposed to be dinner party, is that what they said?","Uh,",Uh-huh.,"Well, my wife and I and we've got a thirteen week old baby so don't do much cooking for him yet."
13,"And then, uh.","Uh-huh. Huh, we don't,","Uh, yeah what kind of menu would you plan for a dinner party and, uh, what kind of dishes you might have for it, or some sort of thing like that.","So I guess it's supposed to be dinner party, is that what they said?","Uh,",Uh-huh.
14,"Yeah, that's something I like to have.","Let's see, a good dinner party menu.","Uh-huh. Huh, we don't,","Uh, yeah what kind of menu would you plan for a dinner party and, uh, what kind of dishes you might have for it, or some sort of thing like that.","So I guess it's supposed to be dinner party, is that what they said?","Uh,"
15,Uh.,"Think you,","Let's see, a good dinner party menu.","Uh-huh. Huh, we don't,","Uh, yeah what kind of menu would you plan for a dinner party and, uh, what kind of dishes you might have for it, or some sort of thing like that.","So I guess it's supposed to be dinner party, is that what they said?"
16,"Oh, sure, yeah.","I suppose it would just about depend on who was coming, I guess.","Think you,","Let's see, a good dinner party menu.","Uh-huh. Huh, we don't,","Uh, yeah what kind of menu would you plan for a dinner party and, uh, what kind of dishes you might have for it, or some sort of thing like that."
17,"And, uh, but I, I think it would be a good idea to have a dinner party. I would love to have some crawfish.","Uh-huh, uh-huh.","I suppose it would just about depend on who was coming, I guess.","Think you,","Let's see, a good dinner party menu.","Uh-huh. Huh, we don't,"
18,Right.,"You know, uh, something light and easy. If it was pretty informal about anything.","Uh-huh, uh-huh.","I suppose it would just about depend on who was coming, I guess.","Think you,","Let's see, a good dinner party menu."
19,"Oh, yeah.","Uh-huh. Sometimes we'll have, uh, we'll have a bunch of people over and cook deer.","You know, uh, something light and easy. If it was pretty informal about anything.","Uh-huh, uh-huh.","I suppose it would just about depend on who was coming, I guess.","Think you,"
20,"Uh, mostly like, uh turkey and a chicken breast or turkey and, uh things like that.","Breast of chicken Oh, gosh, yeah. How do you usually cook your deer?","Uh-huh. Sometimes we'll have, uh, we'll have a bunch of people over and cook deer.","You know, uh, something light and easy. If it was pretty informal about anything.","Uh-huh, uh-huh.","I suppose it would just about depend on who was coming, I guess."
21,"Like, uh",Huh?,"Breast of chicken Oh, gosh, yeah. How do you usually cook your deer?","Uh-huh. Sometimes we'll have, uh, we'll have a bunch of people over and cook deer.","You know, uh, something light and easy. If it was pretty informal about anything.","Uh-huh, uh-huh."
22,"Uh, usually, uh",How do you usually cook your deer?,Huh?,"Breast of chicken Oh, gosh, yeah. How do you usually cook your deer?","Uh-huh. Sometimes we'll have, uh, we'll have a bunch of people over and cook deer.","You know, uh, something light and easy. If it was pretty informal about anything."
23,"We usually, uh we just, uh uh, you know, freeze them and then you let them cook.",How do we usually?,How do you usually cook your deer?,Huh?,"Breast of chicken Oh, gosh, yeah. How do you usually cook your deer?","Uh-huh. Sometimes we'll have, uh, we'll have a bunch of people over and cook deer."
24,"We usually, uh, just, uh eat out",Yeah.,How do we usually?,How do you usually cook your deer?,Huh?,"Breast of chicken Oh, gosh, yeah. How do you usually cook your deer?"
25,"Oh, that sounds good.","On the grill, we'll take the back strap and soak it in Italian dressing for a couple of hours and throw it on the grill",Yeah.,How do we usually?,How do you usually cook your deer?,Huh?
26,"and then we'll, uh, let it cook on high for a while, then put it on low for another two hours to cool it up.",Yeah.,"On the grill, we'll take the back strap and soak it in Italian dressing for a couple of hours and throw it on the grill",Yeah.,How do we usually?,How do you usually cook your deer?
27,"Oh, that sounds good. That sounds real good. Where do you usually cook your meatballs?",and it is good.,Yeah.,"On the grill, we'll take the back strap and soak it in Italian dressing for a couple of hours and throw it on the grill",Yeah.,How do we usually?
28,It is good for you.,I imagine.,and it is good.,Yeah.,"On the grill, we'll take the back strap and soak it in Italian dressing for a couple of hours and throw it on the grill",Yeah.
29,Uh-huh.,Real good.,I imagine.,and it is good.,Yeah.,"On the grill, we'll take the back strap and soak it in Italian dressing for a couple of hours and throw it on the grill"
30,"And, uh, I have a great recipe for cheese cake.",I would imagine it is.,Real good.,I imagine.,and it is good.,Yeah.
31,"Right, right.","Either that or hamburgers, we really don't have dinner parties.",I would imagine it is.,Real good.,I imagine.,and it is good.
32,Oh.,"Yeah. Yeah, I understand. We just had, uh, deer stew sort of uh, it was deer steak stew. Uh, well about a day, day and a half in the crock pot, uh uh, some deer steaks in kind of a mushroom gravy.","Either that or hamburgers, we really don't have dinner parties.",I would imagine it is.,Real good.,I imagine.
33,"And it was, it had the meatballs in it and the potatoes and onions and, uh",Uh-huh. Ooh. Uh-huh. Uh-huh.,"Yeah. Yeah, I understand. We just had, uh, deer stew sort of uh, it was deer steak stew. Uh, well about a day, day and a half in the crock pot, uh uh, some deer steaks in kind of a mushroom gravy.","Either that or hamburgers, we really don't have dinner parties.",I would imagine it is.,Real good.
34,Oh.,"Uh, some veggies in it.",Uh-huh. Ooh. Uh-huh. Uh-huh.,"Yeah. Yeah, I understand. We just had, uh, deer stew sort of uh, it was deer steak stew. Uh, well about a day, day and a half in the crock pot, uh uh, some deer steaks in kind of a mushroom gravy.","Either that or hamburgers, we really don't have dinner parties.",I would imagine it is.
35,"No, I didn't kill the guy. I, I, we, we were out hunting and he got in and just, he, he bit and killed a couple of them.",Did you kill the deer?,"Uh, some veggies in it.",Uh-huh. Ooh. Uh-huh. Uh-huh.,"Yeah. Yeah, I understand. We just had, uh, deer stew sort of uh, it was deer steak stew. Uh, well about a day, day and a half in the crock pot, uh uh, some deer steaks in kind of a mushroom gravy.","Either that or hamburgers, we really don't have dinner parties."
36,"No, no, no.",No.,Did you kill the deer?,"Uh, some veggies in it.",Uh-huh. Ooh. Uh-huh. Uh-huh.,"Yeah. Yeah, I understand. We just had, uh, deer stew sort of uh, it was deer steak stew. Uh, well about a day, day and a half in the crock pot, uh uh, some deer steaks in kind of a mushroom gravy."
37,"Oh, no.",No.,No.,Did you kill the deer?,"Uh, some veggies in it.",Uh-huh. Ooh. Uh-huh. Uh-huh.
38,Uh-huh.,"No, the times I've been out deer hunting, I, I can go out in the woods unarmed and deer will be tripping over me and vice versa.",No.,No.,Did you kill the deer?,"Uh, some veggies in it."
39,"But, uh, I've never had a real problem with deer, I mean, they just, they seem to go right through you.",Uh-huh,"No, the times I've been out deer hunting, I, I can go out in the woods unarmed and deer will be tripping over me and vice versa.",No.,No.,Did you kill the deer?
