,response,context,context/0,context/1,context/2,context/3
0,"I, I, I didn't vote in that one, but I, uh.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?,"Oh, that's good.","Yes, we, uh, uh, I haven't missed a one since I've been eligible to vote.","Okay, did you vote in the last, uh, national election?"
1,"Yeah, I've, I, I know that I've never registered for one and never have been registered for it.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?,"Oh, that's good.","Yes, we, uh, uh, I haven't missed a one since I've been eligible to vote."
2,"Well, it's a, it is a state law that you have to register as a gun owner and you have a gun.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?,"Oh, that's good."
3,Uh-hums.,"Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one.",Did you get to vote at the last one?
4,Uh-hope not.,"Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be.","I voted in the last national one. Yeah, I'm not sure *slash error; one utt with next if I got the last local one."
5,Uh-hugs.,"Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that.","Oh, uh-huh, yeah, and sometimes the, the local ones aren't as publicized it seems that, uh, they should be."
6,"And, uh.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents.","Yeah, you're not sure where to go and vote and all that."
7,Uh-huh.,"And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that.","Right, and, uh, there's usually nobody running against, you know, the incumbents."
8,Uh-huh.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting.","Right, or you don't know what they you know, where they stand or anything like that."
9,"so, you know, they don, they just don't want to vote for either one of them.",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right.","Right. So, uh, but I, I feel that, uh, a lot of people have gotten lazy about voting."
10,"Right, right. And, and, and I think that's really, I don't know, that's, that, that I think, uh, I, I kind of get a kick out of that sometimes.","so they think, well, you know, why vote.",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote.","Yeah, I think you're right."
11,Uh-huh.,Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote.",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,","And, it's, it's, they're, and also they're fed up with the system, and they say, well, why should I even vote."
12,Yeah.,"Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote.",Right.,"Yeah, or sometimes they don't like either of the choices for the candidates,"
13,Uh-huh.,"Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote.",Right.
14,"Well, I'm glad to hear that, because that's, that's a really important aspect of education.","It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.,"so they think, well, you know, why vote."
15,"Well, I think it's going to be different though, because Texas has had some, uh some really bad years.","So I don't know, I, I, it'll be interesting to see how the next, uh, few years go.","It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas",Right. The lesser of the two evils is how we usually look at it.
16,"Well, I donno, I really don't,",Yeah Did they get the serious problem that half the people don't vote.,"So I don't know, I, I, it'll be interesting to see how the next, uh, few years go.","It really was, yeah.","Oh, I know it The last gubernatorial race was, oh it was awful.","Yeah, really, especially in Texas"
