,response,context,context/0,context/1,context/2,context/3
0,Oh.,and then I found out that my new phone wasn't working right.,"Oh, really.","I've been called several times, and I push in, pushed in my number, they kept saying you have the invalid code",I guess so.,"All right. I've never done it before, so I guess that's all I have to do, right"
1,So I called support.,Oh,and then I found out that my new phone wasn't working right.,"Oh, really.","I've been called several times, and I push in, pushed in my number, they kept saying you have the invalid code",I guess so.
2,Uh-huh.,"Oh, so this is the first time I've even done it.",Oh,and then I found out that my new phone wasn't working right.,"Oh, really.","I've been called several times, and I push in, pushed in my number, they kept saying you have the invalid code"
3,"And, uh, I just thought that was really neat.",Yeah.,"Oh, so this is the first time I've even done it.",Oh,and then I found out that my new phone wasn't working right.,"Oh, really."
4,"It's only about, uh, two and a half weeks.",I wonder how long it's going to be on for.,Yeah.,"Oh, so this is the first time I've even done it.",Oh,and then I found out that my new phone wasn't working right.
5,Oh.,I think five minutes is the max.,I wonder how long it's going to be on for.,Yeah.,"Oh, so this is the first time I've even done it.",Oh
6,"Yeah, yeah, I think so.","Oh, no, I mean, this whole thing, like for two months or something, do you know?",I think five minutes is the max.,I wonder how long it's going to be on for.,Yeah.,"Oh, so this is the first time I've even done it."
7,"Well, that's good.","Oh, I don't know.","Oh, no, I mean, this whole thing, like for two months or something, do you know?",I think five minutes is the max.,I wonder how long it's going to be on for.,Yeah.
8,Yeah.,"Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect","Oh, I don't know.","Oh, no, I mean, this whole thing, like for two months or something, do you know?",I think five minutes is the max.,I wonder how long it's going to be on for.
9,Right.,"Right, especially, uh, you, since you're in the same metroplex, you know, there's so much going on here.","Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect","Oh, I don't know.","Oh, no, I mean, this whole thing, like for two months or something, do you know?",I think five minutes is the max.
10,Oh.,"I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from.","Right, especially, uh, you, since you're in the same metroplex, you know, there's so much going on here.","Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect","Oh, I don't know.","Oh, no, I mean, this whole thing, like for two months or something, do you know?"
11,Yeah.,"Well, that, and in the schools, too starting to put metal detectors in,","I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from.","Right, especially, uh, you, since you're in the same metroplex, you know, there's so much going on here.","Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect","Oh, I don't know."
12,"and, uh.","Uh-huh, golly I know.","Well, that, and in the schools, too starting to put metal detectors in,","I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from.","Right, especially, uh, you, since you're in the same metroplex, you know, there's so much going on here.","Yeah, okay, well back to crime, I guess we're supposed to talk about that. They say what aspect are you worried about, well, I think at this point, I for one am worried about every aspect"
13,"And it's, it's getting, I mean, it, it really is.","and,","Uh-huh, golly I know.","Well, that, and in the schools, too starting to put metal detectors in,","I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from.","Right, especially, uh, you, since you're in the same metroplex, you know, there's so much going on here."
14,"Uh, I don't know. I know that there's been a couple of people that have, uh, had their cars stolen, and I, I'm not really sure what the circumstances surrounding that.",Have they done that in Garland?,"and,","Uh-huh, golly I know.","Well, that, and in the schools, too starting to put metal detectors in,","I think the drive by shootings are getting to be so common, that's really a, something you got to protect yourself from."
15,"Well, I know, I just heard something on the news about that, but I, I'm not sure what the circumstances surrounding it.","No, I, not that I'm aware of.",Have they done that in Garland?,"and,","Uh-huh, golly I know.","Well, that, and in the schools, too starting to put metal detectors in,"
16,I'm not either.,"Now, um,","No, I, not that I'm aware of.",Have they done that in Garland?,"and,","Uh-huh, golly I know."
17,Uh-huh.,"I just heard, you know, last week at that one school, they started putting them in because there was that one shooting","Now, um,","No, I, not that I'm aware of.",Have they done that in Garland?,"and,"
18,"and they had, uh, they had a lot of, uh they had some property there, and they, uh the parents were very upset about that.",Right.,"I just heard, you know, last week at that one school, they started putting them in because there was that one shooting","Now, um,","No, I, not that I'm aware of.",Have they done that in Garland?
19,"Yeah, that's true.","so, um,",Right.,"I just heard, you know, last week at that one school, they started putting them in because there was that one shooting","Now, um,","No, I, not that I'm aware of."
20,!!!%!! Remind me of that.,"Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school.","so, um,",Right.,"I just heard, you know, last week at that one school, they started putting them in because there was that one shooting","Now, um,"
21,Yeah.,Is that right?,"Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school.","so, um,",Right.,"I just heard, you know, last week at that one school, they started putting them in because there was that one shooting"
22,Huh.,"And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like.",Is that right?,"Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school.","so, um,",Right.
23,"So, um.","Uh-huh. Yeah, yeah.","And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like.",Is that right?,"Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school.","so, um,"
24,"Yeah, that's true.","So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before.","Uh-huh. Yeah, yeah.","And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like.",Is that right?,"Well, we had a vice principal shot at here last year on the, you know, on the school grounds after school."
25,"But, uh, I mean there are a lot of kids that are just out of high school that, you know",I know,"So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before.","Uh-huh. Yeah, yeah.","And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like.",Is that right?
26,"What, what next.",What next?,I know,"So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before.","Uh-huh. Yeah, yeah.","And the one boy killed himself a few years ago, in the, in a grade school, so you know, these kids don't have any trouble getting a hold of guns in any in any neighborhood, doesn't seem like."
27,Yeah.,"I know, it's, it's, it's getting, it's been out of hand, I think, for a while, and it just continues to get worse.",What next?,I know,"So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before.","Uh-huh. Yeah, yeah."
28,"No, it seems like, it, it really does, and you know there's, there's just, I, I just don't know, I don't, I mean there's so much, you can't just trust the people anymore, you have to trust the system, and the government to, to put these people in jail, you don't want them in jail either, you got to, you've got to trust them to do this, and to do that, and I think it's really important that we do that.","Right, and, you know, we can't really depend on the police to solve all this, they just can't do it.","I know, it's, it's, it's getting, it's been out of hand, I think, for a while, and it just continues to get worse.",What next?,I know,"So. Yeah, it's kind of scary to think, you send your child to school and you wonder if he's going to get shot. I mean, we didn't have to worry about that before."
29,"I mean, they've got to have the help.",Yeah.,"Right, and, you know, we can't really depend on the police to solve all this, they just can't do it.","I know, it's, it's, it's getting, it's been out of hand, I think, for a while, and it just continues to get worse.",What next?,I know
30,Uh-huh.,I think it goes all the way back to the break up of the family to a certain extent,Yeah.,"Right, and, you know, we can't really depend on the police to solve all this, they just can't do it.","I know, it's, it's, it's getting, it's been out of hand, I think, for a while, and it just continues to get worse.",What next?
31,"and, uh,",Right.,I think it goes all the way back to the break up of the family to a certain extent,Yeah.,"Right, and, you know, we can't really depend on the police to solve all this, they just can't do it.","I know, it's, it's, it's getting, it's been out of hand, I think, for a while, and it just continues to get worse."
32,Uh-huh.,"and, uh, and how we going to bring that back together.",Right.,I think it goes all the way back to the break up of the family to a certain extent,Yeah.,"Right, and, you know, we can't really depend on the police to solve all this, they just can't do it."
33,Uh-huh.,"Yeah, that's, I I agree, I think that's where it stems from, is that and, um, you know, you've got a lot of, a lot more women that are working nowadays that aren't home with the children","and, uh, and how we going to bring that back together.",Right.,I think it goes all the way back to the break up of the family to a certain extent,Yeah.
34,"because, um  it's just, you can't make it.","Uh-huh. Right and,","Yeah, that's, I I agree, I think that's where it stems from, is that and, um, you know, you've got a lot of, a lot more women that are working nowadays that aren't home with the children","and, uh, and how we going to bring that back together.",Right.,I think it goes all the way back to the break up of the family to a certain extent
35,"Right, and I think, you're right, I, I know that, uh",and that may impact it as well.,"Uh-huh. Right and,","Yeah, that's, I I agree, I think that's where it stems from, is that and, um, you know, you've got a lot of, a lot more women that are working nowadays that aren't home with the children","and, uh, and how we going to bring that back together.",Right.
36,"Uh, I, I agree with you. I think it's a matter of, uh","I think so, and, and then there's a drop in, uh, the training of morals, really, you know.",and that may impact it as well.,"Uh-huh. Right and,","Yeah, that's, I I agree, I think that's where it stems from, is that and, um, you know, you've got a lot of, a lot more women that are working nowadays that aren't home with the children","and, uh, and how we going to bring that back together."
37,"And, uh.","Right, right.","I think so, and, and then there's a drop in, uh, the training of morals, really, you know.",and that may impact it as well.,"Uh-huh. Right and,","Yeah, that's, I I agree, I think that's where it stems from, is that and, um, you know, you've got a lot of, a lot more women that are working nowadays that aren't home with the children"
