,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,"We do the same thing. It's, I just have a small plot it's like ten feet by five feet.","Uh, yes. I, I try to grow, uh, uh, a vegetable garden and,",I see. Do you have a garden?,"Well, I do it all",What type of lawn and garden work do you do?
1,Uh-huh.,"Yeah. I have two plots, one's ten by ten and one's like fifteen by four.","We do the same thing. It's, I just have a small plot it's like ten feet by five feet.","Uh, yes. I, I try to grow, uh, uh, a vegetable garden and,",I see. Do you have a garden?,"Well, I do it all"
2,"And then I just plan on getting, getting, uh getting a router and, uh trying to get it up and running.",I see.,"Yeah. I have two plots, one's ten by ten and one's like fifteen by four.","We do the same thing. It's, I just have a small plot it's like ten feet by five feet.","Uh, yes. I, I try to grow, uh, uh, a vegetable garden and,",I see. Do you have a garden?
3,!!!;!! RemindMe!!I'm trying to remember what that's called.,"It's a long skinny one and,",I see.,"Yeah. I have two plots, one's ten by ten and one's like fifteen by four.","We do the same thing. It's, I just have a small plot it's like ten feet by five feet.","Uh, yes. I, I try to grow, uh, uh, a vegetable garden and,"
4,Yeah,"Yeah, you do a lot more area than I do. I've, all the rest of my yard, backyard is, uh, you know, pool and decking it's all the dirt I have, left in my backyard","It's a long skinny one and,",I see.,"Yeah. I have two plots, one's ten by ten and one's like fifteen by four.","We do the same thing. It's, I just have a small plot it's like ten feet by five feet."
5,"and, uh.","Oh, I see. Yeah. I see.","Yeah, you do a lot more area than I do. I've, all the rest of my yard, backyard is, uh, you know, pool and decking it's all the dirt I have, left in my backyard","It's a long skinny one and,",I see.,"Yeah. I have two plots, one's ten by ten and one's like fifteen by four."
6,Yeah.,"Well, I I enjoy fiddling around. It's cheap entertainment.","Oh, I see. Yeah. I see.","Yeah, you do a lot more area than I do. I've, all the rest of my yard, backyard is, uh, you know, pool and decking it's all the dirt I have, left in my backyard","It's a long skinny one and,",I see.
7,Yeah.,"Right. Right. Yeah, it's nice to get out in the open air.","Well, I I enjoy fiddling around. It's cheap entertainment.","Oh, I see. Yeah. I see.","Yeah, you do a lot more area than I do. I've, all the rest of my yard, backyard is, uh, you know, pool and decking it's all the dirt I have, left in my backyard","It's a long skinny one and,"
8,"Uh, I like to fish and there's some places here that will take fish and also some places where you can catch them for food.","It is, uh-huh.","Right. Right. Yeah, it's nice to get out in the open air.","Well, I I enjoy fiddling around. It's cheap entertainment.","Oh, I see. Yeah. I see.","Yeah, you do a lot more area than I do. I've, all the rest of my yard, backyard is, uh, you know, pool and decking it's all the dirt I have, left in my backyard"
9,Yeah.,"And especially when the weather's not too hot or, not raining or whatever,","It is, uh-huh.","Right. Right. Yeah, it's nice to get out in the open air.","Well, I I enjoy fiddling around. It's cheap entertainment.","Oh, I see. Yeah. I see."
10,"and, uh, it is fun.",That's right. Yeah.,"And especially when the weather's not too hot or, not raining or whatever,","It is, uh-huh.","Right. Right. Yeah, it's nice to get out in the open air.","Well, I I enjoy fiddling around. It's cheap entertainment."
11,Yeah. Yeah.,"but, uh,  sometimes I,  I said, I sometimes I wish I had more space you know.",That's right. Yeah.,"And especially when the weather's not too hot or, not raining or whatever,","It is, uh-huh.","Right. Right. Yeah, it's nice to get out in the open air."
12,!!!%!! Remind me.,"I enjoy, Excuse me, go ahead. Uh-huh.","but, uh,  sometimes I,  I said, I sometimes I wish I had more space you know.",That's right. Yeah.,"And especially when the weather's not too hot or, not raining or whatever,","It is, uh-huh."
13,"Uh-hauhuh, uh-hue.","I grow a lot of things, a lot of food.","I enjoy, Excuse me, go ahead. Uh-huh.","but, uh,  sometimes I,  I said, I sometimes I wish I had more space you know.",That's right. Yeah.,"And especially when the weather's not too hot or, not raining or whatever,"
14,"But, uh.",Uh-huh.,"I grow a lot of things, a lot of food.","I enjoy, Excuse me, go ahead. Uh-huh.","but, uh,  sometimes I,  I said, I sometimes I wish I had more space you know.",That's right. Yeah.
15,"Uh, Uh-uh. Uh, I see. Uh.","And sometimes I, I want to plant something, there's not enough room to plant. Some of those things like, uh, you know, the things that vine like, uh, cucumbers, or, uh, squash or something,  like that.  Plant one of those",Uh-huh.,"I grow a lot of things, a lot of food.","I enjoy, Excuse me, go ahead. Uh-huh.","but, uh,  sometimes I,  I said, I sometimes I wish I had more space you know."
16,"Yeah, it does.",That's right. That's right. Uh-huh. Uh-huh. Takes a lot of room.,"And sometimes I, I want to plant something, there's not enough room to plant. Some of those things like, uh, you know, the things that vine like, uh, cucumbers, or, uh, squash or something,  like that.  Plant one of those",Uh-huh.,"I grow a lot of things, a lot of food.","I enjoy, Excuse me, go ahead. Uh-huh."
17,Yeah.,and it takes up your whole space,That's right. That's right. Uh-huh. Uh-huh. Takes a lot of room.,"And sometimes I, I want to plant something, there's not enough room to plant. Some of those things like, uh, you know, the things that vine like, uh, cucumbers, or, uh, squash or something,  like that.  Plant one of those",Uh-huh.,"I grow a lot of things, a lot of food."
