,response,context,context/0,context/1,context/2,context/3
0,"Oh, no.","Yeah. You know, I read, you know, when they first started doing that in the paper, and I read about that, I was just praying that, that would be in our area, because we've been recycling for quite some time. And, you know, we separate everything out, and then have to haul it up to a Metco, you know, which is a real pain.",I know they're doing some curbside recycling as a kind of a test there.,Huh-uh.,"Well, I know that we have some relatives that live around, like the area in there,","Well, since you live close, I don't know if you know, um, about what Louisville is doing with recycling, or are you familiar with any of that?"
1,"And, you're not supposed to put your stuff in the garbage, and they pick it up at the curb, but you're supposed to.",Huh-uh.,"Yeah. You know, I read, you know, when they first started doing that in the paper, and I read about that, I was just praying that, that would be in our area, because we've been recycling for quite some time. And, you know, we separate everything out, and then have to haul it up to a Metco, you know, which is a real pain.",I know they're doing some curbside recycling as a kind of a test there.,Huh-uh.,"Well, I know that we have some relatives that live around, like the area in there,"
2,"Yeah, that's true.","So if they would come up, curbside recycling,",Huh-uh.,"Yeah. You know, I read, you know, when they first started doing that in the paper, and I read about that, I was just praying that, that would be in our area, because we've been recycling for quite some time. And, you know, we separate everything out, and then have to haul it up to a Metco, you know, which is a real pain.",I know they're doing some curbside recycling as a kind of a test there.,Huh-uh.
3,"Oh, really?","they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things.","So if they would come up, curbside recycling,",Huh-uh.,"Yeah. You know, I read, you know, when they first started doing that in the paper, and I read about that, I was just praying that, that would be in our area, because we've been recycling for quite some time. And, you know, we separate everything out, and then have to haul it up to a Metco, you know, which is a real pain.",I know they're doing some curbside recycling as a kind of a test there.
4,"Yeah, they, they have, they've moved them, I think they moved the other one, um, to a different place, and, uh, they're trying to, to put some recycling there, and it's just, uh.","Well, now have they moved them behind Wal-Mart?","they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things.","So if they would come up, curbside recycling,",Huh-uh.,"Yeah. You know, I read, you know, when they first started doing that in the paper, and I read about that, I was just praying that, that would be in our area, because we've been recycling for quite some time. And, you know, we separate everything out, and then have to haul it up to a Metco, you know, which is a real pain."
5,"Oh, I see.",Yeah.,"Well, now have they moved them behind Wal-Mart?","they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things.","So if they would come up, curbside recycling,",Huh-uh.
6,"They're, they're really trying to, trying to start that trend.","Oh, God.",Yeah.,"Well, now have they moved them behind Wal-Mart?","they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things.","So if they would come up, curbside recycling,"
7,"Yeah, they moved the ones that were behind the counter to the other ones, too.","Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind.","Oh, God.",Yeah.,"Well, now have they moved them behind Wal-Mart?","they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things."
8,"Yeah, we've, I've had to stop and think about that because, um, I don't know, it's just, I just, it, it seems ridiculous.","Oh. That's really nice to know, because we were doing the same thing. Because to take it to a Metco, you have to take it when they're open, you know, which is always a real pain.","Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind.","Oh, God.",Yeah.,"Well, now have they moved them behind Wal-Mart?"
9,"But, uh, you just don't have the time to do it.",Huh-uh.,"Oh. That's really nice to know, because we were doing the same thing. Because to take it to a Metco, you have to take it when they're open, you know, which is always a real pain.","Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind.","Oh, God.",Yeah.
10,Yeah.,"And so when that thing came up in Wal-Mart parking lot, we thought, oh, this is great. And we started taking them up there. And then, all the sudden, it disappeared, you know I didn't know. And we're going, oh, no, there goes our recycling place.",Huh-uh.,"Oh. That's really nice to know, because we were doing the same thing. Because to take it to a Metco, you have to take it when they're open, you know, which is always a real pain.","Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind.","Oh, God."
11,"So we went and took it to the, uh, the city, and they took it up to the city. And, uh.",Yeah.,"And so when that thing came up in Wal-Mart parking lot, we thought, oh, this is great. And we started taking them up there. And then, all the sudden, it disappeared, you know I didn't know. And we're going, oh, no, there goes our recycling place.",Huh-uh.,"Oh. That's really nice to know, because we were doing the same thing. Because to take it to a Metco, you have to take it when they're open, you know, which is always a real pain.","Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind."
12,"Oh, really?","That's really nice to find out that it's behind there Well, we pretty much do, um, plastic milk cartons and, um, um, um, newspapers. I couldn't even think of what you call them.",Yeah.,"And so when that thing came up in Wal-Mart parking lot, we thought, oh, this is great. And we started taking them up there. And then, all the sudden, it disappeared, you know I didn't know. And we're going, oh, no, there goes our recycling place.",Huh-uh.,"Oh. That's really nice to know, because we were doing the same thing. Because to take it to a Metco, you have to take it when they're open, you know, which is always a real pain."
13,"Um, and I can't even remember what they call those things.",Yeah.,"That's really nice to find out that it's behind there Well, we pretty much do, um, plastic milk cartons and, um, um, um, newspapers. I couldn't even think of what you call them.",Yeah.,"And so when that thing came up in Wal-Mart parking lot, we thought, oh, this is great. And we started taking them up there. And then, all the sudden, it disappeared, you know I didn't know. And we're going, oh, no, there goes our recycling place.",Huh-uh.
14,Uh-huh.,"Plastic milk cartons, newspapers and cans, and glass, I guess, is the four, is really the four things that we do.",Yeah.,"That's really nice to find out that it's behind there Well, we pretty much do, um, plastic milk cartons and, um, um, um, newspapers. I couldn't even think of what you call them.",Yeah.,"And so when that thing came up in Wal-Mart parking lot, we thought, oh, this is great. And we started taking them up there. And then, all the sudden, it disappeared, you know I didn't know. And we're going, oh, no, there goes our recycling place."
