,response,context,context/0,context/1,context/2,context/3
0,Yeah.,"It's kind of fun. And everybody up there looks pleased with themselves when they're taking their stuff in like they're doing something good to, help the earth, I guess.",Uh-huh.,"Uh-huh, uh, we, we have a pretty nice recycling center, uh, in our city now and we take the newspapers and plastic and glass up there. They're open like two days a week and you can just take it up there and drop it off.","Well a little bit, we mostly do our newspapers. We keep our newspapers, and stuff like that and we keep our newspapers and stuff like that and we take them to be recycled.","Okay, have you participated in anything like that?"
1,Right.,Yeah. And a lot of people complain because it's really not convenient for them.,"It's kind of fun. And everybody up there looks pleased with themselves when they're taking their stuff in like they're doing something good to, help the earth, I guess.",Uh-huh.,"Uh-huh, uh, we, we have a pretty nice recycling center, uh, in our city now and we take the newspapers and plastic and glass up there. They're open like two days a week and you can just take it up there and drop it off.","Well a little bit, we mostly do our newspapers. We keep our newspapers, and stuff like that and we keep our newspapers and stuff like that and we take them to be recycled."
2,Right.,"Yeah. Yeah my husband was complaining the other day because he said every time I turn around you're telling me some new rule about recycling like yesterday I was tell him, you have to, you're supposed to squeeze the plastic jugs before you take them up there.",Yeah. And a lot of people complain because it's really not convenient for them.,"It's kind of fun. And everybody up there looks pleased with themselves when they're taking their stuff in like they're doing something good to, help the earth, I guess.",Uh-huh.,"Uh-huh, uh, we, we have a pretty nice recycling center, uh, in our city now and we take the newspapers and plastic and glass up there. They're open like two days a week and you can just take it up there and drop it off."
3,"Well, I mean, they, they've been doing that for years, but they've also been doing it for a couple of years now.",You're supposed to what.,"Yeah. Yeah my husband was complaining the other day because he said every time I turn around you're telling me some new rule about recycling like yesterday I was tell him, you have to, you're supposed to squeeze the plastic jugs before you take them up there.",Yeah. And a lot of people complain because it's really not convenient for them.,"It's kind of fun. And everybody up there looks pleased with themselves when they're taking their stuff in like they're doing something good to, help the earth, I guess.",Uh-huh.
4,Uh-huh.,"Every time he turns around I'm giving him some new rule, where you're supposed to squish up the, you know, like collapse the plastic jugs. Instead of taking them up there solid.",You're supposed to what.,"Yeah. Yeah my husband was complaining the other day because he said every time I turn around you're telling me some new rule about recycling like yesterday I was tell him, you have to, you're supposed to squeeze the plastic jugs before you take them up there.",Yeah. And a lot of people complain because it's really not convenient for them.,"It's kind of fun. And everybody up there looks pleased with themselves when they're taking their stuff in like they're doing something good to, help the earth, I guess."
5,!!!;!!%!! Remind me.,"But what are you supposed to do with them. Oh, okay.","Every time he turns around I'm giving him some new rule, where you're supposed to squish up the, you know, like collapse the plastic jugs. Instead of taking them up there solid.",You're supposed to what.,"Yeah. Yeah my husband was complaining the other day because he said every time I turn around you're telling me some new rule about recycling like yesterday I was tell him, you have to, you're supposed to squeeze the plastic jugs before you take them up there.",Yeah. And a lot of people complain because it's really not convenient for them.
6,Yeah.,"And I wish that our recycling center took paper bags. They won't take those. We like to put our, just put our newspapers in a paper bag, you know, and then carry them up there that way.","But what are you supposed to do with them. Oh, okay.","Every time he turns around I'm giving him some new rule, where you're supposed to squish up the, you know, like collapse the plastic jugs. Instead of taking them up there solid.",You're supposed to what.,"Yeah. Yeah my husband was complaining the other day because he said every time I turn around you're telling me some new rule about recycling like yesterday I was tell him, you have to, you're supposed to squeeze the plastic jugs before you take them up there."
7,!!!!!!%!! Remind me of that.,Uh-huh.,"And I wish that our recycling center took paper bags. They won't take those. We like to put our, just put our newspapers in a paper bag, you know, and then carry them up there that way.","But what are you supposed to do with them. Oh, okay.","Every time he turns around I'm giving him some new rule, where you're supposed to squish up the, you know, like collapse the plastic jugs. Instead of taking them up there solid.",You're supposed to what.
8,Oh.,And we have to bring the paper bags back every time. Because they won't take them.,Uh-huh.,"And I wish that our recycling center took paper bags. They won't take those. We like to put our, just put our newspapers in a paper bag, you know, and then carry them up there that way.","But what are you supposed to do with them. Oh, okay.","Every time he turns around I'm giving him some new rule, where you're supposed to squish up the, you know, like collapse the plastic jugs. Instead of taking them up there solid."
9,"But they're, uh, I think they're out of season yet.",Yeah.,And we have to bring the paper bags back every time. Because they won't take them.,Uh-huh.,"And I wish that our recycling center took paper bags. They won't take those. We like to put our, just put our newspapers in a paper bag, you know, and then carry them up there that way.","But what are you supposed to do with them. Oh, okay."
