,response,context,context/0,context/1,context/2,context/3
0,"Oh, I haven't heard of that one.","Uh, I also take BETTER HOMES AND GARDENS.",Different set,"Okay. I'm sure that I probably, uh, prescribe to different magazines ones that you do","Yes, yes.","Well, I'm, are you there?"
1,"And I read, uh",Uh-huh.,"Uh, I also take BETTER HOMES AND GARDENS.",Different set,"Okay. I'm sure that I probably, uh, prescribe to different magazines ones that you do","Yes, yes."
2,Okay.,"I like that. And then, uh, my husband, he just, uh, subscribed to a wood, he just started a woodwork so he just sent away to get some woodworking books.",Uh-huh.,"Uh, I also take BETTER HOMES AND GARDENS.",Different set,"Okay. I'm sure that I probably, uh, prescribe to different magazines ones that you do"
3,"And, uh  he did that for about two years.",Oh.,"I like that. And then, uh, my husband, he just, uh, subscribed to a wood, he just started a woodwork so he just sent away to get some woodworking books.",Uh-huh.,"Uh, I also take BETTER HOMES AND GARDENS.",Different set
4,"Well, we've got a, a couple of books coming out, uh.","So what kind do you, uh, get?",Oh.,"I like that. And then, uh, my husband, he just, uh, subscribed to a wood, he just started a woodwork so he just sent away to get some woodworking books.",Uh-huh.,"Uh, I also take BETTER HOMES AND GARDENS."
5,Uh-oh.,Well I have a bunch of computer journals because I'm in computer science,"So what kind do you, uh, get?",Oh.,"I like that. And then, uh, my husband, he just, uh, subscribed to a wood, he just started a woodwork so he just sent away to get some woodworking books.",Uh-huh.
6,"and I, I don't have any of those, so I have to get them all from scratch.",Uh-huh.,Well I have a bunch of computer journals because I'm in computer science,"So what kind do you, uh, get?",Oh.,"I like that. And then, uh, my husband, he just, uh, subscribed to a wood, he just started a woodwork so he just sent away to get some woodworking books."
7,"Uh, well, I, I read that.","but beyond that, uh, lately I've been reading, I've always liked the NEW YORKER.",Uh-huh.,Well I have a bunch of computer journals because I'm in computer science,"So what kind do you, uh, get?",Oh.
8,"And I, I'm not sure if I've read enough of it or if I'm just not going to read it.",Uh-huh. Uh-huh.,"but beyond that, uh, lately I've been reading, I've always liked the NEW YORKER.",Uh-huh.,Well I have a bunch of computer journals because I'm in computer science,"So what kind do you, uh, get?"
9,"Oh, yeah.","my  wife also gets a lot of the food magazines. BON APPETITE, and FOOD AND WINE and GOURMET.",Uh-huh. Uh-huh.,"but beyond that, uh, lately I've been reading, I've always liked the NEW YORKER.",Uh-huh.,Well I have a bunch of computer journals because I'm in computer science
10,!!!%,"Is it, Yeah, I used to take that. Right.","my  wife also gets a lot of the food magazines. BON APPETITE, and FOOD AND WINE and GOURMET.",Uh-huh. Uh-huh.,"but beyond that, uh, lately I've been reading, I've always liked the NEW YORKER.",Uh-huh.
11,"Yeah, yeah.",Yeah. And she still likes to get TIME which I've never liked very much,"Is it, Yeah, I used to take that. Right.","my  wife also gets a lot of the food magazines. BON APPETITE, and FOOD AND WINE and GOURMET.",Uh-huh. Uh-huh.,"but beyond that, uh, lately I've been reading, I've always liked the NEW YORKER."
12,"so I, I have to give her a little bit of time, but, uh, she's been real good about taking, you know, things that she can and, and making sure that they're there, you, know, so that, you can't get junk mail and things like that.",Yeah.,Yeah. And she still likes to get TIME which I've never liked very much,"Is it, Yeah, I used to take that. Right.","my  wife also gets a lot of the food magazines. BON APPETITE, and FOOD AND WINE and GOURMET.",Uh-huh. Uh-huh.
13,!!!%!! Remind me.,but she seems to.,Yeah.,Yeah. And she still likes to get TIME which I've never liked very much,"Is it, Yeah, I used to take that. Right.","my  wife also gets a lot of the food magazines. BON APPETITE, and FOOD AND WINE and GOURMET."
14,"Well, that's, that, that is a shame too, because it, it, you can't read, you just can't write.","Yeah. I don't, I, if I, you know, if I happen to find it, I'll go ahead and read it someplace, you know, if I'm in a doctor's office or something like that but other than that I never, I never liked that really.",but she seems to.,Yeah.,Yeah. And she still likes to get TIME which I've never liked very much,"Is it, Yeah, I used to take that. Right."
15,"Yeah, I do. I read a lot of newspapers.",Do you read a newspaper?,"Yeah. I don't, I, if I, you know, if I happen to find it, I'll go ahead and read it someplace, you know, if I'm in a doctor's office or something like that but other than that I never, I never liked that really.",but she seems to.,Yeah.,Yeah. And she still likes to get TIME which I've never liked very much
16,!!!;!! Remind me.,"I read my newspaper. I can hardly wait in the mornings for the newspaper  to get here, you know.",Do you read a newspaper?,"Yeah. I don't, I, if I, you know, if I happen to find it, I'll go ahead and read it someplace, you know, if I'm in a doctor's office or something like that but other than that I never, I never liked that really.",but she seems to.,Yeah.
17,"But,",Yeah.  larger computer ones.,"I read my newspaper. I can hardly wait in the mornings for the newspaper  to get here, you know.",Do you read a newspaper?,"Yeah. I don't, I, if I, you know, if I happen to find it, I'll go ahead and read it someplace, you know, if I'm in a doctor's office or something like that but other than that I never, I never liked that really.",but she seems to.
18,"Yeah, yeah.","In fact, it puts it out on Tuesdays and Thursdays I can hardly wait to get that to get the local news",Yeah.  larger computer ones.,"I read my newspaper. I can hardly wait in the mornings for the newspaper  to get here, you know.",Do you read a newspaper?,"Yeah. I don't, I, if I, you know, if I happen to find it, I'll go ahead and read it someplace, you know, if I'm in a doctor's office or something like that but other than that I never, I never liked that really."
19,Uh-huh.,"I haven't bought it now for about eight years. But when I used to get it, it was about five hundred pages, about three hundred of them advertising.","In fact, it puts it out on Tuesdays and Thursdays I can hardly wait to get that to get the local news",Yeah.  larger computer ones.,"I read my newspaper. I can hardly wait in the mornings for the newspaper  to get here, you know.",Do you read a newspaper?
20,"And, uh, it just, I just, uh.","Huh. Uh-huh, uh-huh.","I haven't bought it now for about eight years. But when I used to get it, it was about five hundred pages, about three hundred of them advertising.","In fact, it puts it out on Tuesdays and Thursdays I can hardly wait to get that to get the local news",Yeah.  larger computer ones.,"I read my newspaper. I can hardly wait in the mornings for the newspaper  to get here, you know."
21,Yeah.,"That, that half the fun is finding out what all the products are.","Huh. Uh-huh, uh-huh.","I haven't bought it now for about eight years. But when I used to get it, it was about five hundred pages, about three hundred of them advertising.","In fact, it puts it out on Tuesdays and Thursdays I can hardly wait to get that to get the local news",Yeah.  larger computer ones.
22,"And so,","Uh-huh, uh-huh.","That, that half the fun is finding out what all the products are.","Huh. Uh-huh, uh-huh.","I haven't bought it now for about eight years. But when I used to get it, it was about five hundred pages, about three hundred of them advertising.","In fact, it puts it out on Tuesdays and Thursdays I can hardly wait to get that to get the local news"
23,"Oh, I didn't know that.","But, you know, some of the get ridiculous. TRAVEL AND LEISURE, all of the AMERICAN EXPRESS magazines","Uh-huh, uh-huh.","That, that half the fun is finding out what all the products are.","Huh. Uh-huh, uh-huh.","I haven't bought it now for about eight years. But when I used to get it, it was about five hundred pages, about three hundred of them advertising."
24,"and, uh, they just run forever.",Uh-huh.,"But, you know, some of the get ridiculous. TRAVEL AND LEISURE, all of the AMERICAN EXPRESS magazines","Uh-huh, uh-huh.","That, that half the fun is finding out what all the products are.","Huh. Uh-huh, uh-huh."
25,Yeah.,"so TRAVEL AND LEISURE, FOOD AND WINE and I think they have some others, uh, certainly half the pages and maybe more are pure ads plus they have the advertising supplement sections that are supposed to look like articles but are paid for and they don't care if they make any money on the magazine subscription, they're making everything on ads.",Uh-huh.,"But, you know, some of the get ridiculous. TRAVEL AND LEISURE, all of the AMERICAN EXPRESS magazines","Uh-huh, uh-huh.","That, that half the fun is finding out what all the products are."
26,"Well, we, we collect collect collect dolls too.","Yeah, right, right. Yeah, well I, I only, you know, subscribe to the things I'm interested in. I used to be into coin collecting so I used to get the coin magazine, the paper actually is what it was, you know. I used to get that. So now that I'm into dolls, that's about all I really, really want, you know.","so TRAVEL AND LEISURE, FOOD AND WINE and I think they have some others, uh, certainly half the pages and maybe more are pure ads plus they have the advertising supplement sections that are supposed to look like articles but are paid for and they don't care if they make any money on the magazine subscription, they're making everything on ads.",Uh-huh.,"But, you know, some of the get ridiculous. TRAVEL AND LEISURE, all of the AMERICAN EXPRESS magazines","Uh-huh, uh-huh."
27,"No, I haven't.","Uh-huh. Have you ever, uh, read or subscribe to CONSUMER REPORTS for any length of time?","Yeah, right, right. Yeah, well I, I only, you know, subscribe to the things I'm interested in. I used to be into coin collecting so I used to get the coin magazine, the paper actually is what it was, you know. I used to get that. So now that I'm into dolls, that's about all I really, really want, you know.","so TRAVEL AND LEISURE, FOOD AND WINE and I think they have some others, uh, certainly half the pages and maybe more are pure ads plus they have the advertising supplement sections that are supposed to look like articles but are paid for and they don't care if they make any money on the magazine subscription, they're making everything on ads.",Uh-huh.,"But, you know, some of the get ridiculous. TRAVEL AND LEISURE, all of the AMERICAN EXPRESS magazines"
28,!!!%!! Remind me.,"No, huh-uh. Uh, I think they're interesting.","Uh-huh. Have you ever, uh, read or subscribe to CONSUMER REPORTS for any length of time?","Yeah, right, right. Yeah, well I, I only, you know, subscribe to the things I'm interested in. I used to be into coin collecting so I used to get the coin magazine, the paper actually is what it was, you know. I used to get that. So now that I'm into dolls, that's about all I really, really want, you know.","so TRAVEL AND LEISURE, FOOD AND WINE and I think they have some others, uh, certainly half the pages and maybe more are pure ads plus they have the advertising supplement sections that are supposed to look like articles but are paid for and they don't care if they make any money on the magazine subscription, they're making everything on ads.",Uh-huh.
29,"Well, that, that was a, that really was a good movie.",But not worth it.,"No, huh-uh. Uh, I think they're interesting.","Uh-huh. Have you ever, uh, read or subscribe to CONSUMER REPORTS for any length of time?","Yeah, right, right. Yeah, well I, I only, you know, subscribe to the things I'm interested in. I used to be into coin collecting so I used to get the coin magazine, the paper actually is what it was, you know. I used to get that. So now that I'm into dolls, that's about all I really, really want, you know.","so TRAVEL AND LEISURE, FOOD AND WINE and I think they have some others, uh, certainly half the pages and maybe more are pure ads plus they have the advertising supplement sections that are supposed to look like articles but are paid for and they don't care if they make any money on the magazine subscription, they're making everything on ads."
30,"I think it's, it's not worth the money that they're making.",Yeah,But not worth it.,"No, huh-uh. Uh, I think they're interesting.","Uh-huh. Have you ever, uh, read or subscribe to CONSUMER REPORTS for any length of time?","Yeah, right, right. Yeah, well I, I only, you know, subscribe to the things I'm interested in. I used to be into coin collecting so I used to get the coin magazine, the paper actually is what it was, you know. I used to get that. So now that I'm into dolls, that's about all I really, really want, you know."
