,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,"Well, it seems to me that, that I'm paying anyway, because when I go, or my insurance carrier, anyway, when I pay something, the bills seem inordinately high.","Yeah, because when people can't pay, they end up going to clinics or, you know, to public hospitals, and that kind of thing, and, you know,","And, uh, I don't know exactly how we're going to cover many of these people, because I'm sure that some of them don't, uh, don't have the wherewithal to do it themselves, so, uh, I, I have a feeling, since I have just about as good a health care coverage that anybody can get, that this, uh, then becomes an obligation of the government, because it's going to become an obligation of either state, local or federal government, anyway.",Oh.,"Uh, I guess my feelings are that, uh, we almost have a universal health care system, uh, to a great degree, except that now I read where we've left out about thirty-four million people."
1,"Uh, I just feel like, you're not, you don't feel like you're getting what you need, and you're paying, you've got to pay for it, and I, you have to pay the bills, and it's just, I think, I really feel like I'm being, I'm not being smart, and not being consistent, and paying, and so, I feel like that's a big, uh...","Oh, definitely.","Well, it seems to me that, that I'm paying anyway, because when I go, or my insurance carrier, anyway, when I pay something, the bills seem inordinately high.","Yeah, because when people can't pay, they end up going to clinics or, you know, to public hospitals, and that kind of thing, and, you know,","And, uh, I don't know exactly how we're going to cover many of these people, because I'm sure that some of them don't, uh, don't have the wherewithal to do it themselves, so, uh, I, I have a feeling, since I have just about as good a health care coverage that anybody can get, that this, uh, then becomes an obligation of the government, because it's going to become an obligation of either state, local or federal government, anyway.",Oh.
2,Uh-huh.,"And the reason that they're inordinately high is because that has, to cover the costs for the indigent people who apparently don't have the money or the wherewithal to do that.","Oh, definitely.","Well, it seems to me that, that I'm paying anyway, because when I go, or my insurance carrier, anyway, when I pay something, the bills seem inordinately high.","Yeah, because when people can't pay, they end up going to clinics or, you know, to public hospitals, and that kind of thing, and, you know,","And, uh, I don't know exactly how we're going to cover many of these people, because I'm sure that some of them don't, uh, don't have the wherewithal to do it themselves, so, uh, I, I have a feeling, since I have just about as good a health care coverage that anybody can get, that this, uh, then becomes an obligation of the government, because it's going to become an obligation of either state, local or federal government, anyway."
3,"!!!%!! Remind me of that, yeah, that's, that is a good one.","Right. Yeah, yeah.","And the reason that they're inordinately high is because that has, to cover the costs for the indigent people who apparently don't have the money or the wherewithal to do that.","Oh, definitely.","Well, it seems to me that, that I'm paying anyway, because when I go, or my insurance carrier, anyway, when I pay something, the bills seem inordinately high.","Yeah, because when people can't pay, they end up going to clinics or, you know, to public hospitals, and that kind of thing, and, you know,"
4,Uh-huh.,"It would seem to spread it out a little better if the employers who, uh, employ these people, and pay them, uh, you know, subminimum wages or whatever, were asked to share their fair burden of this too, just as my employer is.","Right. Yeah, yeah.","And the reason that they're inordinately high is because that has, to cover the costs for the indigent people who apparently don't have the money or the wherewithal to do that.","Oh, definitely.","Well, it seems to me that, that I'm paying anyway, because when I go, or my insurance carrier, anyway, when I pay something, the bills seem inordinately high."
5,"I think, I think that, uh.","Yeah. Yeah, yeah.","It would seem to spread it out a little better if the employers who, uh, employ these people, and pay them, uh, you know, subminimum wages or whatever, were asked to share their fair burden of this too, just as my employer is.","Right. Yeah, yeah.","And the reason that they're inordinately high is because that has, to cover the costs for the indigent people who apparently don't have the money or the wherewithal to do that.","Oh, definitely."
6,"I guess, I, I can see where that would, would probably be a problem.","And myself, I guess.","Yeah. Yeah, yeah.","It would seem to spread it out a little better if the employers who, uh, employ these people, and pay them, uh, you know, subminimum wages or whatever, were asked to share their fair burden of this too, just as my employer is.","Right. Yeah, yeah.","And the reason that they're inordinately high is because that has, to cover the costs for the indigent people who apparently don't have the money or the wherewithal to do that."
7,Uh-huh.,"Yeah, that sounds like a good idea. My only concern is what happens when you turn things over to the government, I don't know","And myself, I guess.","Yeah. Yeah, yeah.","It would seem to spread it out a little better if the employers who, uh, employ these people, and pay them, uh, you know, subminimum wages or whatever, were asked to share their fair burden of this too, just as my employer is.","Right. Yeah, yeah."
8,"Uh, well, the, the other thing that, uh, that I worry about is, uh...","Well   well, who, who else is going to do this, then?","Yeah, that sounds like a good idea. My only concern is what happens when you turn things over to the government, I don't know","And myself, I guess.","Yeah. Yeah, yeah.","It would seem to spread it out a little better if the employers who, uh, employ these people, and pay them, uh, you know, subminimum wages or whatever, were asked to share their fair burden of this too, just as my employer is."
9,"Well, it's, it, it seems like it's just going to take, uh, a lot of time.","Do they wind up with more red tape, and more problems then? Yeah, yeah.","Well   well, who, who else is going to do this, then?","Yeah, that sounds like a good idea. My only concern is what happens when you turn things over to the government, I don't know","And myself, I guess.","Yeah. Yeah, yeah."
10,Uh-huh.,"I mean, it's worked successfully in Europe.","Do they wind up with more red tape, and more problems then? Yeah, yeah.","Well   well, who, who else is going to do this, then?","Yeah, that sounds like a good idea. My only concern is what happens when you turn things over to the government, I don't know","And myself, I guess."
11,They don't have to worry about spending the money to send people there to learn how to shoot their own weapons.,Uh-huh.,"I mean, it's worked successfully in Europe.","Do they wind up with more red tape, and more problems then? Yeah, yeah.","Well   well, who, who else is going to do this, then?","Yeah, that sounds like a good idea. My only concern is what happens when you turn things over to the government, I don't know"
12,Uh.,"I've heard all these stories about, I travel extensively and spend, uh, maybe half a year in Europe every year,",Uh-huh.,"I mean, it's worked successfully in Europe.","Do they wind up with more red tape, and more problems then? Yeah, yeah.","Well   well, who, who else is going to do this, then?"
13,"and, uh.",Oh.,"I've heard all these stories about, I travel extensively and spend, uh, maybe half a year in Europe every year,",Uh-huh.,"I mean, it's worked successfully in Europe.","Do they wind up with more red tape, and more problems then? Yeah, yeah."
14,Right.,"and I find that the health care programs there, uh, are administered with, uh, at least people I talk to, with, uh, a great deal of integrity, and, uh, people don't seem to be reluctant to use them to any degree.",Oh.,"I've heard all these stories about, I travel extensively and spend, uh, maybe half a year in Europe every year,",Uh-huh.,"I mean, it's worked successfully in Europe."
15,"But, uh.",Yeah.,"and I find that the health care programs there, uh, are administered with, uh, at least people I talk to, with, uh, a great deal of integrity, and, uh, people don't seem to be reluctant to use them to any degree.",Oh.,"I've heard all these stories about, I travel extensively and spend, uh, maybe half a year in Europe every year,",Uh-huh.
16,Uh-huh.,"As a matter of fact, if I'm injured or have an emergency when I'm, say in Germany or France, uh, that, I'm automatically taken care of,",Yeah.,"and I find that the health care programs there, uh, are administered with, uh, at least people I talk to, with, uh, a great deal of integrity, and, uh, people don't seem to be reluctant to use them to any degree.",Oh.,"I've heard all these stories about, I travel extensively and spend, uh, maybe half a year in Europe every year,"
17,"but, uh.",Wow.,"As a matter of fact, if I'm injured or have an emergency when I'm, say in Germany or France, uh, that, I'm automatically taken care of,",Yeah.,"and I find that the health care programs there, uh, are administered with, uh, at least people I talk to, with, uh, a great deal of integrity, and, uh, people don't seem to be reluctant to use them to any degree.",Oh.
18,"Wow, that's great.",I mean I don't even have to pay.,Wow.,"As a matter of fact, if I'm injured or have an emergency when I'm, say in Germany or France, uh, that, I'm automatically taken care of,",Yeah.,"and I find that the health care programs there, uh, are administered with, uh, at least people I talk to, with, uh, a great deal of integrity, and, uh, people don't seem to be reluctant to use them to any degree."
19,"Oh, yeah.","Yeah. Well, I think part of the, the tremendous benefit of that is that there's so many people who wait now because they don't have the money, until, you know, they have no preventative measures People, um, you know, just go on and on and on. I mean, so many people don't even get prenatal care or, and it just extends with if it, what would be a minor problem to deal with if they had a help available early on becomes just this horrendous, you know, burden on the taxpayers. They're saying now that one out of every ten child born in public hospitals is addicted to crack.",I mean I don't even have to pay.,Wow.,"As a matter of fact, if I'm injured or have an emergency when I'm, say in Germany or France, uh, that, I'm automatically taken care of,",Yeah.
20,"And, uh  I don t understand why they're not doing the testing.","Well I,  uh, uh, I know it.","Yeah. Well, I think part of the, the tremendous benefit of that is that there's so many people who wait now because they don't have the money, until, you know, they have no preventative measures People, um, you know, just go on and on and on. I mean, so many people don't even get prenatal care or, and it just extends with if it, what would be a minor problem to deal with if they had a help available early on becomes just this horrendous, you know, burden on the taxpayers. They're saying now that one out of every ten child born in public hospitals is addicted to crack.",I mean I don't even have to pay.,Wow.,"As a matter of fact, if I'm injured or have an emergency when I'm, say in Germany or France, uh, that, I'm automatically taken care of,"
21,And I think that's probably a big factor.,"Well, you know","Well I,  uh, uh, I know it.","Yeah. Well, I think part of the, the tremendous benefit of that is that there's so many people who wait now because they don't have the money, until, you know, they have no preventative measures People, um, you know, just go on and on and on. I mean, so many people don't even get prenatal care or, and it just extends with if it, what would be a minor problem to deal with if they had a help available early on becomes just this horrendous, you know, burden on the taxpayers. They're saying now that one out of every ten child born in public hospitals is addicted to crack.",I mean I don't even have to pay.,Wow.
22,Uh-huh.,"I have a solution, you see. my solution, even though I'm rapidly approaching the, uh, the age when I'll qualify for Medicare and Medicaid, I, I, my mother and father both, uh, uh, well, my father's not living but my mother is,","Well, you know","Well I,  uh, uh, I know it.","Yeah. Well, I think part of the, the tremendous benefit of that is that there's so many people who wait now because they don't have the money, until, you know, they have no preventative measures People, um, you know, just go on and on and on. I mean, so many people don't even get prenatal care or, and it just extends with if it, what would be a minor problem to deal with if they had a help available early on becomes just this horrendous, you know, burden on the taxpayers. They're saying now that one out of every ten child born in public hospitals is addicted to crack.",I mean I don't even have to pay.
