,response,context,context/0,context/1,context/2,context/3
0,"Oh, really?","Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,",Yes,"Well, I guess a lot of the, uh, something that's kind of more of a comedy. We do have, uh, cable, and we have premium stations like H B O and Showtime and such, and I guess a lot of times when I first turn the T V on, I, I normally go to those, because I pay for them",What do you like to watch on television?
1,"and then we have a, a regular Monday night soap opera, and then, uh",Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,",Yes,"Well, I guess a lot of the, uh, something that's kind of more of a comedy. We do have, uh, cable, and we have premium stations like H B O and Showtime and such, and I guess a lot of times when I first turn the T V on, I, I normally go to those, because I pay for them"
2,"Okay, what kind of movies have you seen lately?","and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,",Yes
3,"but we start with the first one and then we go to, uh, STAR TREK FOUR.",Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,","I guess I, I want to see if there's anything I really want to see there, so I don't end up watching the, um, prime time on some of the standard channels as much, I tend to go to my premium channels first,"
4,"Uh, that's a good show.",and I think that's the one night that we really try to watch television.,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.,"Uh-huh, uh-huh. Well we have cable, but we only have Cinemax, and uh, I think our favorite night is, uh, Monday night,"
5,"But, uh, it's just, I just don't have time to watch it.",Uh-huh.,and I think that's the one night that we really try to watch television.,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,",Uh-huh.
6,Right.,You know my husband's always got it on.,Uh-huh.,and I think that's the one night that we really try to watch television.,Uh-huh.,"and we start out with EVENING SHADE and MAJOR DAD,"
7,"And I try to catch it, you know, at five o'clock when I get home from work.",Yeah.,You know my husband's always got it on.,Uh-huh.,and I think that's the one night that we really try to watch television.,Uh-huh.
8,!!!%!! Remind me.,"I'm not always sitting down, and,",Yeah.,You know my husband's always got it on.,Uh-huh.,and I think that's the one night that we really try to watch television.
9,"Oh, yeah, those are good too.",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,",Yeah.,You know my husband's always got it on.,Uh-huh.
10,"Yeah, they're just great.","Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,",Yeah.,You know my husband's always got it on.
11,"and I just love the, the different ways they try and play.",Uh-huh.,"Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,",Yeah.
12,"I watched it, yeah.","and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?",Uh-huh.,"Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.,"I'm not always sitting down, and,"
13,"Oh, really?","Uh-huh. We had watched it, uh, I guess Sunday night and Monday night, but we didn't get to watch it tonight.","and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?",Uh-huh.,"Yes. Yes, yes. I just, I love that, all those, that two hours",Monday night's pretty good with MURPHY BROWN and DESIGNING WOMEN.
14,"Uh, uh-hue.","Yeah, it, it was pretty good, it, uh, sometimes I like a dramatization, and I like, uh, U S A, when they had their, uh, uh, mystery movies and things, their made for T V movies","Uh-huh. We had watched it, uh, I guess Sunday night and Monday night, but we didn't get to watch it tonight.","and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?",Uh-huh.,"Yes. Yes, yes. I just, I love that, all those, that two hours"
15,"but, uh",Uh-huh. Uh-huh.,"Yeah, it, it was pretty good, it, uh, sometimes I like a dramatization, and I like, uh, U S A, when they had their, uh, uh, mystery movies and things, their made for T V movies","Uh-huh. We had watched it, uh, I guess Sunday night and Monday night, but we didn't get to watch it tonight.","and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?",Uh-huh.
16,"No, not really. I, uh I think I'm, uh,","and, uh, I like those. We very seldom watch any, uh, Public Television, Channel Thirteen. Do you watch it much?",Uh-huh. Uh-huh.,"Yeah, it, it was pretty good, it, uh, sometimes I like a dramatization, and I like, uh, U S A, when they had their, uh, uh, mystery movies and things, their made for T V movies","Uh-huh. We had watched it, uh, I guess Sunday night and Monday night, but we didn't get to watch it tonight.","and, uh, now tonight I just finished up with that A WOMAN CALLED JACKIE, did you watch did you watch it?"
17,"Uh, uh-hue.","The only night we tend to watch some of that is on Sunday nights, starting fairly late, like I'm talking ten o'clock and maybe toward midnight. They have some British comedy that we've, we've really liked,","and, uh, I like those. We very seldom watch any, uh, Public Television, Channel Thirteen. Do you watch it much?",Uh-huh. Uh-huh.,"Yeah, it, it was pretty good, it, uh, sometimes I like a dramatization, and I like, uh, U S A, when they had their, uh, uh, mystery movies and things, their made for T V movies","Uh-huh. We had watched it, uh, I guess Sunday night and Monday night, but we didn't get to watch it tonight."
18,"but, uh.",Yes.,"The only night we tend to watch some of that is on Sunday nights, starting fairly late, like I'm talking ten o'clock and maybe toward midnight. They have some British comedy that we've, we've really liked,","and, uh, I like those. We very seldom watch any, uh, Public Television, Channel Thirteen. Do you watch it much?",Uh-huh. Uh-huh.,"Yeah, it, it was pretty good, it, uh, sometimes I like a dramatization, and I like, uh, U S A, when they had their, uh, uh, mystery movies and things, their made for T V movies"
19,Uh-uh. Yeah.,"and there's a variety. Some of them is, uh, BLACK ADDER or GOOD NEIGHBORS or YES, PRIME MINISTER and ARE YOU BEING SERVED? They, they rotate those around, and, um, we like that British comedy. British comedy is very fast, you really have to listen",Yes.,"The only night we tend to watch some of that is on Sunday nights, starting fairly late, like I'm talking ten o'clock and maybe toward midnight. They have some British comedy that we've, we've really liked,","and, uh, I like those. We very seldom watch any, uh, Public Television, Channel Thirteen. Do you watch it much?",Uh-huh. Uh-huh.
20,"and we watch it every Sunday night, and we like to, to catch the, uh the repeats.",Yes,"and there's a variety. Some of them is, uh, BLACK ADDER or GOOD NEIGHBORS or YES, PRIME MINISTER and ARE YOU BEING SERVED? They, they rotate those around, and, um, we like that British comedy. British comedy is very fast, you really have to listen",Yes.,"The only night we tend to watch some of that is on Sunday nights, starting fairly late, like I'm talking ten o'clock and maybe toward midnight. They have some British comedy that we've, we've really liked,","and, uh, I like those. We very seldom watch any, uh, Public Television, Channel Thirteen. Do you watch it much?"
21,"I like, I like to watch a little bit of comedy, especially when it's on the teller, you know.",but.,Yes,"and there's a variety. Some of them is, uh, BLACK ADDER or GOOD NEIGHBORS or YES, PRIME MINISTER and ARE YOU BEING SERVED? They, they rotate those around, and, um, we like that British comedy. British comedy is very fast, you really have to listen",Yes.,"The only night we tend to watch some of that is on Sunday nights, starting fairly late, like I'm talking ten o'clock and maybe toward midnight. They have some British comedy that we've, we've really liked,"
22,"Oh, we haven t V much either.",Now we haven't watched any of those.,but.,Yes,"and there's a variety. Some of them is, uh, BLACK ADDER or GOOD NEIGHBORS or YES, PRIME MINISTER and ARE YOU BEING SERVED? They, they rotate those around, and, um, we like that British comedy. British comedy is very fast, you really have to listen",Yes.
23,Uh-huh.,"They're real good, but they do come on kind of late, but we really do enjoy those. Sometimes we get to watching some stuff on the Discovery Channel.",Now we haven't watched any of those.,but.,Yes,"and there's a variety. Some of them is, uh, BLACK ADDER or GOOD NEIGHBORS or YES, PRIME MINISTER and ARE YOU BEING SERVED? They, they rotate those around, and, um, we like that British comedy. British comedy is very fast, you really have to listen"
24,Uh-huh.,"Yes, now we have watched some things on that.","They're real good, but they do come on kind of late, but we really do enjoy those. Sometimes we get to watching some stuff on the Discovery Channel.",Now we haven't watched any of those.,but.,Yes
25,Uh-huh.,"And I'm amazed sometimes what I see on there. But I'm very intrigued. I, one time I was watching an operation, and I thought, Gee, I don't believe I'm watching.","Yes, now we have watched some things on that.","They're real good, but they do come on kind of late, but we really do enjoy those. Sometimes we get to watching some stuff on the Discovery Channel.",Now we haven't watched any of those.,but.
26,Uh-huh.,"Yeah, we had, uh, I don't know, my husband loves to, uh, that male syndrome of flicking that channel, so, you know, and he's sit in front of it and, and he went by and he said, Whoops, and he backed up, and, you know, there's this surgery going on as we're eating our dinner you know,","And I'm amazed sometimes what I see on there. But I'm very intrigued. I, one time I was watching an operation, and I thought, Gee, I don't believe I'm watching.","Yes, now we have watched some things on that.","They're real good, but they do come on kind of late, but we really do enjoy those. Sometimes we get to watching some stuff on the Discovery Channel.",Now we haven't watched any of those.
27,"and he said it was horrible, and it was really a shame, because I, I,",Yeah.,"Yeah, we had, uh, I don't know, my husband loves to, uh, that male syndrome of flicking that channel, so, you know, and he's sit in front of it and, and he went by and he said, Whoops, and he backed up, and, you know, there's this surgery going on as we're eating our dinner you know,","And I'm amazed sometimes what I see on there. But I'm very intrigued. I, one time I was watching an operation, and I thought, Gee, I don't believe I'm watching.","Yes, now we have watched some things on that.","They're real good, but they do come on kind of late, but we really do enjoy those. Sometimes we get to watching some stuff on the Discovery Channel."
28,"Right, right.",and I'm saying let's move right on,Yeah.,"Yeah, we had, uh, I don't know, my husband loves to, uh, that male syndrome of flicking that channel, so, you know, and he's sit in front of it and, and he went by and he said, Whoops, and he backed up, and, you know, there's this surgery going on as we're eating our dinner you know,","And I'm amazed sometimes what I see on there. But I'm very intrigued. I, one time I was watching an operation, and I thought, Gee, I don't believe I'm watching.","Yes, now we have watched some things on that."
29,"and, uh.","Yeah, right, right,",and I'm saying let's move right on,Yeah.,"Yeah, we had, uh, I don't know, my husband loves to, uh, that male syndrome of flicking that channel, so, you know, and he's sit in front of it and, and he went by and he said, Whoops, and he backed up, and, you know, there's this surgery going on as we're eating our dinner you know,","And I'm amazed sometimes what I see on there. But I'm very intrigued. I, one time I was watching an operation, and I thought, Gee, I don't believe I'm watching."
30,Uh-huh.,"But our grandchildren like that Discovery Channel if they're over here, because lots of times it will have things on, uh, animals","Yeah, right, right,",and I'm saying let's move right on,Yeah.,"Yeah, we had, uh, I don't know, my husband loves to, uh, that male syndrome of flicking that channel, so, you know, and he's sit in front of it and, and he went by and he said, Whoops, and he backed up, and, you know, there's this surgery going on as we're eating our dinner you know,"
31,"they like to watch animals, you know.",Uh-huh. Uh-huh.,"But our grandchildren like that Discovery Channel if they're over here, because lots of times it will have things on, uh, animals","Yeah, right, right,",and I'm saying let's move right on,Yeah.
32,"Uh, uh-hum.","and they just thoroughly, you know, enjoy that",Uh-huh. Uh-huh.,"But our grandchildren like that Discovery Channel if they're over here, because lots of times it will have things on, uh, animals","Yeah, right, right,",and I'm saying let's move right on
33,"you know, it's a good show.",Uh-huh.,"and they just thoroughly, you know, enjoy that",Uh-huh. Uh-huh.,"But our grandchildren like that Discovery Channel if they're over here, because lots of times it will have things on, uh, animals","Yeah, right, right,"
34,Uh.,"in fact, I think they were watching something on, uh, whales, or killer sharks, one or the other couple of weeks ago over here",Uh-huh.,"and they just thoroughly, you know, enjoy that",Uh-huh. Uh-huh.,"But our grandchildren like that Discovery Channel if they're over here, because lots of times it will have things on, uh, animals"
35,so they were on a cruise.,Uh-huh. Uh-huh.,"in fact, I think they were watching something on, uh, whales, or killer sharks, one or the other couple of weeks ago over here",Uh-huh.,"and they just thoroughly, you know, enjoy that",Uh-huh. Uh-huh.
36,That is a pretty scary show.,"and, uh, so we have watched that",Uh-huh. Uh-huh.,"in fact, I think they were watching something on, uh, whales, or killer sharks, one or the other couple of weeks ago over here",Uh-huh.,"and they just thoroughly, you know, enjoy that"
37,"but, uh.",Uh-huh.,"and, uh, so we have watched that",Uh-huh. Uh-huh.,"in fact, I think they were watching something on, uh, whales, or killer sharks, one or the other couple of weeks ago over here",Uh-huh.
38,"Uh, uh-hints.","and, uh, otherwise, of course my husband's into the football",Uh-huh.,"and, uh, so we have watched that",Uh-huh. Uh-huh.,"in fact, I think they were watching something on, uh, whales, or killer sharks, one or the other couple of weeks ago over here"
39,"so we, we watch, uh",Oh.,"and, uh, otherwise, of course my husband's into the football",Uh-huh.,"and, uh, so we have watched that",Uh-huh. Uh-huh.
40,Uh.,"and, you know, I will watch that some if I'm reading or doing something else, you know with him.",Oh.,"and, uh, otherwise, of course my husband's into the football",Uh-huh.,"and, uh, so we have watched that"
