,response,context,context/0,context/1,context/2,context/3
0,And I think they ought to test just about anybody any time they see fit.,Yeah.,"I definitely think they should be tested. And I'm not, I'm not opposed to any testing. I mean because I know I certainly wouldn't want to, to, uh, you know, be endangered by somebody in a company that accidentally dropped something on me or, or you know, because he was on drugs while he was there.",Uh-huh.,"Uh, I agree with that. People that are, uh, driving like, uh, truck drivers and things like that.","Well, I, I don't think that it's, it's wrong for a company to require drug testing for certain types of positions. For instance, jobs that require use of heavy machinery and things like that where there's, where there's, uh, endangerment to their own life and other people's lives."
1,"I don't know, I think that's, that's a little extreme. I don't think that, uh you know. I think you should, you should test for drugs just to make sure you're drug tested.",Uh...,Yeah.,"I definitely think they should be tested. And I'm not, I'm not opposed to any testing. I mean because I know I certainly wouldn't want to, to, uh, you know, be endangered by somebody in a company that accidentally dropped something on me or, or you know, because he was on drugs while he was there.",Uh-huh.,"Uh, I agree with that. People that are, uh, driving like, uh, truck drivers and things like that."
2,"Uh, I think it's a pretty good idea. I think they ought to test at, before they hire.","Well, how do you, how do you feel about, uh, companies drug testing prior to hiring?",Uh...,Yeah.,"I definitely think they should be tested. And I'm not, I'm not opposed to any testing. I mean because I know I certainly wouldn't want to, to, uh, you know, be endangered by somebody in a company that accidentally dropped something on me or, or you know, because he was on drugs while he was there.",Uh-huh.
3,Uh-huh.,"Oh, uh, I was tested, uh, within my company. I think it's kind of a push to, uh, weed out drugs in states and, because I don't know of any other countries that are doing this","Well, how do you, how do you feel about, uh, companies drug testing prior to hiring?",Uh...,Yeah.,"I definitely think they should be tested. And I'm not, I'm not opposed to any testing. I mean because I know I certainly wouldn't want to, to, uh, you know, be endangered by somebody in a company that accidentally dropped something on me or, or you know, because he was on drugs while he was there."
4,and I think they should do it everywhere.,Uh-huh.,"Oh, uh, I was tested, uh, within my company. I think it's kind of a push to, uh, weed out drugs in states and, because I don't know of any other countries that are doing this","Well, how do you, how do you feel about, uh, companies drug testing prior to hiring?",Uh...,Yeah.
5,"Uh, I, uh.","and I, I feel like it's really just within the United States. It's, uh, it's okay. I think your record should stand for itself. That, you know, if you've been tested at other companies and you've always come up negative or whatever, then I don't see what the big deal is that they have to go to all the expense of testing you over and over and over.",Uh-huh.,"Oh, uh, I was tested, uh, within my company. I think it's kind of a push to, uh, weed out drugs in states and, because I don't know of any other countries that are doing this","Well, how do you, how do you feel about, uh, companies drug testing prior to hiring?",Uh...
6,"And I don, I don'y know how I feel about that.",Uh-huh.,"and I, I feel like it's really just within the United States. It's, uh, it's okay. I think your record should stand for itself. That, you know, if you've been tested at other companies and you've always come up negative or whatever, then I don't see what the big deal is that they have to go to all the expense of testing you over and over and over.",Uh-huh.,"Oh, uh, I was tested, uh, within my company. I think it's kind of a push to, uh, weed out drugs in states and, because I don't know of any other countries that are doing this","Well, how do you, how do you feel about, uh, companies drug testing prior to hiring?"
7,Yeah.,"And once you've established the fact that you're not a drug user and especially if your personality proves that you're not. I think they could, uh, save money by not doing that. You know, every time, say if you change jobs you wouldn't have to do it if you'd just been tested at your other work place.",Uh-huh.,"and I, I feel like it's really just within the United States. It's, uh, it's okay. I think your record should stand for itself. That, you know, if you've been tested at other companies and you've always come up negative or whatever, then I don't see what the big deal is that they have to go to all the expense of testing you over and over and over.",Uh-huh.,"Oh, uh, I was tested, uh, within my company. I think it's kind of a push to, uh, weed out drugs in states and, because I don't know of any other countries that are doing this"
8,!!!;!!%!! Remind me of that.,"Well, what about random testing, though.","And once you've established the fact that you're not a drug user and especially if your personality proves that you're not. I think they could, uh, save money by not doing that. You know, every time, say if you change jobs you wouldn't have to do it if you'd just been tested at your other work place.",Uh-huh.,"and I, I feel like it's really just within the United States. It's, uh, it's okay. I think your record should stand for itself. That, you know, if you've been tested at other companies and you've always come up negative or whatever, then I don't see what the big deal is that they have to go to all the expense of testing you over and over and over.",Uh-huh.
9,!!!%!! Remind me of that.,Oh.,"Well, what about random testing, though.","And once you've established the fact that you're not a drug user and especially if your personality proves that you're not. I think they could, uh, save money by not doing that. You know, every time, say if you change jobs you wouldn't have to do it if you'd just been tested at your other work place.",Uh-huh.,"and I, I feel like it's really just within the United States. It's, uh, it's okay. I think your record should stand for itself. That, you know, if you've been tested at other companies and you've always come up negative or whatever, then I don't see what the big deal is that they have to go to all the expense of testing you over and over and over."
