,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,"Yeah, that's exactly it, and that's what we're finding, um, here, where we're at, in Minneapolis area, is that people don't want to carpool that there are inconveniences to that,","Yeah, it'll be hard to get people to give up their mobility.","and, uh, whether or not, um, they'll ever get into like huge transit systems into big cities where people would all travel on a high speed, uh, train or, or something like that or,","Probably so,","Okay, for as far as, um, I would think the, probably the, uh, worst substance that's probably, um, or, started to say the, uh, what causes the most air pollution is probably the car"
1,"and that's, and, and the people that do carpool, um.",Uh-huh.,"Yeah, that's exactly it, and that's what we're finding, um, here, where we're at, in Minneapolis area, is that people don't want to carpool that there are inconveniences to that,","Yeah, it'll be hard to get people to give up their mobility.","and, uh, whether or not, um, they'll ever get into like huge transit systems into big cities where people would all travel on a high speed, uh, train or, or something like that or,","Probably so,"
2,"Uh, that would be true.","or maybe you don't like the person you have to, you would want to carpool with, that kind of thing, so it's, it's kind of a thing where, uh, I think the majority of the people don't carpool.",Uh-huh.,"Yeah, that's exactly it, and that's what we're finding, um, here, where we're at, in Minneapolis area, is that people don't want to carpool that there are inconveniences to that,","Yeah, it'll be hard to get people to give up their mobility.","and, uh, whether or not, um, they'll ever get into like huge transit systems into big cities where people would all travel on a high speed, uh, train or, or something like that or,"
3,"Oh, I see.",I think so too. I'm in Texas,"or maybe you don't like the person you have to, you would want to carpool with, that kind of thing, so it's, it's kind of a thing where, uh, I think the majority of the people don't carpool.",Uh-huh.,"Yeah, that's exactly it, and that's what we're finding, um, here, where we're at, in Minneapolis area, is that people don't want to carpool that there are inconveniences to that,","Yeah, it'll be hard to get people to give up their mobility."
4,"and, uh I think that, um",Uh-huh.,I think so too. I'm in Texas,"or maybe you don't like the person you have to, you would want to carpool with, that kind of thing, so it's, it's kind of a thing where, uh, I think the majority of the people don't carpool.",Uh-huh.,"Yeah, that's exactly it, and that's what we're finding, um, here, where we're at, in Minneapolis area, is that people don't want to carpool that there are inconveniences to that,"
5,Yeah.,and very few people carpool,Uh-huh.,I think so too. I'm in Texas,"or maybe you don't like the person you have to, you would want to carpool with, that kind of thing, so it's, it's kind of a thing where, uh, I think the majority of the people don't carpool.",Uh-huh.
6,"but, uh.",Yeah.,and very few people carpool,Uh-huh.,I think so too. I'm in Texas,"or maybe you don't like the person you have to, you would want to carpool with, that kind of thing, so it's, it's kind of a thing where, uh, I think the majority of the people don't carpool."
7,"Uh, well, I guess that's true.","uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job",Yeah.,and very few people carpool,Uh-huh.,I think so too. I'm in Texas
8,"so they, they'll stay at home and do their own thing.",Exactly.,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job",Yeah.,and very few people carpool,Uh-huh.
9,"Yeah, that's true.","they never know when they want to run out and do an errand at noon, you know, they just feel they need their car.",Exactly.,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job",Yeah.,and very few people carpool
10,Yeah. Yeah.,"Uh-huh, or if somebody gets sick. Yeah, or if somebody gets sick, and it's not the other person and they want to go home, and that one person's got the car then they're, they're stuck,","they never know when they want to run out and do an errand at noon, you know, they just feel they need their car.",Exactly.,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job",Yeah.
11,"and it's, you're stuck with it",Uh-huh. Uh-huh.,"Uh-huh, or if somebody gets sick. Yeah, or if somebody gets sick, and it's not the other person and they want to go home, and that one person's got the car then they're, they're stuck,","they never know when they want to run out and do an errand at noon, you know, they just feel they need their car.",Exactly.,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job"
12,Yeah.,"you're definitely right,",Uh-huh. Uh-huh.,"Uh-huh, or if somebody gets sick. Yeah, or if somebody gets sick, and it's not the other person and they want to go home, and that one person's got the car then they're, they're stuck,","they never know when they want to run out and do an errand at noon, you know, they just feel they need their car.",Exactly.
13,"Uh, yeah.",That's right. And people don't want to give it up but now I think we've made great strides in changing a lot of that by going to the unleaded gasoline and and to change the car itself,"you're definitely right,",Uh-huh. Uh-huh.,"Uh-huh, or if somebody gets sick. Yeah, or if somebody gets sick, and it's not the other person and they want to go home, and that one person's got the car then they're, they're stuck,","they never know when they want to run out and do an errand at noon, you know, they just feel they need their car."
14,and I think that's one of the major things that needs to happen.,"Uh-huh. Sure. Sure, that happens quite a bit,",That's right. And people don't want to give it up but now I think we've made great strides in changing a lot of that by going to the unleaded gasoline and and to change the car itself,"you're definitely right,",Uh-huh. Uh-huh.,"Uh-huh, or if somebody gets sick. Yeah, or if somebody gets sick, and it's not the other person and they want to go home, and that one person's got the car then they're, they're stuck,"
15,Yeah.,"but, uh, you know, I, I don't guess we can get away from it a hundred percent","Uh-huh. Sure. Sure, that happens quite a bit,",That's right. And people don't want to give it up but now I think we've made great strides in changing a lot of that by going to the unleaded gasoline and and to change the car itself,"you're definitely right,",Uh-huh. Uh-huh.
16,"But I donno, I guess I'm not for sure what our next step is.","Yes, yeah","but, uh, you know, I, I don't guess we can get away from it a hundred percent","Uh-huh. Sure. Sure, that happens quite a bit,",That's right. And people don't want to give it up but now I think we've made great strides in changing a lot of that by going to the unleaded gasoline and and to change the car itself,"you're definitely right,"
