,response,context,context/0,context/1,context/2,context/3
0,"but we haven't really done that much,",Uh-huh.,"on my father's side we've really there, uh,","that's been,","Well,","Does your family normally have a reunion? Do you have one,"
1,Yeah.,"On my mother's side we've had several, not,  it's not really on a regular basis,",Uh-huh.,"on my father's side we've really there, uh,","that's been,","Well,"
2,"but, uh  it, it's really been good",Uh-huh.,"On my mother's side we've had several, not,  it's not really on a regular basis,",Uh-huh.,"on my father's side we've really there, uh,","that's been,"
3,Uh.,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about.",Uh-huh.,"On my mother's side we've had several, not,  it's not really on a regular basis,",Uh-huh.,"on my father's side we've really there, uh,"
4,So we don't have a regular vacation time.,Right.,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about.",Uh-huh.,"On my mother's side we've had several, not,  it's not really on a regular basis,",Uh-huh.
5,Yeah.,So they're pretty much just reunited always,Right.,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about.",Uh-huh.,"On my mother's side we've had several, not,  it's not really on a regular basis,"
6,"and so, uh, I, I try to, I'm not really, you know, I don't really, I think that it's really a waste of my money to go spend with somebody who doesn't have insurance.",Uh-huh.,So they're pretty much just reunited always,Right.,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about.",Uh-huh.
7,"Uh, that's good.","so it's, it's just once in a while we get the special gathering with everyone together.",Uh-huh.,So they're pretty much just reunited always,Right.,"but usually sometimes every few summers. Well, all, see, all the family lives in once place, except for a few of us are scattered about."
8,Yeah.,"Well, it might be a good time for you to to, to start a tradition.","so it's, it's just once in a while we get the special gathering with everyone together.",Uh-huh.,So they're pretty much just reunited always,Right.
9,It's not like you're going to go out and buy all these guns that are going to be illegal because you can't do it.,"I know, that's","Well, it might be a good time for you to to, to start a tradition.","so it's, it's just once in a while we get the special gathering with everyone together.",Uh-huh.,So they're pretty much just reunited always
