,response,context,context/0,context/1,context/2,context/3
0,"Yeah, and I have a, I have, I live on one of the outskirts of Dallas.","Oh, that's interesting.","Yeah I work here in Germantown, but I live in Pensacola, Florida.","Oh, is that right?","Well, my home at the moment is an apartment.","Okay. What, uh, go ahead and tell me about your home"
1,Yes.,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?","Oh, that's interesting.","Yeah I work here in Germantown, but I live in Pensacola, Florida.","Oh, is that right?","Well, my home at the moment is an apartment."
2,"!!!%!! Remind me. This is going to sound familiar, but, uh.",Okay. Yeah.,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?","Oh, that's interesting.","Yeah I work here in Germantown, but I live in Pensacola, Florida.","Oh, is that right?"
3,!!!;!!%!! RemindMe!!ets!!eting!!,"Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging",Okay. Yeah.,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?","Oh, that's interesting.","Yeah I work here in Germantown, but I live in Pensacola, Florida."
4,No.,"No, that's okay","Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging",Okay. Yeah.,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?","Oh, that's interesting."
5,Right. Right.,"But it's upper middle class, uh, kind of an environment.","No, that's okay","Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging",Okay. Yeah.,"So, I own a home in Pensacola, and, uh, let's see, we are to compare homes. Correct?"
6,"And, uh.",Okay.,"But it's upper middle class, uh, kind of an environment.","No, that's okay","Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging",Okay. Yeah.
7,Uh-huh.,"It's a two story colonial, which my wife and I designed.",Okay.,"But it's upper middle class, uh, kind of an environment.","No, that's okay","Uh, my home is, well, is typical for the area. I live in a development, uh, it's a relatively, I would say, well, God, it sounds like, sounds like I'm bragging"
8,"And, uh.","Oh, that's neat.","It's a two story colonial, which my wife and I designed.",Okay.,"But it's upper middle class, uh, kind of an environment.","No, that's okay"
9,Oh.,"Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,","Oh, that's neat.","It's a two story colonial, which my wife and I designed.",Okay.,"But it's upper middle class, uh, kind of an environment."
10,It really is.,"Wow, that's large","Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,","Oh, that's neat.","It's a two story colonial, which my wife and I designed.",Okay.
11,Um.,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger.","Wow, that's large","Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,","Oh, that's neat.","It's a two story colonial, which my wife and I designed."
12,"But the area that I am in, it is quite large. Uh-homing.",Uh-huh.,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger.","Wow, that's large","Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,","Oh, that's neat."
13,"Oh, wow.","And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old.",Uh-huh.,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger.","Wow, that's large","Uh, it has around thirty-two hundred square feet. Uh, five bedrooms and so forth and so on,"
14,Yeah.,"Oh, well, that's not too bad,","And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old.",Uh-huh.,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger.","Wow, that's large"
15,"it's, it, it has been there for a long time.",Yeah.,"Oh, well, that's not too bad,","And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old.",Uh-huh.,"and it is, I would imagine in terms of, of size and so forth, it's relatively typical for the area. It might be, I would say it's probably midsized for the area. There are some smaller, and there are, you know, several larger."
16,"Yeah, but it's, it was, you had to, you knew, you needed to get it serviced, you didn't have to, put it on rusted out,",that's still fairly new.,Yeah.,"Oh, well, that's not too bad,","And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old.",Uh-huh.
17,Uh-huh.,"And so it's, in terms of cost and, and, and size and so forth, it, uh, the you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know, let's say compared to Maryland that same house here would probably cost three-quarters of a million dollars",that's still fairly new.,Yeah.,"Oh, well, that's not too bad,","And, uh, but based, you know, in terms of, you know, in, in Pensacola, in that area of Florida it, uh, it's what now, it is, uh, probably ten years old."
18,"and it's not even the square footage that's, uh.","Well,","And so it's, in terms of cost and, and, and size and so forth, it, uh, the you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know, let's say compared to Maryland that same house here would probably cost three-quarters of a million dollars",that's still fairly new.,Yeah.,"Oh, well, that's not too bad,"
19,"and, and that's, that's the way I feel about it. I mean, I, I think it's a good thing, I mean it's good that they're trying, but it's just like, I don't know, I guess, you can't make it, you have to make it.","but,","Well,","And so it's, in terms of cost and, and, and size and so forth, it, uh, the you know, housing there is extremely affordable, and, uh, compared to other parts of the country, you know, let's say compared to Maryland that same house here would probably cost three-quarters of a million dollars",that's still fairly new.,Yeah.
