,response,context,context/0,context/1,context/2,context/3
0,"I mean, I wouldn't want anybody to think of me that had a problem with their car or their, uh family or anything like that, but, uh.","Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs.",How about you?,Uh-huh.,"Okay. Uh, far as, you know, crime in the cities, I'm sure, like in yours it's pretty, pretty bad. Uh, probably the biggest thing we've got going now is the robberies and theft and probably murder are the two top ones that we have."
1,"Um, I mean, it's, it is a problem, but it's not a problem that just many people have.",Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs.",How about you?,Uh-huh.
2,"Um, uh-hope. Um, I'm not sure exactly what the, the problem is. I guess it's, uh","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs.",How about you?
3,Yeah.,"Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point.","Uh, well, I don't actually live in the city, but I'd probably say that's roughly right. I mean crimes against property seem to outnumber crimes against life, but I, I think with the current war on drugs and all this kind of stuff I'd say probably the police department would claim the number one crimes, crimes are probably solicitation of prostitution, uh, and sale of drugs."
4,"Um, no. I'm in a townhouse.","Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.,"Uh-huh. probably right, if you look at it from that stand point."
5,"Oh, I see.","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?",Uh-huh.
6,"!!! RemindMe!!%!! remind!!arn!!body!!et!!list!!if!!it!!You!!Have!! done!!It!!you!!Did!!We!!Well!!?!! translated!! translating!! translate!! Trans!!xt!! translation!!est!! Auto!! english!! summary!! wished!!aut!! The!!sv!!I!!There!! That!! You!!This!!That!! This!!.!!Okay!!Yeah!!Nice!! Aut!!ctic!!So!!Oh!!How!!Do!! Are!! are!!Your!!And!!A!!eting!!;!!Is!!and!!See!!, I!!O!! Wild!! What!!Now!!What!!My!!If!!The!! LINE!!Hello!!Good!!Let!!By!!Yes!!They!!But!!Thank!! Hello!!Hi!!Uh!!Same!!Absolutely!!One!!All!!Go!!Here!!Excuse!!Take!!Give!!Another!!book!!Are!!P!!Big!!In!!R!!=!!Who!!Thanks!!Isn!!Holy!!Great!!L!!Um!!","How far out from the city, I mean, do you,","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this.","What, uh, is there anything, uh, that you particularly are concerned with in your particular area as far as security and that sort of thing?"
7,"Oh, that's a pretty small town.",I'm about fifteen miles out.,"How far out from the city, I mean, do you,","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?","Uh, where I live now it's, it's not so bad. I mean I can basically leave my front door unlocked and not have to worry about it. Uh, but I do have friends that live in the city and I think that they get a lot of fallout from this war on drug thing. Uh, just because there are, like, crack houses, you know, on their street and stuff like this."
8,Uh-uh.,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so",I'm about fifteen miles out.,"How far out from the city, I mean, do you,","I live out in the country, yeah.","Uh-huh. Do you live in a real small town or, or out in the country?"
9,and so I have to drive about twenty miles each way.,Uh-huh.,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so",I'm about fifteen miles out.,"How far out from the city, I mean, do you,","I live out in the country, yeah."
10,Uh.,"but it's pretty congested. We are considered in the country,",Uh-huh.,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so",I'm about fifteen miles out.,"How far out from the city, I mean, do you,"
11,"and we have a couple of areas that are really, really bad areas.",Um.,"but it's pretty congested. We are considered in the country,",Uh-huh.,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so",I'm about fifteen miles out.
12,"Um, well, that's, that, that is a problem too, uh-homing, uh.",but it doesn't really feel like you're in the country.,Um.,"but it's pretty congested. We are considered in the country,",Uh-huh.,"About fifteen miles. I live in a little suburb, uh, which is, I guess from Dallas is twelve miles or so"
13,"It's, it's, uh, it, it has a lot of different problems. I mean, you have to, you know, you're not sure, you don't know who you're going to come up against,",Um.,but it doesn't really feel like you're in the country.,Um.,"but it's pretty congested. We are considered in the country,",Uh-huh.
14,!!!%,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported.",Um.,but it doesn't really feel like you're in the country.,Um.,"but it's pretty congested. We are considered in the country,"
15,"So, it's, uh.",Uh-huh.,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported.",Um.,but it doesn't really feel like you're in the country.,Um.
16,"Yeah, I know they are.","However, I'm sure they're there.",Uh-huh.,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported.",Um.,but it doesn't really feel like you're in the country.
17,"But I, I, you have to wonder about the, uh...",Uh-huh.,"However, I'm sure they're there.",Uh-huh.,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported.",Um.
18,"Oh, goodness.","But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood.",Uh-huh.,"However, I'm sure they're there.",Uh-huh.,"Our major crimes in our immediate town, uh, is probably robberies, house robberies and very few instances of, you know, alcohol, drugs, uh, reported."
19,Yeah.,Wow. That's huge.,"But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood.",Uh-huh.,"However, I'm sure they're there.",Uh-huh.
20,Yeah.,"And since that time everybody's got some sort of burglar system or, you know, uh, burglar alarms uh, and including the out, uh, the outer perimeter type, uh, devices, sensors and things like that.",Wow. That's huge.,"But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood.",Uh-huh.,"However, I'm sure they're there."
21,"So, uh  it's a real problem.",Uh-huh. Uh-huh.,"And since that time everybody's got some sort of burglar system or, you know, uh, burglar alarms uh, and including the out, uh, the outer perimeter type, uh, devices, sensors and things like that.",Wow. That's huge.,"But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood.",Uh-huh.
22,Yeah.,"It's cut back, you know, considerably, but it, it just shifts it from our neighborhood to another neighborhood to other neighborhood, so it still, uh, remains city wide, pretty, pretty high.",Uh-huh. Uh-huh.,"And since that time everybody's got some sort of burglar system or, you know, uh, burglar alarms uh, and including the out, uh, the outer perimeter type, uh, devices, sensors and things like that.",Wow. That's huge.,"But, uh, right now our neighborhood is running about, uh, eighty percent of the homeowners have been robbed, sometime during their, their, uh, existence in that neighborhood."
23,"Well, the, the one theory I have is that, uh it's not, uh the crime is not going to go down as much as it used to, and that, that's one theory, but, uh.","Are there, are there any theories on why this is happening?","It's cut back, you know, considerably, but it, it just shifts it from our neighborhood to another neighborhood to other neighborhood, so it still, uh, remains city wide, pretty, pretty high.",Uh-huh. Uh-huh.,"And since that time everybody's got some sort of burglar system or, you know, uh, burglar alarms uh, and including the out, uh, the outer perimeter type, uh, devices, sensors and things like that.",Wow. That's huge.
24,Yeah.,"Uh, I would say the majority of it's happening during the day, uh, between probably ten in the morning and three in the afternoon.","Are there, are there any theories on why this is happening?","It's cut back, you know, considerably, but it, it just shifts it from our neighborhood to another neighborhood to other neighborhood, so it still, uh, remains city wide, pretty, pretty high.",Uh-huh. Uh-huh.,"And since that time everybody's got some sort of burglar system or, you know, uh, burglar alarms uh, and including the out, uh, the outer perimeter type, uh, devices, sensors and things like that."
25,I don't know.,Uh-huh.,"Uh, I would say the majority of it's happening during the day, uh, between probably ten in the morning and three in the afternoon.","Are there, are there any theories on why this is happening?","It's cut back, you know, considerably, but it, it just shifts it from our neighborhood to another neighborhood to other neighborhood, so it still, uh, remains city wide, pretty, pretty high.",Uh-huh. Uh-huh.
26,"Well, I'm not sure. I don't know what, what percentage of the voters actually turn out to vote. I, I, we're supposed to be talking about people who turn out at lunch time to vote in the evening.","Most,",Uh-huh.,"Uh, I would say the majority of it's happening during the day, uh, between probably ten in the morning and three in the afternoon.","Are there, are there any theories on why this is happening?","It's cut back, you know, considerably, but it, it just shifts it from our neighborhood to another neighborhood to other neighborhood, so it still, uh, remains city wide, pretty, pretty high."
27,I don't know.,But why? Why is it happening?,"Most,",Uh-huh.,"Uh, I would say the majority of it's happening during the day, uh, between probably ten in the morning and three in the afternoon.","Are there, are there any theories on why this is happening?"
28,"Oh, uh-hoh.","Well, most families, most families are young and both people are working.",But why? Why is it happening?,"Most,",Uh-huh.,"Uh, I would say the majority of it's happening during the day, uh, between probably ten in the morning and three in the afternoon."
29,"And, uh, so, it's, it, it keeps the family budget from, uh uh, you know, it makes it, uh  easier to, uh",Uh-huh.,"Well, most families, most families are young and both people are working.",But why? Why is it happening?,"Most,",Uh-huh.
30,Right.,So they're happening during the hours they're gone from work.,Uh-huh.,"Well, most families, most families are young and both people are working.",But why? Why is it happening?,"Most,"
31,"And, uh, you know, it's, it is a big problem. I, I don't know what the solution is. I think we have to do something. I don tought about this at all.",Uh-huh.,So they're happening during the hours they're gone from work.,Uh-huh.,"Well, most families, most families are young and both people are working.",But why? Why is it happening?
32,Right.,"Uh, so, uh, I would say that's probably their prime motivation. They'll, they'll stock your house and, uh, look at your pattern and then go from there.",Uh-huh.,So they're happening during the hours they're gone from work.,Uh-huh.,"Well, most families, most families are young and both people are working."
33,Yes.,So they're professionals?,"Uh, so, uh, I would say that's probably their prime motivation. They'll, they'll stock your house and, uh, look at your pattern and then go from there.",Uh-huh.,So they're happening during the hours they're gone from work.,Uh-huh.
34,Yeah.,"Uh, they classify most of them as professionals.",So they're professionals?,"Uh, so, uh, I would say that's probably their prime motivation. They'll, they'll stock your house and, uh, look at your pattern and then go from there.",Uh-huh.,So they're happening during the hours they're gone from work.
35,"They're not, uh",Um.,"Uh, they classify most of them as professionals.",So they're professionals?,"Uh, so, uh, I would say that's probably their prime motivation. They'll, they'll stock your house and, uh, look at your pattern and then go from there.",Uh-huh.
