,response,context,context/0,context/1,context/2,context/3
0,"and, uh and she was the one who said that there was no such thing as contraceptives anymore.",Uh-huh.,"uh, look at them, in England, Margaret Thatcher was prime minister, uh, Indira Ghandi, uh, in India,",Uh-huh.,"The, uh, uh, you know there are so many ramifications to this entire thing of woman, how women have changed,",Back by that.
1,"Uh, I, I agree.","so many, uh, women are heads of state and I, you know, we, we keep saying oh yes, we feel some day a woman will be president. But, uh, I have some question, whether or not they will ever really get around to that. I think we'll have a black president before we have a women president.",Uh-huh.,"uh, look at them, in England, Margaret Thatcher was prime minister, uh, Indira Ghandi, uh, in India,",Uh-huh.,"The, uh, uh, you know there are so many ramifications to this entire thing of woman, how women have changed,"
2,"And, uh.",Uh-huh.,"so many, uh, women are heads of state and I, you know, we, we keep saying oh yes, we feel some day a woman will be president. But, uh, I have some question, whether or not they will ever really get around to that. I think we'll have a black president before we have a women president.",Uh-huh.,"uh, look at them, in England, Margaret Thatcher was prime minister, uh, Indira Ghandi, uh, in India,",Uh-huh.
3,"Well, you're, you've got to have the experience before you can really make that decision.","And, uh, I don't know whether that's bad or good, it's just a point that I have observed that we,",Uh-huh.,"so many, uh, women are heads of state and I, you know, we, we keep saying oh yes, we feel some day a woman will be president. But, uh, I have some question, whether or not they will ever really get around to that. I think we'll have a black president before we have a women president.",Uh-huh.,"uh, look at them, in England, Margaret Thatcher was prime minister, uh, Indira Ghandi, uh, in India,"
4,Yeah.,"Yeah, I, I, yeah, I, I, I truly believe that, that before that, that we have to address the racial, racial issues in the United States, before we can go anywhere.","And, uh, I don't know whether that's bad or good, it's just a point that I have observed that we,",Uh-huh.,"so many, uh, women are heads of state and I, you know, we, we keep saying oh yes, we feel some day a woman will be president. But, uh, I have some question, whether or not they will ever really get around to that. I think we'll have a black president before we have a women president.",Uh-huh.
5,"I, I really believe that we can address them.",Yes. Right.,"Yeah, I, I, yeah, I, I, I truly believe that, that before that, that we have to address the racial, racial issues in the United States, before we can go anywhere.","And, uh, I don't know whether that's bad or good, it's just a point that I have observed that we,",Uh-huh.,"so many, uh, women are heads of state and I, you know, we, we keep saying oh yes, we feel some day a woman will be president. But, uh, I have some question, whether or not they will ever really get around to that. I think we'll have a black president before we have a women president."
6,Right.,"Um, because it is so, you know, it's,",Yes. Right.,"Yeah, I, I, yeah, I, I, I truly believe that, that before that, that we have to address the racial, racial issues in the United States, before we can go anywhere.","And, uh, I don't know whether that's bad or good, it's just a point that I have observed that we,",Uh-huh.
7,"I don't, I mean, I just, I think it's a problem, you, you have to have some common ground. Um, I'm not sure that we've come up with a solution yet, but I, uh","Uh, oh.","Um, because it is so, you know, it's,",Yes. Right.,"Yeah, I, I, yeah, I, I, I truly believe that, that before that, that we have to address the racial, racial issues in the United States, before we can go anywhere.","And, uh, I don't know whether that's bad or good, it's just a point that I have observed that we,"
8,Hi.,Hello.,"Uh, oh.","Um, because it is so, you know, it's,",Yes. Right.,"Yeah, I, I, yeah, I, I, I truly believe that, that before that, that we have to address the racial, racial issues in the United States, before we can go anywhere."
9,"Oh, okay.","Uh, oh, I think, we're, we're supposed to hang up.",Hello.,"Uh, oh.","Um, because it is so, you know, it's,",Yes. Right.
10,"!!!% Well, that's true, that was true.","Yeah, well it wasn't the matter of wealth, it was the matter that they were not wealthy, that made them equal.","Uh, oh, I think, we're, we're supposed to hang up.",Hello.,"Uh, oh.","Um, because it is so, you know, it's,"
11,"So, uh, uh.",Yes.,"Yeah, well it wasn't the matter of wealth, it was the matter that they were not wealthy, that made them equal.","Uh, oh, I think, we're, we're supposed to hang up.",Hello.,"Uh, oh."
12,"Okay, thanks.","Well, I'll talk to you later,",Yes.,"Yeah, well it wasn't the matter of wealth, it was the matter that they were not wealthy, that made them equal.","Uh, oh, I think, we're, we're supposed to hang up.",Hello.
13,Bye-bye.,"All right. Thank you. Bye, bye.","Well, I'll talk to you later,",Yes.,"Yeah, well it wasn't the matter of wealth, it was the matter that they were not wealthy, that made them equal.","Uh, oh, I think, we're, we're supposed to hang up."
