,response,context,context/0,context/1,context/2,context/3
0,Uh-huh.,"Well, we have this philosophy, we use it when we go off somewhere but we pay for it as soon as we come back, you know, as soon as we get our bills, we pay it off.",What about you?,Yeah.,"Well, I keep trying to get away from them, I used to use a lot of credit cards I guess for a while I would use, you know, a variety of the Visa and the MasterCard and the stores, but I think I, I impulse buy too much with them or I buy things, you know, I see it on sale and I think, oh, it's on sale I have to get it, and I really don't need it or I really haven't budgeted for it so, um, the last couple of years I really have tried not to use them at all.","Okay, how do you feel about them?"
1,"!!!%!! RemindMe!!clamation!!;!!et!!sv!!!,!!eting!!",Uh-huh. Uh-huh.,"Well, we have this philosophy, we use it when we go off somewhere but we pay for it as soon as we come back, you know, as soon as we get our bills, we pay it off.",What about you?,Yeah.,"Well, I keep trying to get away from them, I used to use a lot of credit cards I guess for a while I would use, you know, a variety of the Visa and the MasterCard and the stores, but I think I, I impulse buy too much with them or I buy things, you know, I see it on sale and I think, oh, it's on sale I have to get it, and I really don't need it or I really haven't budgeted for it so, um, the last couple of years I really have tried not to use them at all."
2,"Oh, that's not bad.",And we only have one. We tore all the rest of them up.,Uh-huh. Uh-huh.,"Well, we have this philosophy, we use it when we go off somewhere but we pay for it as soon as we come back, you know, as soon as we get our bills, we pay it off.",What about you?,Yeah.
3,"But we have, uh, a three bedroom house and it's, uh it's pretty nice. I like it.",okay.,And we only have one. We tore all the rest of them up.,Uh-huh. Uh-huh.,"Well, we have this philosophy, we use it when we go off somewhere but we pay for it as soon as we come back, you know, as soon as we get our bills, we pay it off.",What about you?
4,"Uh, no.","Because I don't like credit cards for one thing, you know, I mean, they're okay, I guess, if you're on a trip or something, you don't have to take a whole bunch of, you know, cash with you,",okay.,And we only have one. We tore all the rest of them up.,Uh-huh. Uh-huh.,"Well, we have this philosophy, we use it when we go off somewhere but we pay for it as soon as we come back, you know, as soon as we get our bills, we pay it off."
5,and you don tinker with them too much.,Uh-huh. Right.,"Because I don't like credit cards for one thing, you know, I mean, they're okay, I guess, if you're on a trip or something, you don't have to take a whole bunch of, you know, cash with you,",okay.,And we only have one. We tore all the rest of them up.,Uh-huh. Uh-huh.
6,Yeah.,"but I don't like using them because I've seen too many people that used them and ended up bankrupt or on,  chapter thirteen and stuff like that.",Uh-huh. Right.,"Because I don't like credit cards for one thing, you know, I mean, they're okay, I guess, if you're on a trip or something, you don't have to take a whole bunch of, you know, cash with you,",okay.,And we only have one. We tore all the rest of them up.
7,"And I don tinker with them too much, you're right, I, I don'm don't know, maybe I don'm don taker up for the tests.",Huh. Uh-huh.,"but I don't like using them because I've seen too many people that used them and ended up bankrupt or on,  chapter thirteen and stuff like that.",Uh-huh. Right.,"Because I don't like credit cards for one thing, you know, I mean, they're okay, I guess, if you're on a trip or something, you don't have to take a whole bunch of, you know, cash with you,",okay.
8,Yeah.,"Because they have this weird opinion that if you use that card, you don't have to pay for it.",Huh. Uh-huh.,"but I don't like using them because I've seen too many people that used them and ended up bankrupt or on,  chapter thirteen and stuff like that.",Uh-huh. Right.,"Because I don't like credit cards for one thing, you know, I mean, they're okay, I guess, if you're on a trip or something, you don't have to take a whole bunch of, you know, cash with you,"
9,Yeah.,"That's true if, if it's on the credit card it doesn't seem like it's money out of your pocket. Sometimes you may think, well, I don't have the money so you use the credit card it's like fake money or something.","Because they have this weird opinion that if you use that card, you don't have to pay for it.",Huh. Uh-huh.,"but I don't like using them because I've seen too many people that used them and ended up bankrupt or on,  chapter thirteen and stuff like that.",Uh-huh. Right.
10,Yeah.,"Yeah, yeah, and it gives you a, um, a false sense of security or something it seems like because you say, oh, well, I don't have to pay for it now but you're going to have to pay for it, and it seems like...","That's true if, if it's on the credit card it doesn't seem like it's money out of your pocket. Sometimes you may think, well, I don't have the money so you use the credit card it's like fake money or something.","Because they have this weird opinion that if you use that card, you don't have to pay for it.",Huh. Uh-huh.,"but I don't like using them because I've seen too many people that used them and ended up bankrupt or on,  chapter thirteen and stuff like that."
11,Right.,"Yeah, you think, well, I don't have it now but payday will come and then I'll have the money.","Yeah, yeah, and it gives you a, um, a false sense of security or something it seems like because you say, oh, well, I don't have to pay for it now but you're going to have to pay for it, and it seems like...","That's true if, if it's on the credit card it doesn't seem like it's money out of your pocket. Sometimes you may think, well, I don't have the money so you use the credit card it's like fake money or something.","Because they have this weird opinion that if you use that card, you don't have to pay for it.",Huh. Uh-huh.
12,"So, I mean, I guess, I just don't know. I, I'm not too much of a person that, uh, I, uh I don tinker with credit cards or anything.",Uh-huh.,"Yeah, you think, well, I don't have it now but payday will come and then I'll have the money.","Yeah, yeah, and it gives you a, um, a false sense of security or something it seems like because you say, oh, well, I don't have to pay for it now but you're going to have to pay for it, and it seems like...","That's true if, if it's on the credit card it doesn't seem like it's money out of your pocket. Sometimes you may think, well, I don't have the money so you use the credit card it's like fake money or something.","Because they have this weird opinion that if you use that card, you don't have to pay for it."
13,Yeah.,"But that's probably paying for things that were still owed from last time,",Uh-huh.,"Yeah, you think, well, I don't have it now but payday will come and then I'll have the money.","Yeah, yeah, and it gives you a, um, a false sense of security or something it seems like because you say, oh, well, I don't have to pay for it now but you're going to have to pay for it, and it seems like...","That's true if, if it's on the credit card it doesn't seem like it's money out of your pocket. Sometimes you may think, well, I don't have the money so you use the credit card it's like fake money or something."
14,"No, I'm not.",Right. Are you married?,"But that's probably paying for things that were still owed from last time,",Uh-huh.,"Yeah, you think, well, I don't have it now but payday will come and then I'll have the money.","Yeah, yeah, and it gives you a, um, a false sense of security or something it seems like because you say, oh, well, I don't have to pay for it now but you're going to have to pay for it, and it seems like..."
15,Yeah.,Yes.,Right. Are you married?,"But that's probably paying for things that were still owed from last time,",Uh-huh.,"Yeah, you think, well, I don't have it now but payday will come and then I'll have the money."
16,Uh-uh. Uh-hue.,"Oh, okay. Well, I know that a lot of young people, you know, I, it took me a long time to get it through my child's head, I mean, that was her goal, you know, uh, got to have a credit card,",Yes.,Right. Are you married?,"But that's probably paying for things that were still owed from last time,",Uh-huh.
17,and I just couldn't do it.,Uh-huh.,"Oh, okay. Well, I know that a lot of young people, you know, I, it took me a long time to get it through my child's head, I mean, that was her goal, you know, uh, got to have a credit card,",Yes.,Right. Are you married?,"But that's probably paying for things that were still owed from last time,"
18,Right.,"but now that she has one, she's only used it one time but she wanted to establish some credit,",Uh-huh.,"Oh, okay. Well, I know that a lot of young people, you know, I, it took me a long time to get it through my child's head, I mean, that was her goal, you know, uh, got to have a credit card,",Yes.,Right. Are you married?
19,"and, uh",Uh-huh.,"but now that she has one, she's only used it one time but she wanted to establish some credit,",Uh-huh.,"Oh, okay. Well, I know that a lot of young people, you know, I, it took me a long time to get it through my child's head, I mean, that was her goal, you know, uh, got to have a credit card,",Yes.
20,"Uh,","but I think it finally sunk in, you know, because she saw some of the other people and just like she heard them say, you know, well, I used a credit card. And my husband's sister is the world's worst at, oh, well, I'll just use the credit cards and she has all of her credit cards up to the limit.",Uh-huh.,"but now that she has one, she's only used it one time but she wanted to establish some credit,",Uh-huh.,"Oh, okay. Well, I know that a lot of young people, you know, I, it took me a long time to get it through my child's head, I mean, that was her goal, you know, uh, got to have a credit card,"
21,"So she's, you're right, she can't do much for herself, so.",Huh.,"but I think it finally sunk in, you know, because she saw some of the other people and just like she heard them say, you know, well, I used a credit card. And my husband's sister is the world's worst at, oh, well, I'll just use the credit cards and she has all of her credit cards up to the limit.",Uh-huh.,"but now that she has one, she's only used it one time but she wanted to establish some credit,",Uh-huh.
