Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	, I think	25	M	1, 25
2	3	I know ,	37	M	19, 55
2	3	I'm not sure	21	M	27, 47
2	3	Oh , yeah	15	M	1, 15
2	3	a lot of	9	M	51, 59
2	3	you have a	5	M	31, 35
2	3	you think it	23	M	41, 63
4	2	I know	55	M	1, 19, 53, 55
3	2	I think	37	M	1, 25, 37
3	2	It's not	19	M	41, 57, 59
3	2	Oh ,	57	M	1, 15, 57
2	2	, and	13	M	37, 49
2	2	, but	21	M	27, 47
2	2	, it's	39	M	19, 57
2	2	, what	3	M	11, 13
2	2	I'm not	21	M	27, 47
2	2	as you	15	M	27, 41
2	2	it .	11	M	7, 17
2	2	not as	15	M	27, 41
9	1	I	65	M	1, 17, 19, 25, 27, 37, 53, 55, 65
9	1	a	37	M	25, 27, 31, 35, 45, 51, 57, 59, 61
7	1	you	67	M	1, 27, 31, 35, 41, 63, 67
6	1	it	57	M	7, 11, 17, 41, 45, 63
6	1	not	33	M	27, 41, 45, 47, 57, 59
5	1	think	63	M	1, 25, 37, 41, 63
4	1	I'm	21	M	27, 33, 43, 47
4	1	It's	21	M	41, 57, 59, 61
4	1	Oh	57	M	1, 3, 15, 57
4	1	in	25	M	25, 33, 45, 49
4	1	is	55	M	11, 25, 41, 65
4	1	it's	39	M	19, 27, 37, 57
4	1	the	45	M	21, 37, 47, 65
3	1	and	23	M	27, 37, 49
3	1	have	35	M	31, 35, 65
3	1	of	13	M	47, 51, 59
3	1	what	13	M	1, 11, 13
2	1	about	33	M	13, 45
2	1	don't	11	M	25, 35
2	1	make	29	M	17, 45
2	1	that	47	M	13, 59
2	1	to	17	M	45, 61

