Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	6	, uh , you know ,	31	124	1	A	4, 31, 99, 127
2	2	5	for a few minutes and	72	42	1	B	31, 72
14	13	4	, you know ,	7	124	1	A	4, 7, 17, 19, 23, 31, 39, 45, 65, 99, 101, 104, 115, 127
4	4	4	and , uh ,	7	112	1	A	4, 7, 13, 115
2	2	4	, yeah , I	104	20	1	B	85, 104
2	2	4	I , I don't	61	58	1	A	4, 61
2	2	4	I mean , I	80	40	1	B	41, 80
2	2	4	I think that people	113	88	1	A	26, 113
2	1	4	for a few minutes	72	42	1	B	31, 72
24	21	3	, uh ,	7	124	1	A	4, 7, 9, 11, 13, 15, 17, 23, 28, 31, 33, 35, 49, 61, 63, 67, 68, 80, 87, 91, 99, 115, 125, 127
16	3	3	, you know	31	124	1	A	4, 7, 17, 19, 23, 31, 39, 45, 65, 67, 98, 99, 101, 104, 115, 127
9	7	3	I , I	7	100	1	A	4, 7, 25, 43, 49, 61, 83, 99, 103
8	6	3	I think that	41	88	1	A	26, 41, 49, 67, 85, 97, 99, 113
6	4	3	I mean ,	80	81	3	B	41, 43, 75, 80, 93, 121
5	5	3	, I ,	61	100	1	A	4, 61, 83, 99, 103
4	4	3	, and I	70	62	2	B	23, 67, 70, 84
4	2	3	, yeah ,	18	98	1	B	7, 18, 85, 104
4	4	3	a lot of	20	52	2	B	9, 17, 20, 60
4	4	3	and , and	74	95	2	B	15, 23, 74, 109
3	1	3	, I don't	17	58	1	A	4, 17, 61
3	3	3	, and ,	15	106	1	A	4, 15, 109
3	3	3	, in fact	31	67	1	A	4, 31, 70
3	3	3	, the ,	87	84	2	A	4, 80, 87
3	3	3	, well ,	81	39	1	A	60, 81, 98
3	3	3	as far as	67	86	1	A	6, 67, 91
3	3	3	take care of	58	39	1	B	55, 58, 93
3	3	3	that , that	74	96	1	B	9, 74, 104
3	3	3	the death penalty	83	3	1	A	82, 83, 84
3	3	3	they , they	84	47	1	B	53, 84, 99
3	3	3	uh , in	31	60	1	A	4, 31, 63
2	2	3	, in the	120	58	1	B	63, 120
2	2	3	, that ,	74	36	1	B	39, 74
2	2	3	, they get	99	72	1	A	28, 99
2	2	3	, uh .	60	34	1	B	27, 60
2	2	3	, um ,	65	62	1	A	4, 65
2	2	3	I went to	68	62	1	B	7, 68
2	2	3	Oh , I	83	58	1	A	26, 83
2	2	3	and , the	23	20	1	A	4, 23
2	2	3	but they ,	125	54	1	A	72, 125
2	2	3	deserve to be	95	66	1	A	30, 95
2	2	3	for T I	68	62	1	B	7, 68
2	2	3	for that .	119	36	1	A	84, 119
2	2	3	have to set	111	34	1	A	78, 111
2	2	3	that , and	67	64	1	A	4, 67
2	2	3	that's really sad	120	102	1	B	19, 120
2	2	3	too easy .	85	60	1	A	26, 85
34	34	2	Uh-huh .	69	119	18	A	8, 10, 12, 14, 16, 20, 24, 36, 40, 44, 50, 52, 54, 56, 62, 64, 66, 68, 69, 86, 88, 92, 94, 96, 100, 102, 108, 110, 112, 114, 116, 122, 124, 126
25	2	2	uh ,	49	124	1	A	4, 7, 9, 11, 13, 15, 17, 23, 28, 31, 33, 35, 49, 61, 63, 67, 68, 70, 80, 87, 91, 99, 115, 125, 127
22	10	2	, I	7	101	1	A	4, 7, 17, 25, 26, 35, 41, 43, 48, 49, 60, 61, 72, 75, 80, 82, 83, 85, 89, 99, 103, 104
19	5	2	, you	7	124	1	A	4, 7, 17, 19, 23, 31, 39, 45, 47, 65, 67, 74, 75, 98, 99, 101, 104, 115, 127
18	5	2	know ,	17	124	1	A	4, 7, 17, 19, 23, 31, 39, 45, 47, 53, 65, 67, 99, 101, 104, 115, 123, 127
