Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	, and , uh ,	73	74	1	A	0, 73
8	8	4	, you know ,	73	111	1	A	0, 73, 75, 84, 85, 87, 93, 110
5	3	4	and , uh ,	21	88	2	A	0, 4, 21, 73, 87
3	3	4	, I , I	3	86	1	A	0, 3, 85
3	3	4	, um , I	103	100	2	A	4, 82, 103
2	2	4	, and , and	110	96	1	B	15, 110
2	2	4	, uh , the	9	8	1	A	2, 9
2	2	4	, you know .	103	100	1	A	4, 103
2	2	4	but , um ,	95	92	1	A	4, 95
2	2	4	music , and ,	15	16	1	A	0, 15
2	2	4	to , uh ,	9	6	1	A	4, 9
13	7	3	, uh ,	9	111	4	A	0, 2, 4, 6, 9, 21, 28, 32, 63, 73, 87, 106, 110
10	1	3	, you know	75	111	2	A	0, 4, 73, 75, 84, 85, 87, 93, 103, 110
10	2	3	you know ,	73	111	2	A	0, 24, 73, 75, 84, 85, 87, 93, 103, 110
5	1	3	, and ,	103	111	1	A	0, 15, 73, 103, 110
5	1	3	, um ,	93	100	2	A	4, 82, 93, 95, 103
5	3	3	and , and	106	96	3	B	15, 73, 87, 106, 110
4	1	3	, I ,	28	86	1	A	0, 3, 28, 85
4	4	3	, well ,	6	89	1	B	3, 6, 15, 91
4	4	3	. So ,	28	30	2	B	3, 15, 28, 32
3	3	3	, too ,	87	95	1	A	16, 87, 110
3	3	3	a lot of	108	94	2	B	15, 87, 108
3	3	3	it's kind of	6	83	1	B	3, 6, 85
3	3	3	my oldest is	106	18	2	B	89, 91, 106
3	3	3	some of the	90	16	2	B	75, 85, 90
3	3	3	the Richardson Symphony	24	44	1	B	9, 24, 52
2	2	3	, but ,	87	84	1	A	4, 87
2	2	3	, he's ,	103	72	1	A	32, 103
2	2	3	, my ,	106	16	1	B	91, 106
2	2	3	, no .	69	38	1	A	32, 69
2	2	3	, well my	106	104	1	B	3, 106
2	2	3	No , no	69	38	1	A	32, 69
2	2	3	So , I	28	14	1	B	15, 28
2	2	3	So , it's	112	110	1	B	3, 112
2	2	3	and see if	110	8	1	B	103, 110
2	2	3	classical music and	15	16	1	A	0, 15
2	2	3	grew up with	16	2	1	B	15, 16
2	2	3	have a favorite	56	54	1	B	3, 56
17	14	2	, I	3	109	1	A	0, 3, 4, 15, 24, 28, 34, 59, 63, 68, 72, 77, 80, 82, 85, 103, 108
13	13	2	Yeah .	14	105	2	B	7, 11, 14, 17, 21, 40, 54, 61, 70, 73, 88, 104, 111
12	3	2	, you	73	111	3	A	0, 4, 12, 73, 75, 84, 85, 87, 93, 103, 104, 110
12	7	2	So ,	8	110	1	B	3, 8, 13, 15, 26, 28, 32, 79, 82, 97, 101, 112
12	4	2	and ,	13	111	2	A	0, 4, 13, 15, 21, 55, 73, 87, 89, 103, 106, 110
11	6	2	, and	15	111	1	A	0, 15, 21, 23, 63, 73, 77, 87, 103, 106, 110
11	11	2	Yeah ,	29	102	2	A	4, 28, 29, 31, 33, 34, 35, 50, 55, 91, 105
7	7	2	, it	32	108	1	B	3, 32, 41, 73, 79, 84, 110
7	5	2	, it's	34	110	1	B	3, 34, 41, 85, 103, 108, 112
7	7	2	I don't	4	111	1	B	3, 4, 77, 85, 87, 103, 113
7	7	2	Oh ,	10	58	1	B	3, 10, 12, 16, 18, 52, 60
7	3	2	well ,	55	89	1	B	3, 6, 15, 55, 73, 89, 91
6	5	2	, my	13	107	1	A	0, 13, 89, 91, 103, 106
6	1	2	, well	31	104	1	B	3, 6, 15, 31, 91, 106
6	6	2	so ,	32	98	2	B	9, 23, 32, 35, 73, 106
5	3	2	, but	4	85	1	B	3, 4, 68, 77, 87
5	5	2	, or	41	107	1	A	4, 41, 45, 90, 110
5	3	2	, the	75	102	1	A	2, 9, 75, 77, 103
5	1	2	. So	31	30	2	B	3, 15, 28, 31, 32
5	1	2	I ,	110	111	1	A	0, 3, 28, 85, 110
5	5	2	Well ,	1	107	1	A	0, 1, 68, 72, 106
5	5	2	nice .	72	22	2	B	63, 71, 72, 79, 84
5	2	2	of the	65	61	1	A	30, 65, 75, 85, 90
4	3	2	, he's	32	75	1	B	29, 32, 95, 103
4	1	2	, too	104	95	1	A	16, 87, 104, 110
4	4	2	, we	13	82	1	A	6, 13, 73, 87
4	4	2	a little	104	72	1	B	39, 104, 105, 110
4	2	2	a lot	108	94	3	B	15, 63, 87, 108
4	4	2	it ,	41	87	1	A	4, 41, 85, 90
4	1	2	kind of	110	108	1	B	3, 6, 85, 110
4	2	2	to ,	93	107	1	A	4, 9, 93, 110
3	3	2	, in	80	32	1	B	59, 80, 90
3	3	2	, we've	106	52	2	B	55, 87, 106
3	3	2	. I	63	107	1	A	4, 63, 110
3	3	2	. It	84	13	1	B	73, 84, 85
3	3	2	. It's	85	54	1	A	34, 85, 87
3	1	2	No ,	67	38	1	A	32, 67, 69
3	3	2	and I	15	32	1	A	0, 15, 31
3	1	2	grew up	16	8	2	B	9, 15, 16
3	1	2	have a	4	54	1	B	3, 4, 56
3	3	2	it's a	82	68	1	B	41, 82, 108
3	1	2	music ,	87	88	1	A	0, 15, 87
