Freq.	Size	Surface Form	Spanning	First Speaker	Turns
6	4	, you know ,	49	B	1, 3, 13, 15, 23, 49
2	4	I don't know .	9	B	13, 21
2	4	I'm not talking about	9	B	41, 49
2	4	and , uh ,	21	B	15, 35
2	4	penalizing the person that	19	B	5, 23
8	3	, you know	49	B	1, 3, 11, 13, 15, 23, 25, 49
7	3	, uh ,	35	B	1, 3, 11, 13, 15, 23, 35
3	3	You know ,	17	B	7, 13, 23
2	3	, if you	11	B	3, 13
2	3	. If they	3	B	5, 7
2	3	. You know	13	B	1, 13
2	3	I don't know	9	B	13, 21
2	3	I think maybe	15	B	1, 15
2	3	and , and	17	B	15, 31
2	3	some kind of	15	B	3, 17
2	3	talking about any	9	B	33, 41
2	3	which is another	17	B	25, 41
7	2	know ,	49	B	1, 3, 7, 13, 15, 23, 49
5	2	, the	47	B	3, 15, 41, 45, 49
5	2	I think	51	B	1, 15, 17, 27, 51
4	2	of the	37	B	1, 13, 15, 37
3	2	, and	31	B	1, 15, 31
3	2	, if	47	B	3, 13, 49
3	2	, it	33	B	13, 23, 45
3	2	. And	41	B	1, 17, 41
3	2	. I	27	B	15, 27, 41
3	2	have to	37	B	15, 27, 51
3	2	if they	39	B	11, 23, 49
3	2	know .	11	B	11, 13, 21
3	2	some of	13	B	1, 5, 13
3	2	talking about	17	B	33, 41, 49
3	2	that .	35	B	15, 39, 49
3	2	that they	45	B	5, 15, 49
3	2	the person	19	B	5, 15, 23
3	2	to be	17	B	11, 17, 27
2	2	, I	17	B	17, 33
2	2	, maybe	31	B	19, 49
2	2	, that	15	B	13, 27
2	2	I was	9	B	33, 41
2	2	Sure .	9	B	31, 39
2	2	a little	25	B	17, 41
2	2	a lot	41	B	1, 41
2	2	all of	5	B	1, 5
2	2	and they	27	B	23, 49
2	2	be paid	17	B	27, 43
2	2	but then	5	B	1, 5
2	2	can be	3	B	17, 19
2	2	company which	37	B	5, 41
2	2	doing the	3	B	45, 47
2	2	for a	39	B	3, 41
2	2	going to	7	B	7, 13
2	2	insurance company	5	B	1, 5
2	2	is a	25	B	17, 41
2	2	it really	19	B	5, 23
2	2	kind of	15	B	3, 17
2	2	know some	37	B	13, 49
2	2	know that	13	B	13, 25
2	2	mega awards	19	B	5, 23
