,Speaker,Utterance,Unified
5,B,"It's, you know, it's a game to her, but I, I do not like to do that I consider it kind of a, a waste of my time. And so I'm usually, uh, pretty careful when I shop","B|It's, you know, it's a game to her, but I, I do not like to do that I consider it kind of a, a waste of my time. And so I'm usually, uh, pretty careful when I shop"
6,M,I see.,M|I see.
7,B,"and I also, you know, usually have, have checked over things, you know, if it's like an appliance or something to make sure, uh, it has the features in it that I want.","B|and I also, you know, usually have, have checked over things, you know, if it's like an appliance or something to make sure, uh, it has the features in it that I want."
8,M,So uh,M|So uh
9,B,"Now we've had one lately, um, oh, a, uh, a Dustbuster Plus that we bought,","B|Now we've had one lately, um, oh, a, uh, a Dustbuster Plus that we bought,"
10,M,"Well,","M|Well,"
11,B,"and we've had it for a while, but all of a sudden it just wasn't working, and it looks like there's a part missing from it. My husband opened it up and whatever, and of course we don't have the receipt any more, so we can't take it back","B|and we've had it for a while, but all of a sudden it just wasn't working, and it looks like there's a part missing from it. My husband opened it up and whatever, and of course we don't have the receipt any more, so we can't take it back"
12,M,...,M|...
13,B,"Uh, but, I think a lot of goods are made not to last real long","B|Uh, but, I think a lot of goods are made not to last real long"
14,M,"Uhhh, you're right.","M|Uhhh, you're right."
15,B,"uh,","B|uh,"
16,M,"uh, but they have a receipt","M|uh, but they have a receipt"
17,B,Yeah.,B|Yeah.
18,M,"so, you're saying, you could have the entire thing done in 5 years?","M|so, you're saying, you could have the entire thing done in 5 years?"
19,B,"Well, that's true, and lot of times though, it is, it costs so much to get something fixed that you almost are just as well off buying another one you know, if it's,","B|Well, that's true, and lot of times though, it is, it costs so much to get something fixed that you almost are just as well off buying another one you know, if it's,"
20,M,"We are the best at something. We are the only ones who can afford to buy a new car, and we are the worst at it.","M|We are the best at something. We are the only ones who can afford to buy a new car, and we are the worst at it."
21,B,Uh-huh.,B|Uh-huh.
22,M,They are the most expensive ones in the,M|They are the most expensive ones in the
23,B,"Well, yeah, I think a lot of times, if you get a brand name uh, you know, if it's a, a good brand,","B|Well, yeah, I think a lot of times, if you get a brand name uh, you know, if it's a, a good brand,"
24,M,Why,M|Why
25,B,"I, you, I think there's, there can be a lemon in anything but, uh, I think more often than not,","B|I, you, I think there's, there can be a lemon in anything but, uh, I think more often than not,"
26,M,There's no lemon in that.,M|There's no lemon in that.
27,B,"you, you pretty well know what you're getting ahead of time, and, uh you know, if you buy a good one, you shouldn't have any, you know, too much of a problem with it,","B|you, you pretty well know what you're getting ahead of time, and, uh you know, if you buy a good one, you shouldn't have any, you know, too much of a problem with it,"
28,M,"You, uh, you're a genius.","M|You, uh, you're a genius."
29,B,"I mean, we, we had a car once that we tried to have declared a lemon under the lemon law which is extremely difficult to do.","B|I mean, we, we had a car once that we tried to have declared a lemon under the lemon law which is extremely difficult to do."
30,M,"Ohh, I thought you were talking about the lemon.","M|Ohh, I thought you were talking about the lemon."
31,B,"We never could get it declared a lemon, and the car would go and, without any warning whatsoever, you could be going down the freeway at sixty and it would stop","B|We never could get it declared a lemon, and the car would go and, without any warning whatsoever, you could be going down the freeway at sixty and it would stop"
32,M,You can't,M|You can't
33,B,"and I, there was just, you know, and, oh, we went round and round with the manufacturer and, and everything, and they got it finally semifixed, but it was such a hassle","B|and I, there was just, you know, and, oh, we went round and round with the manufacturer and, and everything, and they got it finally semifixed, but it was such a hassle"
34,M,"Oh, you, there were no","M|Oh, you, there were no"
35,B,"yeah, yeah it, it really is, uh, but, gee, this is, of all the topics I have had, I'm doing this thing, this is kind of the strangest one.","B|yeah, yeah it, it really is, uh, but, gee, this is, of all the topics I have had, I'm doing this thing, this is kind of the strangest one."
36,M,I am,M|I am
37,B,Uh-huh.,B|Uh-huh.
38,M,That.,M|That.
39,B,"Well, I think that's true, and I, uh, now we generally don't buy a warranty, because you think, you know, at least for the first couple of years, nothing should go wrong with it.","B|Well, I think that's true, and I, uh, now we generally don't buy a warranty, because you think, you know, at least for the first couple of years, nothing should go wrong with it."
40,M,"not. I, i, I, and.","M|not. I, i, I, and."
41,B,Uh-huh. Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh. Uh-huh.
42,M,You're welcome!,M|You're welcome!
43,B,"I think technology is better, I'm, I'm not sure. I think you've got a good point with the plastic and that.","B|I think technology is better, I'm, I'm not sure. I think you've got a good point with the plastic and that."
44,M,You.,M|You.
45,B,"I don't think necessarily that, things are being made better uh, you know,","B|I don't think necessarily that, things are being made better uh, you know,"
46,M,I,M|I
47,B,"I, I, everything is so automated, uh, and things can be made without, I think a human hand ever touching it, you know an awful lot of things,","B|I, I, everything is so automated, uh, and things can be made without, I think a human hand ever touching it, you know an awful lot of things,"
48,M,What is the point of this?,M|What is the point of this?
49,B,"and I think that certainly makes a difference from, back from the time when somebody handcrafted something and, you know, had some pride in it.","B|and I think that certainly makes a difference from, back from the time when somebody handcrafted something and, you know, had some pride in it."
50,M,It was done in an art program.,M|It was done in an art program.
51,B,"Well, yeah, that's that's true.","B|Well, yeah, that's that's true."
52,M,"You know, I'm pretty sure the amount of time that's going to be spent","M|You know, I'm pretty sure the amount of time that's going to be spent"
53,B,"Yeah, well, I, I do, uh, you know, craft work and sell stuff at shows and that, and uh, uh, you know, it's, it's, it's a real eye-opener as far as, you know, why people charge what they do to, you know.","B|Yeah, well, I, I do, uh, you know, craft work and sell stuff at shows and that, and uh, uh, you know, it's, it's, it's a real eye-opener as far as, you know, why people charge what they do to, you know."
