ID	S1	S2	S1/Initiated Expression (IE_S1)	S1/Expression Repetition (ER_S1)	S1/tokens (%)	S2/Initiated Expression (IE_S2)	S2/Expression Repetition (ER_S2)	S2/tokens (%)	Voc. Overlap S1	Voc. Overlap S2	SR/S1/ELS	SR/S1/EV	SR/S1/ER	SR/S1/ENTR	SR/S1/L	SR/S1/LMAX	SR/S2/ELS	SR/S2/EV	SR/S2/ER	SR/S2/ENTR	SR/S2/L	SR/S2/LMAX
2064_txt-finetuned_DialoGPT-speaker_B_tsv	B	M	0.6176470588235294	0.3354908306364617	0.5440140845070423	0.38235294117647056	0.6113256113256114	0.45598591549295775	0.37264150943396224	0.441340782122905	169.0	0.17244897959183675	0.7683673469387755	2.1556326593911677	2.2326869806094183	10.0	162.0	0.19494584837545126	0.7364620938628159	2.191501945955442	2.296875	7.0
2072_txt-finetuned_DialoGPT-speaker_B_tsv	B	M	0.5045045045045045	0.43653846153846154	0.5646036916395223	0.4954954954954955	0.39650872817955113	0.43539630836047777	0.3619631901840491	0.5	83.0	0.14768683274021352	0.6637010676156584	1.843747227459159	1.8854166666666667	6.0	75.0	0.16891891891891891	0.6824324324324325	1.9990452474040767	2.132911392405063	7.0
2107_txt-finetuned_DialoGPT-speaker_B_tsv	B	M	0.42574257425742573	0.49698535745047373	0.5884439939178915	0.5742574257425742	0.48891625615763545	0.41155600608210846	0.33098591549295775	0.47715736040609136	213.0	0.17080994386527668	0.7522052927024859	1.766719448589964	1.8511029411764706	7.0	149.0	0.1657397107897664	0.67853170189099	2.0494904609180145	2.0949554896142435	7.0
2120_txt-finetuned_DialoGPT-speaker_B_tsv	B	M	0.3333333333333333	0.12631578947368421	0.6737588652482269	0.6666666666666666	0.08695652173913043	0.3262411347517731	0.16326530612244897	0.27586206896551724	8.0	0.0784313725490196	0.27450980392156865	0.8112781244591328	1.25	2.0	4.0	0.07547169811320754	0.22641509433962265	0.863120568566631	1.5714285714285714	3.0
2149_txt-finetuned_DialoGPT-speaker_B_tsv	B	M	0.6538461538461539	0.4284332688588008	0.5773310999441653	0.34615384615384615	0.5852047556142669	0.42266890005583474	0.4090909090909091	0.4925373134328358	198.0	0.18065693430656934	0.7746350364963503	1.7877853401264323	1.883435582822086	5.0	147.0	0.17926829268292682	0.7170731707317073	2.00497132806717	2.0894568690095845	6.0
2157_txt-finetuned_DialoGPT-speaker_B_tsv	B	M	0.5299145299145299	0.4040590405904059	0.5827956989247312	0.4700854700854701	0.5051546391752577	0.4172043010752688	0.3256880733944954	0.6120689655172413	107.0	0.1835334476843911	0.6157804459691252	1.474878433261199	1.6069868995633187	4.0	72.0	0.16783216783216784	0.6876456876456877	1.9785419242655387	2.201388888888889	5.0
2187_txt-finetuned_DialoGPT-speaker_B_tsv	B	M	0.5634920634920635	0.391304347826087	0.43467543138866066	0.4365079365079365	0.5058139534883721	0.5653245686113394	0.461038961038961	0.39444444444444443	97.0	0.1660958904109589	0.6797945205479452	1.6812942589529443	1.7811158798283262	5.0	118.0	0.15881561238223418	0.6958277254374159	2.0074711755431847	2.207843137254902	7.0
2220_txt-finetuned_DialoGPT-speaker_B_tsv	B	M	0.5726495726495726	0.49230769230769234	0.6825	0.42735042735042733	0.5858267716535434	0.3175	0.3519163763066202	0.5872093023255814	268.0	0.18820224719101122	0.7984550561797753	1.9063080983013572	1.9852459016393442	6.0	114.0	0.16402877697841728	0.6820143884892086	2.0422660235846077	2.2131147540983607	10.0
2231_txt-finetuned_DialoGPT-speaker_B_tsv	B	M	0.4034090909090909	0.46277495769881555	0.6840277777777778	0.5965909090909091	0.43956043956043955	0.3159722222222222	0.2515923566878981	0.5766423357664233	233.0	0.18943089430894308	0.775609756097561	1.5370398939909606	1.7095652173913043	6.0	112.0	0.18855218855218855	0.7407407407407407	1.9450065165089223	2.0472103004291844	9.0
2247_txt-finetuned_DialoGPT-speaker_B_tsv	B	M	0.8913043478260869	0.10276073619631902	0.8139825218476904	0.10869565217391304	0.40939597315436244	0.18601747815230962	0.112	0.5384615384615384	111.0	0.16323529411764706	0.6558823529411765	1.2834419043194565	1.4863945578231292	3.0	20.0	0.11235955056179775	0.5393258426966292	1.614610629377332	1.86	4.0
