Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	5	i think , i think	136	94	1	M	43, 136
2	2	5	it seems to me that	99	54	1	B	46, 99
7	7	4	, you know ,	13	133	1	B	2, 13, 29, 31, 85, 99, 134
3	3	4	, i , i	90	46	1	M	85, 90, 130
3	3	4	, i mean ,	46	93	1	M	1, 46, 93
3	3	4	, i think that's	90	96	1	M	41, 90, 136
2	2	4	. i mean ,	130	118	1	M	13, 130
2	2	4	and that , that's	112	90	1	M	23, 112
2	2	4	i mean , i	130	78	1	M	53, 130
14	14	3	, uh ,	80	120	6	M	13, 29, 31, 43, 67, 75, 80, 99, 111, 117, 123, 127, 130, 132
8	5	3	i , i	90	114	5	M	17, 31, 41, 53, 85, 90, 105, 130
8	1	3	you know ,	132	133	1	B	2, 13, 29, 31, 85, 99, 132, 134
6	2	3	, i think	90	96	3	M	41, 43, 85, 90, 117, 136
5	2	3	, i ,	90	114	2	M	17, 85, 90, 105, 130
4	4	3	a lot of	13	133	1	B	2, 13, 123, 134
4	4	3	and i think	129	135	1	B	2, 129, 132, 136
3	3	3	, but i	41	116	1	B	2, 41, 117
3	1	3	, i mean	46	93	1	M	1, 46, 93
3	1	3	. i mean	13	129	1	B	2, 13, 130
3	3	3	. i think	130	100	2	M	31, 69, 130
3	3	3	. right .	131	88	2	B	44, 70, 131
3	1	3	i think ,	130	94	1	M	43, 130, 136
3	3	3	it's , it's	13	102	1	B	2, 13, 103
3	3	3	you're going to	114	102	2	M	13, 109, 114
2	2	3	, and i	136	62	1	M	75, 136
2	2	3	, that's a	112	106	1	M	7, 112
2	2	3	, yeah .	73	70	1	B	4, 73
2	2	3	a , uh	132	4	1	M	129, 132
2	2	3	and stuff like	123	122	1	B	2, 123
2	2	3	i know ,	136	2	1	M	135, 136
2	2	3	i think that	117	116	1	B	2, 117
2	2	3	one of the	132	16	1	M	117, 132
2	2	3	what do you	43	2	1	B	42, 43
2	2	3	would be a	50	10	1	M	41, 50
33	23	2	, uh	80	120	19	M	13, 15, 17, 21, 23, 29, 31, 35, 37, 39, 43, 45, 57, 61, 63, 67, 69, 71, 75, 80, 89, 91, 93, 99, 105, 111, 117, 119, 123, 127, 129, 130, 132
17	6	2	, i	46	136	6	M	1, 5, 17, 31, 41, 43, 46, 53, 75, 85, 90, 93, 105, 117, 130, 135, 136
17	7	2	uh ,	13	134	1	B	2, 13, 29, 31, 43, 67, 73, 75, 80, 99, 111, 117, 123, 127, 130, 132, 135
14	11	2	right .	47	88	1	B	44, 47, 48, 56, 64, 70, 81, 83, 95, 102, 104, 108, 115, 131
13	7	2	, you	13	133	1	B	2, 13, 17, 29, 31, 43, 76, 85, 87, 99, 123, 127, 134
12	9	2	, it's	2	121	1	M	1, 2, 13, 15, 29, 31, 67, 87, 93, 99, 103, 121
12	12	2	and ,	78	102	8	M	29, 31, 37, 39, 45, 61, 63, 67, 78, 91, 127, 130
12	1	2	i think	41	135	1	B	2, 31, 41, 43, 69, 85, 90, 117, 129, 130, 132, 136
12	10	2	yeah .	4	128	1	M	3, 4, 19, 49, 59, 73, 77, 80, 90, 96, 128, 130
11	11	2	but ,	46	97	1	M	23, 46, 57, 69, 71, 85, 87, 93, 99, 117, 119
11	2	2	know ,	41	135	1	B	2, 13, 29, 31, 41, 85, 99, 132, 134, 135, 136
10	8	2	it's ,	2	103	1	M	1, 2, 13, 15, 29, 31, 67, 87, 99, 103
9	6	2	, but	2	117	1	M	1, 2, 23, 41, 69, 85, 87, 93, 117
9	1	2	i ,	90	114	6	M	17, 31, 41, 53, 85, 89, 90, 105, 130
9	1	2	you know	123	133	1	B	2, 13, 29, 31, 85, 99, 123, 132, 134
8	6	2	, and	76	114	2	M	23, 75, 76, 111, 112, 114, 130, 136
8	5	2	going to	46	102	2	M	13, 23, 46, 75, 97, 107, 109, 114
7	4	2	, that's	46	117	2	M	7, 23, 46, 79, 84, 112, 123
7	7	2	have to	9	126	1	B	2, 9, 13, 17, 31, 109, 127
6	2	2	. i	31	129	1	B	2, 13, 31, 53, 69, 130
6	1	2	and i	137	136	1	B	2, 75, 129, 132, 136, 137
5	2	2	but i	17	116	1	B	2, 17, 41, 105, 117
5	5	2	it .	53	108	1	B	2, 53, 75, 87, 109
5	5	2	oh ,	66	96	2	M	5, 7, 66, 79, 100
5	4	2	that ,	112	90	4	M	23, 43, 89, 99, 112
5	5	2	um .	85	76	4	B	10, 12, 34, 40, 85
5	5	2	well ,	42	54	1	M	23, 42, 43, 54, 76
4	3	2	a ,	132	34	3	M	99, 103, 129, 132
4	4	2	in the	123	122	3	B	2, 4, 46, 123
4	4	2	is ,	130	90	2	M	43, 93, 130, 132
4	4	2	it's not	2	97	1	M	1, 2, 23, 97
4	4	2	right ,	87	58	1	B	76, 87, 112, 133
4	4	2	to ,	46	34	3	M	13, 23, 29, 46
4	4	2	to get	127	54	2	B	76, 114, 127, 129
3	1	2	do you	46	5	1	B	42, 43, 46
3	1	2	i know	136	44	2	M	93, 135, 136
3	1	2	of the	132	16	2	M	117, 123, 132
3	1	2	that's a	112	106	2	M	7, 41, 112
3	1	2	think that	117	116	2	B	2, 50, 117
3	3	2	think the	112	95	1	M	43, 112, 137
3	1	2	to me	117	72	1	B	46, 99, 117
3	3	2	yeah ,	93	10	2	B	84, 90, 93
3	3	2	you ,	72	45	1	M	43, 72, 87
2	2	2	, we	134	24	1	M	111, 134
2	2	2	a little	46	6	1	M	41, 46
2	2	2	about ,	134	92	1	M	43, 134
2	2	2	about it	123	122	1	B	2, 123
2	2	2	from ,	134	106	1	M	29, 134
2	2	2	get a	127	126	1	B	2, 127
2	2	2	have been	55	2	1	B	54, 55
2	2	2	if you	112	4	1	M	109, 112
2	2	2	in ,	117	4	1	B	114, 117
2	2	2	live in	135	134	1	B	2, 135
2	2	2	person who	101	48	1	B	54, 101
2	2	2	that they	55	54	1	B	2, 55
2	2	2	the crime	46	24	1	M	23, 46
2	2	2	to have	109	56	1	B	54, 109
2	2	2	trying to	134	36	1	M	99, 134
37	1	1	uh	113	134	1	B	2, 13, 15, 17, 21, 23, 29, 31, 35, 37, 39, 43, 45, 57, 61, 63, 67, 69, 71, 73, 75, 80, 89, 91, 93, 99, 105, 111, 113, 117, 119, 123, 127, 129, 130, 132, 135
35	15	1	and	9	136	1	B	2, 9, 11, 23, 29, 31, 37, 39, 45, 61, 63, 67, 75, 76, 78, 82, 87, 91, 97, 101, 103, 107, 109, 111, 112, 114, 123, 125, 127, 129, 130, 132, 134, 136, 137
30	19	1	a	2	135	1	M	1, 2, 7, 11, 13, 21, 31, 41, 46, 50, 65, 67, 69, 75, 82, 85, 93, 97, 99, 103, 111, 112, 117, 121, 123, 127, 129, 132, 134, 135
30	9	1	i	2	137	1	M	1, 2, 4, 5, 9, 13, 17, 23, 25, 27, 31, 41, 43, 46, 51, 53, 69, 75, 85, 89, 90, 93, 105, 117, 129, 130, 132, 135, 136, 137
26	8	1	to	42	133	1	B	2, 9, 13, 17, 23, 29, 31, 42, 46, 54, 55, 58, 75, 76, 87, 97, 99, 107, 109, 114, 117, 127, 129, 130, 132, 134
25	9	1	you	50	133	1	B	2, 13, 17, 29, 31, 42, 43, 46, 50, 72, 74, 76, 80, 85, 87, 94, 99, 109, 112, 114, 123, 127, 130, 132, 134
22	16	1	the	17	136	2	B	2, 4, 17, 23, 29, 31, 43, 46, 55, 72, 74, 82, 87, 94, 99, 101, 112, 117, 123, 129, 132, 137
21	16	1	it	2	130	1	M	1, 2, 13, 23, 26, 29, 31, 41, 46, 53, 58, 67, 69, 75, 87, 93, 99, 103, 109, 123, 130
20	11	1	that	2	135	1	M	1, 2, 11, 23, 42, 43, 46, 48, 50, 55, 75, 80, 89, 99, 112, 117, 123, 132, 134, 135
19	4	1	but	26	119	1	M	1, 2, 17, 23, 26, 41, 46, 57, 69, 71, 82, 85, 87, 93, 99, 105, 109, 117, 119
19	8	1	know	13	135	1	B	2, 13, 25, 27, 29, 31, 41, 43, 51, 53, 55, 85, 93, 99, 123, 132, 134, 135, 136
19	1	1	right	55	90	1	B	44, 47, 48, 55, 56, 64, 70, 76, 81, 83, 87, 95, 102, 104, 108, 112, 115, 131, 133
17	4	1	it's	21	121	1	M	1, 2, 13, 15, 21, 23, 29, 31, 65, 67, 85, 87, 93, 97, 99, 103, 121
