Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	7	well , i , i don't know	86	26	1	M	61, 86
3	1	6	, i , i don't know	86	58	2	M	29, 61, 86
2	2	5	, you know , i	101	60	1	B	42, 101
2	2	5	know , it , it	105	38	1	B	68, 105
8	5	4	, i don't know	86	101	6	M	5, 13, 29, 39, 41, 61, 86, 105
8	6	4	, you know ,	101	110	5	B	2, 42, 46, 66, 68, 101, 105, 111
3	1	4	, it , it	105	40	2	B	66, 68, 105
3	3	4	and , um ,	46	44	1	M	21, 46, 64
2	2	4	, a lot of	96	56	1	M	41, 96
2	2	4	, i think ,	101	8	1	B	94, 101
2	2	4	a lot of things	56	16	1	M	41, 56
2	2	4	and i think that	73	46	1	B	28, 73
2	2	4	you have to have	108	78	1	M	31, 108
11	8	3	, um ,	21	107	1	B	2, 21, 24, 28, 42, 46, 64, 68, 86, 94, 108
10	2	3	you know ,	13	110	1	B	2, 13, 42, 46, 66, 68, 101, 105, 108, 111
9	1	3	, i don't	42	101	5	M	5, 13, 29, 39, 41, 42, 61, 86, 105
9	1	3	, you know	29	110	1	B	2, 29, 42, 46, 66, 68, 101, 105, 111
9	1	3	i don't know	99	101	6	M	5, 13, 29, 39, 41, 61, 86, 99, 105
8	8	3	, uh ,	106	96	7	M	11, 13, 41, 61, 63, 87, 101, 106
6	6	3	, and i	13	68	1	B	4, 13, 29, 31, 42, 71
6	4	3	and i think	29	74	2	B	0, 28, 29, 31, 71, 73
5	5	3	, and ,	68	105	1	M	7, 68, 79, 101, 111
5	3	3	, i think	24	89	1	M	13, 24, 69, 94, 101
5	3	3	i think ,	94	73	3	M	29, 41, 71, 94, 101
5	3	3	well , i	61	91	1	B	24, 61, 86, 94, 114
4	4	3	, i guess	114	86	3	M	29, 61, 87, 114
4	2	3	a lot of	54	56	1	M	41, 54, 56, 96
4	4	3	and , and	26	99	1	M	13, 26, 101, 111
4	1	3	and , um	46	44	2	M	21, 35, 46, 64
4	2	3	know , i	42	73	1	M	29, 42, 61, 101
4	4	3	to do that	15	103	1	B	4, 15, 66, 106
3	3	3	, it is	66	101	1	M	11, 66, 111
3	3	3	, that ,	94	32	2	M	63, 81, 94
3	3	3	i mean ,	29	80	1	B	26, 29, 105
3	1	3	i think that	39	46	1	B	28, 39, 73
3	3	3	it's , it	46	36	2	M	11, 13, 46
3	3	3	that , that	63	26	1	B	56, 63, 81
3	3	3	um , you	46	30	1	M	39, 46, 68
2	2	3	, i know	94	8	1	M	87, 94
2	2	3	, no .	34	12	1	M	23, 34
2	2	3	and to be	107	80	1	B	28, 107
2	2	3	i know ,	87	86	1	B	2, 87
2	2	3	that's true .	82	38	1	M	45, 82
19	8	2	i think	13	108	1	B	0, 13, 15, 21, 24, 28, 29, 31, 39, 41, 53, 69, 71, 73, 81, 94, 99, 101, 107
17	4	2	, i	24	110	3	M	5, 13, 21, 24, 29, 39, 41, 42, 61, 69, 86, 87, 94, 96, 101, 105, 114
16	5	2	, and	19	108	1	B	4, 7, 13, 19, 26, 28, 29, 31, 42, 63, 68, 71, 77, 79, 101, 111
16	13	2	, uh	106	100	15	M	7, 9, 11, 13, 41, 61, 63, 79, 81, 83, 87, 89, 91, 93, 101, 106
16	5	2	and ,	58	105	3	M	7, 13, 21, 26, 35, 46, 58, 64, 68, 79, 81, 89, 91, 93, 101, 111
16	9	2	uh ,	106	106	15	M	1, 5, 11, 13, 25, 29, 41, 43, 57, 61, 63, 69, 83, 87, 101, 106
15	7	2	, you	17	110	1	B	2, 17, 29, 31, 37, 39, 42, 46, 63, 66, 68, 71, 101, 105, 111
14	2	2	know ,	13	110	1	B	2, 13, 29, 41, 42, 46, 61, 66, 68, 87, 101, 105, 108, 111
12	1	2	um ,	21	107	1	B	2, 21, 24, 28, 39, 42, 46, 64, 68, 86, 94, 108
12	12	2	yeah .	16	107	2	M	1, 3, 16, 25, 27, 49, 55, 59, 62, 85, 86, 107
11	2	2	and i	7	74	2	B	0, 4, 7, 13, 23, 28, 29, 31, 42, 71, 73
11	8	2	that ,	9	91	1	B	4, 9, 11, 13, 37, 41, 56, 63, 71, 81, 94
11	2	2	you know	101	110	1	B	2, 13, 29, 42, 46, 66, 68, 101, 105, 108, 111
10	1	2	i don't	42	101	5	M	5, 13, 29, 39, 41, 42, 61, 86, 99, 105
9	2	2	, it	24	101	3	M	11, 13, 19, 24, 46, 66, 68, 105, 111
8	3	2	well ,	61	93	2	B	24, 54, 61, 86, 94, 112, 114, 116
7	7	2	. i	13	115	1	B	2, 13, 39, 99, 105, 107, 116
7	4	2	it ,	29	106	1	B	0, 29, 66, 68, 71, 87, 105
7	7	2	right .	39	80	1	B	38, 39, 54, 97, 106, 109, 117
7	5	2	to be	31	81	1	B	28, 31, 54, 56, 96, 107, 108
7	3	2	to do	31	103	1	B	4, 15, 31, 66, 68, 94, 106
6	2	2	, that	99	46	1	B	56, 63, 81, 94, 99, 101
6	2	2	a lot	48	61	1	M	41, 48, 54, 56, 96, 101
6	5	2	have to	108	94	5	M	15, 17, 29, 31, 41, 108
5	5	2	but ,	28	56	2	M	11, 13, 28, 63, 66
5	5	2	going to	94	86	3	M	15, 17, 23, 94, 100
5	2	2	i ,	86	59	3	M	29, 61, 83, 86, 87
5	2	2	it's ,	81	97	2	M	11, 13, 46, 81, 107
5	1	2	lot of	101	61	1	M	41, 54, 56, 96, 101
5	3	2	that's true	82	97	2	M	5, 45, 82, 99, 101
5	5	2	think it's	68	95	2	M	13, 31, 68, 81, 107
5	3	2	to have	108	94	4	M	15, 17, 29, 31, 108
5	3	2	true .	84	57	1	M	45, 82, 84, 99, 101
4	2	2	, a	96	61	2	M	41, 87, 96, 101
4	4	2	and they	48	62	1	M	37, 48, 56, 98
4	1	2	do that	15	103	1	B	4, 15, 66, 106
4	1	2	it is	69	101	1	M	11, 66, 69, 111
4	4	2	kind of	31	89	2	B	24, 26, 31, 112
4	4	2	oh ,	34	94	1	M	3, 34, 88, 96
4	4	2	people that	71	98	2	B	4, 42, 71, 101
4	4	2	so ,	31	47	1	B	24, 31, 64, 70
4	4	2	that are	71	98	2	B	4, 42, 71, 101
4	4	2	that i	13	95	1	B	2, 13, 33, 96
4	4	2	you ,	68	52	3	M	17, 37, 39, 68
3	3	2	, but	108	80	2	M	29, 83, 108
3	3	2	, in	94	82	2	M	13, 77, 94
3	3	2	, of	61	41	1	B	28, 61, 68
3	3	2	, the	13	86	1	B	2, 13, 87
3	3	2	. and	23	61	1	B	18, 23, 78
3	3	2	and they're	77	28	1	B	76, 77, 103
3	3	2	are ,	101	60	2	B	42, 96, 101
3	3	2	i was	94	88	2	M	7, 23, 94
3	3	2	it .	71	73	1	B	44, 71, 116
3	3	2	many people	106	37	1	M	71, 106, 107
3	3	2	of ,	61	76	1	B	26, 61, 101
2	2	2	, because	106	36	1	M	71, 106
2	1	2	, no	34	12	1	M	23, 34
2	2	2	, that's	54	10	1	M	45, 54
2	2	2	. that's	106	6	1	M	101, 106
2	2	2	a big	94	22	1	M	73, 94
2	2	2	and so	71	2	1	B	70, 71
2	2	2	because ,	71	4	1	B	68, 71
2	2	2	do a	56	18	1	M	39, 56
2	2	2	don't have	98	68	1	M	31, 98
2	2	2	get ,	101	48	1	B	54, 101
2	2	2	have a	98	68	1	M	31, 98
2	2	2	i go	29	28	1	B	2, 29
2	2	2	i i	29	26	1	B	4, 29
2	2	2	in a	77	54	1	B	24, 77
2	2	2	like that	99	74	1	B	26, 99
2	2	2	my ,	94	8	1	M	87, 94
2	2	2	of people	101	48	1	B	54, 101
2	2	2	or not	66	62	1	M	5, 66
2	2	2	that the	63	60	1	B	4, 63
2	2	2	that they	106	84	1	M	23, 106
2	2	2	things like	31	6	1	B	26, 31
2	2	2	think that's	108	88	1	M	21, 108
2	2	2	to pay	100	84	1	M	17, 100
2	2	2	to the	46	6	1	M	41, 46
2	2	2	two years	19	18	1	B	2, 19
2	2	2	um .	60	26	1	M	35, 60
2	2	2	wanted to	94	58	1	M	37, 94
2	2	2	was in	94	8	1	M	87, 94
2	2	2	when i	94	66	1	M	29, 94
2	2	2	you can	108	46	1	M	63, 108
2	2	2	young people	71	16	1	B	56, 71
44	14	1	and	23	112	2	B	0, 4, 7, 13, 18, 19, 21, 23, 24, 26, 28, 29, 31, 33, 35, 37, 42, 46, 48, 50, 56, 58, 63, 64, 68, 70, 71, 73, 76, 77, 78, 79, 81, 87, 89, 91, 93, 94, 96, 98, 101, 103, 107, 111
36	5	1	i	29	117	3	B	0, 2, 4, 5, 7, 13, 15, 21, 23, 24, 26, 28, 29, 31, 33, 39, 41, 42, 46, 53, 61, 69, 71, 73, 81, 83, 86, 87, 94, 96, 99, 101, 105, 107, 114, 116
31	10	1	that	26	107	2	B	2, 4, 9, 11, 13, 15, 23, 26, 28, 29, 33, 37, 39, 41, 42, 53, 56, 63, 66, 71, 73, 75, 81, 86, 94, 96, 99, 101, 106, 107, 108
26	12	1	to	13	115	2	B	2, 4, 13, 15, 17, 19, 21, 23, 26, 28, 29, 31, 37, 41, 46, 54, 56, 66, 68, 94, 96, 100, 106, 107, 108, 116
25	2	1	uh	106	106	24	M	1, 5, 7, 9, 11, 13, 25, 29, 41, 43, 51, 57, 61, 63, 67, 69, 79, 81, 83, 87, 89, 91, 93, 101, 106
23	12	1	of	21	113	2	B	0, 2, 21, 24, 26, 28, 31, 39, 41, 53, 54, 56, 61, 64, 68, 75, 94, 96, 98, 99, 101, 106, 112
22	11	1	a	24	88	1	M	21, 24, 26, 29, 31, 39, 41, 48, 53, 54, 56, 61, 73, 77, 87, 94, 96, 98, 101, 106, 107, 108
21	8	1	it	28	117	1	B	0, 11, 13, 19, 24, 28, 29, 33, 42, 44, 46, 66, 68, 69, 71, 87, 99, 105, 108, 111, 116
20	2	1	know	13	110	1	B	2, 5, 13, 29, 39, 41, 42, 46, 61, 66, 68, 71, 86, 87, 94, 99, 101, 105, 108, 111
20	16	1	the	7	110	2	B	2, 4, 7, 13, 21, 23, 33, 37, 39, 41, 42, 46, 48, 63, 87, 96, 100, 105, 108, 111
19	5	1	you	17	115	1	B	2, 13, 17, 24, 29, 31, 37, 39, 42, 46, 63, 66, 68, 71, 101, 105, 108, 111, 116
16	11	1	in	18	96	1	M	13, 18, 21, 24, 26, 37, 39, 66, 71, 77, 87, 94, 96, 98, 99, 108
16	5	1	yeah	19	107	2	M	1, 3, 16, 19, 25, 27, 45, 49, 55, 59, 62, 69, 79, 85, 86, 107
15	4	1	don't	26	101	2	M	5, 13, 26, 29, 31, 39, 41, 42, 56, 61, 71, 86, 98, 99, 105
14	6	1	but	28	100	4	M	9, 11, 13, 15, 28, 29, 44, 46, 53, 63, 66, 83, 86, 108
