Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	I mean , you	53	M	17, 69
2	4	that they'll be back	7	M	25, 31
4	3	, uh ,	59	M	15, 21, 23, 73
2	3	I'm sorry .	49	M	37, 85
2	3	What do you	7	M	65, 71
2	3	uh , uh	7	M	15, 21
5	2	, you	65	M	17, 21, 31, 69, 81
3	2	Yeah .	25	M	61, 67, 85
2	2	, and	43	M	7, 49
2	2	, but	27	M	3, 29
2	2	. It's	27	M	67, 93
2	2	I don't	81	M	3, 83
2	2	I have	33	M	25, 57
2	2	I would	7	M	39, 45
2	2	You're welcome	11	M	19, 29
2	2	have a	15	M	11, 25
2	2	it .	11	M	83, 93
2	2	need to	17	M	33, 49
2	2	problem .	7	M	53, 59
2	2	the only	19	M	75, 93
2	2	time .	9	M	39, 47
2	2	you mean	35	M	31, 65
11	1	a	85	M	11, 21, 25, 33, 35, 45, 47, 61, 63, 77, 95
10	1	I	83	M	1, 3, 17, 25, 29, 39, 45, 57, 69, 83
9	1	you	71	M	11, 17, 21, 31, 49, 65, 69, 71, 81
6	1	I'm	77	M	13, 37, 51, 63, 85, 89
6	1	it	59	M	35, 39, 41, 57, 83, 93
6	1	the	81	M	13, 33, 49, 53, 75, 93
5	1	be	67	M	25, 31, 33, 69, 91
5	1	is	55	M	27, 35, 39, 43, 81
4	1	It's	27	M	67, 73, 81, 93
4	1	Yeah	71	M	15, 61, 67, 85
4	1	You	63	M	33, 49, 87, 95
4	1	not	49	M	45, 57, 75, 93
4	1	that	27	M	17, 25, 31, 43
3	1	He	69	M	27, 47, 95
3	1	What	29	M	43, 65, 71
3	1	You're	23	M	7, 19, 29
3	1	and	89	M	7, 49, 95
3	1	back	71	M	25, 31, 95
3	1	do	29	M	65, 71, 93
3	1	don't	81	M	3, 33, 83
3	1	of	23	M	39, 47, 61
3	1	to	17	M	33, 45, 49
2	1	But	39	M	23, 61
2	1	No	5	M	53, 57
2	1	So	27	M	63, 89
2	1	That's	53	M	1, 53
2	1	about	55	M	17, 71
2	1	can	25	M	69, 93
2	1	for	45	M	1, 45
2	1	go	19	M	45, 63
2	1	home	37	M	13, 49
2	1	in	19	M	33, 51
2	1	it's	13	M	61, 73
2	1	job	7	M	11, 17
2	1	know	7	M	81, 87
2	1	say	23	M	17, 39
2	1	so	5	M	23, 27
2	1	they're	71	M	23, 93
2	1	was	59	M	1, 59

