Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	to do it	20	21	1	M	1, 20, 21
2	2	3	, I'm not	20	16	1	M	5, 20
2	2	3	, yeah .	53	28	1	B	26, 53
2	2	3	know , I'm	20	20	1	M	1, 20
6	6	2	, you	21	47	2	B	8, 20, 21, 22, 43, 54
5	5	2	I think	41	49	2	B	8, 36, 41, 54, 56
4	4	2	, but	22	46	1	M	1, 22, 37, 46
4	2	2	I'm not	4	20	1	M	1, 4, 5, 20
4	3	2	know ,	8	54	1	M	1, 8, 20, 54
3	1	2	, I'm	20	20	2	M	1, 5, 20
3	3	2	, what	8	16	1	M	7, 8, 22
3	3	2	Well ,	33	37	1	B	22, 33, 58
2	2	2	, he	13	10	1	B	4, 13
2	2	2	Right .	55	50	1	B	6, 55
2	2	2	don't get	47	20	1	B	28, 47
2	2	2	house .	33	6	1	B	28, 33
2	2	2	there .	37	26	1	B	12, 37
17	12	1	I	4	56	1	M	1, 4, 8, 9, 11, 27, 31, 32, 36, 39, 41, 42, 45, 47, 50, 54, 56
12	12	1	a	4	58	1	M	1, 4, 10, 12, 13, 25, 29, 31, 33, 41, 45, 58
11	8	1	it	12	50	1	M	1, 12, 13, 19, 20, 21, 22, 27, 31, 47, 50
10	10	1	and	39	55	5	B	2, 4, 8, 18, 20, 39, 41, 42, 52, 56
9	9	1	is	27	53	3	B	4, 8, 20, 27, 37, 41, 42, 54, 56
9	4	1	you	15	51	1	B	8, 15, 20, 21, 22, 42, 43, 54, 58
7	3	1	I'm	41	51	1	M	1, 4, 5, 20, 41, 47, 51
7	3	1	not	7	29	1	M	1, 4, 5, 7, 20, 21, 29
7	7	1	the	27	34	5	B	4, 8, 18, 20, 22, 27, 37
7	4	1	to	27	32	1	M	1, 20, 21, 27, 28, 31, 32
6	4	1	don't	28	47	2	M	1, 25, 28, 43, 45, 47
6	6	1	in	25	49	2	B	4, 12, 25, 28, 42, 52
6	6	1	that	27	35	2	B	8, 20, 27, 28, 36, 42
6	6	1	they	31	35	4	B	8, 10, 20, 28, 31, 42
5	2	1	do	20	33	2	M	1, 15, 20, 21, 33
5	3	1	know	8	54	1	M	1, 8, 20, 43, 54
5	5	1	of	25	49	2	B	8, 20, 25, 52, 56
5	3	1	there	37	30	4	B	8, 12, 20, 28, 37
4	2	1	get	28	47	2	M	1, 27, 28, 47
4	4	1	have	21	26	2	B	8, 10, 21, 33
4	4	1	one	58	51	3	B	8, 54, 56, 58
4	4	1	we	8	33	1	M	1, 8, 12, 33
3	1	1	Right	55	50	2	B	6, 18, 55
3	3	1	with	13	49	1	B	8, 13, 56
2	2	1	It's	54	26	1	M	29, 54
2	2	1	The	54	28	1	M	27, 54
2	2	1	be	45	24	1	B	22, 45
2	2	1	beautiful	41	12	1	B	30, 41
2	2	1	for	58	17	1	B	42, 58
2	2	1	mean	42	28	1	M	15, 42
2	2	1	people	25	6	1	B	20, 25
2	2	1	they're	27	8	1	B	20, 27
2	2	1	way	27	20	1	B	8, 27

