Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	4	, you know ,	16	32	1	M	1, 16, 20, 28, 32
7	7	3	, uh ,	13	53	1	B	8, 13, 16, 22, 32, 56, 60
6	1	3	, you know	40	40	1	M	1, 16, 20, 28, 32, 40
5	1	3	you know ,	32	32	1	M	1, 16, 20, 28, 32
2	2	3	, I have	47	30	1	B	18, 47
2	2	3	, the ,	20	16	1	M	5, 20
8	6	2	, I	35	43	3	B	8, 18, 20, 35, 37, 44, 47, 50
6	1	2	know ,	47	47	1	M	1, 16, 20, 28, 32, 47
6	1	2	you know	32	40	1	M	1, 16, 20, 28, 32, 40
4	4	2	I know	8	45	1	M	3, 8, 36, 47
4	4	2	I think	20	47	1	M	11, 20, 29, 57
4	4	2	that .	3	45	1	B	0, 3, 27, 44
3	3	2	, but	43	24	2	B	20, 28, 43
3	3	2	, that's	8	30	1	M	1, 8, 30
3	3	2	, yeah	44	40	1	M	13, 44, 52
3	3	2	Uh ,	20	40	1	M	13, 20, 52
3	3	2	Well ,	8	54	1	M	1, 8, 54
3	3	2	know .	32	41	1	M	15, 32, 55
2	1	2	, the	20	16	1	M	5, 20
2	2	2	And ,	49	32	1	B	18, 49
2	2	2	I ,	37	2	1	B	36, 37
2	2	2	if you're	32	16	1	M	17, 32
2	2	2	it ,	43	12	1	B	32, 43
2	2	2	the guy	20	4	1	M	17, 20
2	2	2	used to	33	8	1	B	26, 33
22	11	1	I	12	55	1	M	3, 8, 11, 12, 14, 15, 16, 17, 18, 20, 23, 27, 29, 35, 36, 37, 43, 44, 47, 50, 55, 57
11	9	1	the	16	60	2	M	1, 5, 16, 17, 18, 20, 21, 27, 33, 36, 60
11	5	1	you	16	59	2	M	1, 11, 16, 20, 28, 32, 38, 40, 43, 53, 59
10	10	1	a	21	49	3	B	8, 16, 18, 21, 32, 35, 40, 43, 54, 56
10	8	1	to	23	47	4	B	0, 8, 18, 20, 23, 26, 27, 32, 33, 46
8	8	1	in	35	31	5	B	8, 14, 18, 22, 32, 35, 36, 38
7	7	1	of	16	53	1	M	5, 16, 20, 32, 33, 35, 57
7	4	1	that	18	61	1	B	0, 3, 18, 27, 36, 44, 60
6	6	1	do	59	52	5	B	8, 12, 14, 22, 50, 59
6	4	1	have	27	39	2	B	18, 24, 27, 36, 47, 56
6	4	1	it	33	40	3	B	4, 26, 32, 33, 35, 43
6	2	1	think	43	47	1	M	11, 20, 29, 43, 44, 57
4	4	1	about	28	38	1	M	17, 28, 44, 54
4	2	1	but	43	41	2	B	20, 28, 43, 60
4	4	1	just	35	18	3	B	18, 20, 26, 35
3	1	1	And	49	32	2	B	18, 32, 49
3	3	1	You	26	26	1	M	7, 26, 32
3	3	1	be	33	27	1	B	18, 33, 44
3	3	1	can	32	21	1	M	23, 32, 43
3	3	1	like	37	38	2	B	0, 32, 37
3	3	1	not	20	28	1	M	1, 20, 28
3	1	1	yeah	44	40	1	M	13, 44, 52
2	2	1	as	33	2	1	B	32, 33
2	2	1	me	18	2	1	M	17, 18
2	2	1	or	28	12	1	M	17, 28
2	2	1	say	27	8	1	B	20, 27
2	2	1	time	33	14	1	B	20, 33
2	2	1	type	32	10	1	M	23, 32
2	1	1	you're	32	16	1	M	17, 32

