Freq.	Size	Surface Form	Spanning	First Speaker	Turns
4	4	, you know ,	25	B	0, 4, 10, 24
3	3	, uh ,	27	B	0, 14, 26
2	3	than they are	5	B	24, 28
4	2	uh ,	27	B	0, 4, 14, 26
3	2	. And	17	B	0, 10, 16
3	2	they are	29	B	0, 24, 28
2	2	, so	15	B	10, 24
2	2	Okay .	19	B	8, 26
2	2	Uh-huh .	3	B	16, 18
2	2	that ,	11	B	4, 14
6	1	I	31	B	0, 4, 6, 24, 28, 30
6	1	you	27	B	0, 4, 10, 12, 24, 26
5	1	are	29	B	0, 4, 16, 24, 28
5	1	know	31	B	0, 4, 10, 24, 30
4	1	that	11	B	4, 6, 10, 14
4	1	they	29	B	0, 16, 24, 28
3	1	and	25	B	0, 10, 24
3	1	it	27	B	0, 10, 26
3	1	so	19	B	6, 10, 24
3	1	what	17	B	14, 26, 30
2	1	Uh	7	B	20, 26
2	1	Yeah	15	B	16, 30
2	1	about	31	B	0, 30
2	1	family	21	B	10, 30
2	1	home	7	B	24, 30
2	1	in	25	B	0, 24
2	1	no	7	B	0, 6
2	1	now	11	B	0, 10
2	1	of	17	B	10, 26
2	1	think	25	B	4, 28
2	1	this	15	B	0, 14
2	1	to	19	B	10, 28

