Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	, I ,	22	28	1	M	13, 22, 40
2	2	3	, I'm from	22	8	1	M	15, 22
2	2	3	, well ,	35	14	1	B	22, 35
10	8	2	, I	13	51	1	B	12, 13, 22, 28, 35, 36, 40, 42, 54, 62
6	6	2	Oh ,	15	59	1	B	4, 15, 35, 41, 60, 62
5	3	2	, I'm	22	30	3	M	13, 15, 21, 22, 42
4	2	2	I ,	22	28	1	M	13, 22, 24, 40
3	3	2	, it's	22	29	1	M	3, 22, 31
3	3	2	like the	42	15	1	M	35, 42, 49
2	2	2	I just	58	24	1	M	35, 58
2	2	2	Yeah ,	67	14	1	B	54, 67
2	2	2	don't have	63	30	1	B	34, 63
2	2	2	have a	34	28	1	M	7, 34
2	2	2	it's a	55	34	1	B	22, 55
2	2	2	say that	36	34	1	M	3, 36
19	11	1	I	13	51	1	B	12, 13, 21, 22, 23, 24, 25, 28, 29, 35, 36, 39, 40, 42, 53, 54, 57, 58, 62
15	12	1	a	2	55	1	M	1, 2, 7, 10, 21, 22, 23, 26, 32, 34, 36, 40, 43, 47, 55
11	8	1	the	7	50	1	B	2, 7, 9, 22, 34, 35, 40, 42, 45, 49, 51
10	10	1	to	47	59	7	B	2, 12, 22, 28, 34, 36, 42, 47, 58, 60
9	9	1	in	28	52	3	M	7, 9, 19, 28, 36, 42, 48, 51, 58
9	8	1	that	3	59	1	B	0, 3, 5, 12, 21, 34, 36, 42, 58
9	9	1	you	24	62	2	M	1, 7, 24, 26, 34, 36, 40, 42, 62
8	8	1	it	65	56	7	B	10, 12, 26, 28, 34, 40, 42, 65
7	4	1	I'm	22	33	3	M	13, 15, 21, 22, 30, 42, 45
7	1	1	Oh	64	61	1	B	4, 15, 35, 41, 60, 62, 64
7	7	1	and	2	44	1	M	1, 2, 22, 28, 40, 42, 44
7	6	1	just	36	56	2	M	3, 35, 36, 40, 47, 54, 58
7	7	1	of	21	49	1	B	12, 21, 22, 23, 24, 45, 60
6	4	1	Yeah	67	54	5	B	14, 18, 26, 44, 54, 67
5	3	1	don't	63	52	4	B	12, 24, 34, 58, 63
5	5	1	is	65	56	4	B	10, 22, 34, 36, 65
5	1	1	it's	24	53	1	M	3, 22, 24, 31, 55
5	5	1	they	3	57	1	B	2, 3, 28, 40, 58
4	4	1	Well	43	36	3	B	8, 10, 34, 43
4	1	1	have	60	57	1	M	7, 34, 60, 63
4	2	1	like	35	48	1	B	2, 35, 42, 49
4	4	1	what	27	35	1	B	2, 27, 28, 36
3	3	1	But	55	34	2	B	22, 42, 55
3	3	1	I'd	49	38	2	B	12, 40, 49
3	3	1	be	24	28	1	M	21, 24, 48
3	1	1	from	15	21	1	B	2, 15, 22
3	3	1	much	58	38	2	M	21, 47, 58
3	3	1	right	3	4	2	B	0, 2, 3
3	3	1	up	36	51	1	M	1, 36, 51
3	3	1	would	25	11	1	B	24, 25, 34
2	2	1	How	65	40	1	B	26, 65
2	2	1	at	45	12	1	B	34, 45
2	2	1	can't	36	14	1	M	23, 36
2	2	1	really	35	2	1	B	34, 35
2	2	1	think	23	12	1	B	12, 23
2	2	1	your	47	12	1	B	36, 47

