M:	uh-huh
g:	right
M:	ehm come down to the left-hand side of the diamond
g:	okay i want you go down about three inches
M:	ok
g:	yeah
M:	right to the right-hand side of the page
g:	just down at the side just straight down
M:	straight down
g:	and then go round in a curve underneath the diamond mine
M:	mmhmm
g:	then you want to start like carry on that curve for about four or five inches just gradually heading up the way right
M:	right
g:	no no no no
M:	no
g:	past the diamond mine not that not that steep a curve like just
M:	"!!!'!!!'!!""!!8!!4!!84!!81!!86!!88!!886!!91!!226!!87!!889!!89!!92!!96!!888!!7!!.!!!!85!!!!!!!!!!!!!!!!!!!!!you!!have!!okay!!there!!right!!on!!"
g:	just like just more a wee bit more than a straight line along past the diamond mine
M:	right
g:	i i don't suppose you've got a graveyard have you
M:	no
g:	no right
M:	right
g:	yeah okay what you want to do is is you want to be sort of like going up and then curving right round the fast flowing creek
M:	okay
g:	yeah over the top
M:	right
g:	and down the right-hand side
M:	right okay
g:	right
M:	okay
g:	see your apache camp
M:	mmhmm
g:	right head down towards that and then just curve down the left-hand side that
M:	mmhmm
g:	canoes
M:	"!!!""!!'!!.!!"
g:	no i've no got any canoes
M:	"!!!'!!""!! siri!!"
g:	do you see the carved wooden pole
M:	yes
g:	no you see the walled city
M:	"!!!'!!""!!!'!!':!!2017!!8!!4!!7!!6!!754!!88!!86!!2!!72!!84!!u!!"
g:	right well when you when you're coming down the left-hand of the apache camp just keep heading along and go over the top of the walled city
M:	uh-huh
g:	okay and then just like a nice big curve heading down about six inches
M:	right
g:	you see the carved wooden pole at the bottom
M:	yes
g:	well you you need to be about two inch you you need to end up about two inches from the top there
M:	right
g:	two inches above it
M:	right
g:	yeah
M:	okay
g:	sort of curving round now see stone creek
M:	no
g:	right you're just heading along past that you see the flat rocks
M:	yeah i'm just going up past that
g:	no
M:	"!!!!.!!'!!:'!!!'!!""!!.!!2020!!2018!!2019!!2017!!226!!8!!88!!888!!81!!!!86!!84!!4!!41!!147!!91!!146!!286!!7!!886!!428!!488!!328!!458!!"
g:	great ehm okay head up ehm past stone creek you need to be going at about up curving up to the right at about a forty-five degree angle
M:	mmhmm
g:	aye
M:	right
g:	right you well right you're going past you're going up over stone creek and your line's just about touching where flat rocks is written
M:	right okay
g:	so that's where you want to end up
M:	so i'm going down to the left of the flat rocks i'm just going down straight down
g:	now keep heading to the right a bit
M:	right
g:	further until you're about an inch away from the edge of the paper
M:	right
g:	right see the buffalo
M:	yeah
g:	ah right right head down the right sand hand side of the paper and curve underneath the buffalo
M:	yeah
g:	do you see a cattle ranch no
M:	no
g:	right ehm you see that fort
M:	!!!tweet!!'!! siri!!
g:	away at the other side right you're heading to go under that but like on your way about halfway between the buffalo and the fort there's a wee blip in your line
M:	what
g:	like you're going over the top something and then coming back down and going under the fort
M:	under the fort mmhmm so i'm going to go down to the left
g:	so just do that
M:	right
g:	right where are you now then
M:	about halfway under the
g:	right you just want to curve up the left-hand side of the fort just curve a nice big curve round it
M:	uh-huh
g:	and that's it you're finished
M:	that's it
