,Speaker,Utterance,Unified
5,B,you want to buy American.,B|you want to buy American.
6,M,I want to know what's the best place to buy it,M|I want to know what's the best place to buy it
7,B,Um.,B|Um.
8,M,What?,M|What?
9,B,"It terms of handling, uh, acceleration,","B|It terms of handling, uh, acceleration,"
10,M,What about the speed of the car?,M|What about the speed of the car?
11,B,What about Mustang G T,B|What about Mustang G T
12,M,...,M|...
13,B,"Those, so you're talking about ones in a lower, lower end, price range.","B|Those, so you're talking about ones in a lower, lower end, price range."
14,M,"I can't, and, and you., and.","M|I can't, and, and you., and."
15,B,"Right. Well, you can wait till you graduate and you'll have plenty of money, you can buy whatever you want.","B|Right. Well, you can wait till you graduate and you'll have plenty of money, you can buy whatever you want."
16,M,I'd rather wait and see what they do,M|I'd rather wait and see what they do
17,B,"Right, would you use that for city driving and racing?","B|Right, would you use that for city driving and racing?"
18,M,I'm off,M|I'm off
19,B,"Autocrossing is, what kind of track is that?","B|Autocrossing is, what kind of track is that?"
20,M,"It is that, it.","M|It is that, it."
21,B,"Okay. And you put up, set up the track, pylons. Okay.","B|Okay. And you put up, set up the track, pylons. Okay."
22,M,It's a racing track.,M|It's a racing track.
23,B,"Oh, really?","B|Oh, really?"
24,M,"Oh, really?","M|Oh, really?"
25,B,"Yeah, I would guess so.","B|Yeah, I would guess so."
26,M,I don't know. I think I'm the only one that thinks they are the best.,M|I don't know. I think I'm the only one that thinks they are the best.
27,B,"Uh, I think I'd like to get, uh, B M W or if I go the German route, which I'm kind of leaning towards right now, but, uh, or maybe a, I mean, a, a Acura Legend. Uh","B|Uh, I think I'd like to get, uh, B M W or if I go the German route, which I'm kind of leaning towards right now, but, uh, or maybe a, I mean, a, a Acura Legend. Uh"
28,M,I'll buy it.,M|I'll buy it.
29,B,"a Lexus, uh, S C three hundred maybe. Something on that order.","B|a Lexus, uh, S C three hundred maybe. Something on that order."
30,M,"A Honda, uh, Mercedes?","M|A Honda, uh, Mercedes?"
31,B,"You know, because your B M W your German cars have good reputations, I think.","B|You know, because your B M W your German cars have good reputations, I think."
32,M,"Yeah, uh, I think you've got it.","M|Yeah, uh, I think you've got it."
33,B,Yes.,B|Yes.
34,M,I was the one who bought the car.,M|I was the one who bought the car.
35,B,"The, Yeah, they, their, they have the whole philosophy, I mean, they, they kind of even brainwash themselves into thinking they're better, which is kind of hard to take","B|The, Yeah, they, their, they have the whole philosophy, I mean, they, they kind of even brainwash themselves into thinking they're better, which is kind of hard to take"
36,M,"It's, of,","M|It's, of,"
37,B,"I mean as you're walking through that little tour in, uh, Munich, it's kind of they're trying to brainwash you, too","B|I mean as you're walking through that little tour in, uh, Munich, it's kind of they're trying to brainwash you, too"
38,M,Well I was the one who told them I was,M|Well I was the one who told them I was
39,B,"Oh, really?","B|Oh, really?"
40,M,We were,M|We were
41,B,Um.,B|Um.
42,M,That's not.,M|That's not.
43,B,"Yeah that's,","B|Yeah that's,"
44,M,"It's the same as the B amp W, right?","M|It's the same as the B amp W, right?"
45,B,"No, it's not realistic.","B|No, it's not realistic."
46,M,So is it realistic to have Porsche Porsche racing on a racing simulator?,M|So is it realistic to have Porsche Porsche racing on a racing simulator?
47,B,"Yeah, if you can afford that kind of a toy, then, I guess, uh","B|Yeah, if you can afford that kind of a toy, then, I guess, uh"
48,M,"It's a car, not a car.","M|It's a car, not a car."
49,B,"Yeah, just work, short trips. No no heavy mileage. I'm putting on less than fifteen thousand miles a year.","B|Yeah, just work, short trips. No no heavy mileage. I'm putting on less than fifteen thousand miles a year."
50,M,Do you think it's worth it?,M|Do you think it's worth it?
51,B,So it's pretty minimal.,B|So it's pretty minimal.
52,M,"Well, I'm not a car guy, but I'm willing to take a small loan.","M|Well, I'm not a car guy, but I'm willing to take a small loan."
53,B,Lasts a long time. That's mainly what I'm looking for.,B|Lasts a long time. That's mainly what I'm looking for.
54,M,What do you want?,M|What do you want?
55,B,"Oh, yeah.","B|Oh, yeah."
56,M,It's the same as the Mercedes.,M|It's the same as the Mercedes.
57,B,"But, But if, if you have a problem with a Mercedes, you take it into a shop, they're going to, they're going to hit you up for just all kinds of things","B|But, But if, if you have a problem with a Mercedes, you take it into a shop, they're going to, they're going to hit you up for just all kinds of things"
58,M,But I have a Mercedes.,M|But I have a Mercedes.
59,B,"Uh, I think, well, something on the order of a three series, it's probably different. Once you get up in the five series and higher, then, all your repair costs go up significantly","B|Uh, I think, well, something on the order of a three series, it's probably different. Once you get up in the five series and higher, then, all your repair costs go up significantly"
60,M,"You, it's not like the factory is expensive.","M|You, it's not like the factory is expensive."
61,B,"So I'm kind, yeah, I'm not sure if I really want,","B|So I'm kind, yeah, I'm not sure if I really want,"
