,Speaker,Utterance,Unified
5,B,"Well, uh, uh about the same I dress for school. I, uh, I am a graduate student so, I don't have to worry too much about, uh, what I wear too much of the time. Which is nice.","B|Well, uh, uh about the same I dress for school. I, uh, I am a graduate student so, I don't have to worry too much about, uh, what I wear too much of the time. Which is nice."
6,M,You wear a lot of clothes. How are you dressing for school?,M|You wear a lot of clothes. How are you dressing for school?
7,B,"Uh Uh, uh, although I do, uh, a lot of,","B|Uh Uh, uh, although I do, uh, a lot of,"
8,M,"Uh huh, uh huh","M|Uh huh, uh huh"
9,B,"I am a speech pathology major and so I do a lot of clinical work and when I do clinic work then I have to, uh, uh, look my best.","B|I am a speech pathology major and so I do a lot of clinical work and when I do clinic work then I have to, uh, uh, look my best."
10,M,What do you do?,M|What do you do?
11,B,Yeah. Unfortunately.,B|Yeah. Unfortunately.
12,M,Do you have a good job?,M|Do you have a good job?
13,B,Uh-huh.,B|Uh-huh.
14,M,"You're not, I am.","M|You're not, I am."
15,B,"Yeah, sure. Uh-huh. Yeah. Yeah. Uh, uh, do you find that, uh, on the average do people give uh, more credibility or less credibility to a professional, uh, to professionally dressed individual.","B|Yeah, sure. Uh-huh. Yeah. Yeah. Uh, uh, do you find that, uh, on the average do people give uh, more credibility or less credibility to a professional, uh, to professionally dressed individual."
16,M,I'm sorry,M|I'm sorry
17,B,Uh-huh.,B|Uh-huh.
18,M,"It's not a matter of credibility, it's a matter on the level of credibility","M|It's not a matter of credibility, it's a matter on the level of credibility"
19,B,Uh-huh.,B|Uh-huh.
20,M,Uhhh,M|Uhhh
21,B,Uh-huh.,B|Uh-huh.
22,M,"Uhh... um... I mean, uh, I think we're gonna need some of that.","M|Uhh... um... I mean, uh, I think we're gonna need some of that."
23,B,Uh-huh.,B|Uh-huh.
24,M,Uuhh. I wouldn't call myself a farmer.,M|Uuhh. I wouldn't call myself a farmer.
25,B,Uh-huh.,B|Uh-huh.
26,M,"Ugh, no.","M|Ugh, no."
27,B,"Oh, really?","B|Oh, really?"
28,M,I did.,M|I did.
29,B,Even the farmers.,B|Even the farmers.
30,M,It's a bit.,M|It's a bit.
31,B,"Oh, wow.","B|Oh, wow."
32,M,I'm pretty sure the farmer was a female.,M|I'm pretty sure the farmer was a female.
33,B,Uh-huh.,B|Uh-huh.
34,M,"I mean, you are a beautiful woman, and your dress is so pretty...","M|I mean, you are a beautiful woman, and your dress is so pretty..."
35,B,"Uh-huh. Yeah, certainly.","B|Uh-huh. Yeah, certainly."
36,M,"ohh, well I'm a very pretty girl.","M|ohh, well I'm a very pretty girl."
37,B,Uh-huh.,B|Uh-huh.
38,M,"... so, uh, business?","M|... so, uh, business?"
39,B,"Yeah, it depends. Sure. Uh, so you don't, uh, if you had the choice would you wear a tie or not?","B|Yeah, it depends. Sure. Uh, so you don't, uh, if you had the choice would you wear a tie or not?"
40,M,Is it?,M|Is it?
41,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
42,M,"Yup. Uh, sure.","M|Yup. Uh, sure."
43,B,Uh-huh.,B|Uh-huh.
44,M,... Uh huh.,M|... Uh huh.
45,B,"Right, right.","B|Right, right."
46,M,I think he should be evaluated.,M|I think he should be evaluated.
47,B,"Uh-huh. Yeah, that, uh, if if you wanted to, uh, uh, really get into a hot issue, uh well at least in some in some beliefs, uh, how people dress when they go to church is, uh, is uh, sometimes a pretty, pretty hot topic.","B|Uh-huh. Yeah, that, uh, if if you wanted to, uh, uh, really get into a hot issue, uh well at least in some in some beliefs, uh, how people dress when they go to church is, uh, is uh, sometimes a pretty, pretty hot topic."
48,M,"Ah, I see.","M|Ah, I see."
49,B,"Uh-huh Uh, yeah. I'm, I am, uh, I go to the Church of Christ. I have been raised in the Church of Christ and, uh, but, uh, I, uh, too many times you hear you hear a lot about what what you're, uh, supposed you're supposed to look your Sunday best uh, uh, and dress and proper attire","B|Uh-huh Uh, yeah. I'm, I am, uh, I go to the Church of Christ. I have been raised in the Church of Christ and, uh, but, uh, I, uh, too many times you hear you hear a lot about what what you're, uh, supposed you're supposed to look your Sunday best uh, uh, and dress and proper attire"
50,M,,M|
51,B,"and, uh, and sometimes that really disappoints me, uh, in, uh, when I see in other economic areas like in Kentucky.","B|and, uh, and sometimes that really disappoints me, uh, in, uh, when I see in other economic areas like in Kentucky."
52,M,,M|
53,B,"You know, people just don't have that and they are afraid to go to church or afraid to go simply because  they don't have the clothes to wear.","B|You know, people just don't have that and they are afraid to go to church or afraid to go simply because  they don't have the clothes to wear."
54,M,Are you?,M|Are you?
55,B,Uh-huh.,B|Uh-huh.
56,M,There's a lot of people who don't believe in God.,M|There's a lot of people who don't believe in God.
57,B,Yeah.,B|Yeah.
58,M,I'm from the West. It's a VERY good point.,M|I'm from the West. It's a VERY good point.
59,B,Certainly.,B|Certainly.
60,M,Yes.But you should.The book is a great read.,M|Yes.But you should.The book is a great read.
61,B,Uh-huh.,B|Uh-huh.
62,M,"Well, if you want to be an expert in the field, I'd say you're in the right place.","M|Well, if you want to be an expert in the field, I'd say you're in the right place."
63,B,Uh-huh.,B|Uh-huh.
64,M,I know.,M|I know.
65,B,"Uh, yeah a little bit. Uh, uh of course in the summer if I can get away with it, I wear, uh, uh, a pair of shorts and that's it. Run around barefoot, no shirt or anything But, uh,","B|Uh, yeah a little bit. Uh, uh of course in the summer if I can get away with it, I wear, uh, uh, a pair of shorts and that's it. Run around barefoot, no shirt or anything But, uh,"
