,Speaker,Utterance,Unified
5,B,"It was usually on, um, Thursday nights.","B|It was usually on, um, Thursday nights."
6,M,What was the most recent game you watched?,M|What was the most recent game you watched?
7,B,I don't know,B|I don't know
8,M,What time was it?,M|What time was it?
9,B,"It was same time period, yes.","B|It was same time period, yes."
10,M,Didn't it used to be the same time as the second episode of season 2?,M|Didn't it used to be the same time as the second episode of season 2?
11,B,You don't know what happened to GABRIEL'S FIRE then?,B|You don't know what happened to GABRIEL'S FIRE then?
12,M,Yes.,M|Yes.
13,B,"I don't remember one, from one station to another. I keep forgetting one station. What's your second favorite?","B|I don't remember one, from one station to another. I keep forgetting one station. What's your second favorite?"
14,M,3?,M|3?
15,B,"Oh, is he the reformed, um, gambler?","B|Oh, is he the reformed, um, gambler?"
16,M,,M|
17,B,"Yes, yes, yes.","B|Yes, yes, yes."
18,M,i.,M|i.
19,B,"I really don't watch that much T V, what I do is I tape the programs I want to watch, and then on the nights I can watch, I'll pick out something.","B|I really don't watch that much T V, what I do is I tape the programs I want to watch, and then on the nights I can watch, I'll pick out something."
20,M,LOL...,M|LOL...
21,B,"But, um,","B|But, um,"
22,M,"... that, logic.","M|... that, logic."
23,B,you're not kidding. Do you ever watch AMERICAN GLADIATORS?,B|you're not kidding. Do you ever watch AMERICAN GLADIATORS?
24,M,"If you watch American Gladiators, you can watch it in order.","M|If you watch American Gladiators, you can watch it in order."
25,B,Midnight.,B|Midnight.
26,M,It's on?,M|It's on?
27,B,Midnight.,B|Midnight.
28,M,What time is it?,M|What time is it?
29,B,I tape it.,B|I tape it.
30,M,I see.,M|I see.
31,B,"Yeah, I tape it because I don't stay up that late to watch it,","B|Yeah, I tape it because I don't stay up that late to watch it,"
32,M,"Oh. Well, I haven't seen it.","M|Oh. Well, I haven't seen it."
33,B,"I tape it. But I understand, uh, that in England, they play it at normal times because they don't consider that violent, and the reason they have it on here so late is because they consider it a violent program.","B|I tape it. But I understand, uh, that in England, they play it at normal times because they don't consider that violent, and the reason they have it on here so late is because they consider it a violent program."
34,M,"Yeah, but we do.","M|Yeah, but we do."
35,B,"And, I'm like, I don't believe this.","B|And, I'm like, I don't believe this."
36,M,"It's a video of the show, and the show is in England, so it's a bit of a violent video.","M|It's a video of the show, and the show is in England, so it's a bit of a violent video."
37,B,I don't either.,B|I don't either.
38,M,I,M|I
39,B,You're in New York?,B|You're in New York?
40,M,I'm,M|I'm
41,B,Oh.,B|Oh.
42,M,He's a part of the New York Rangers,M|He's a part of the New York Rangers
43,B,"I'm in Dallas, Texas.","B|I'm in Dallas, Texas."
44,M,What country?,M|What country?
45,B,"Oh, really?","B|Oh, really?"
46,M,"Yup. You are all in America, though.","M|Yup. You are all in America, though."
47,B,Oh.,B|Oh.
48,M,"I know I'm a minority, but I love this show.","M|I know I'm a minority, but I love this show."
49,B,"I think it's great. I love watching a microbiologist fighting off with a policemen or something else, and competition. I'm going oh, great, you know, it's a, it's a great role model for everybody.","B|I think it's great. I love watching a microbiologist fighting off with a policemen or something else, and competition. I'm going oh, great, you know, it's a, it's a great role model for everybody."
50,M,"So, are you","M|So, are you"
51,B,"Oh, yes, I mean, when I had, uh, I was watching it, the, first time I ever saw a microbiologist on there I thought well, it just goes to prove it has nothing to do with your physical capabilities. And, uh, there she was terrific, she was really terrific.","B|Oh, yes, I mean, when I had, uh, I was watching it, the, first time I ever saw a microbiologist on there I thought well, it just goes to prove it has nothing to do with your physical capabilities. And, uh, there she was terrific, she was really terrific."
52,M,,M|
53,B,"They hold competitions in Los Angeles in, um, Florida and Minneapolis, um, trying to think of, I think it's in four places around the United States. They hold competition and the only requirement is, of course, your skill of passing these tests,","B|They hold competitions in Los Angeles in, um, Florida and Minneapolis, um, trying to think of, I think it's in four places around the United States. They hold competition and the only requirement is, of course, your skill of passing these tests,"
54,M,s,M|s
55,B,and that's it.  And we had a bar man from here in Dallas area that made it.,B|and that's it.  And we had a bar man from here in Dallas area that made it.
56,M,,M|
57,B,"There is a woman that, uh, made, well, she called herself a craft person so, I'm not quite sure what she made. And, uh, she made it. I mean there is no, your occupation has nothing to do with it.","B|There is a woman that, uh, made, well, she called herself a craft person so, I'm not quite sure what she made. And, uh, she made it. I mean there is no, your occupation has nothing to do with it."
58,M,"This is, what, the, what?","M|This is, what, the, what?"
59,B,Strictly your skill.,B|Strictly your skill.
60,M,"So, uh, I made it.","M|So, uh, I made it."
61,B,Huh-uh.,B|Huh-uh.
62,M,"I guess you could say they were a... well, poor person.","M|I guess you could say they were a... well, poor person."
