,Speaker,Utterance,Unified
5,B,"Uh, I don't, I don't even think that it should be unanimous either. Uh,","B|Uh, I don't, I don't even think that it should be unanimous either. Uh,"
6,M,It's aight,M|It's aight
7,B,Uh-huh. Right.,B|Uh-huh. Right.
8,M,"No, you should be","M|No, you should be"
9,B,"Exactly. Uh-huh. Uh, I don't know. I, uh, you, you rarely hear, you hear, of course there's cases where someone has been put in, in, in, uh, prison, uh, falsely accused but, uh, more than likely the people that are on the, the jury know what they're doing. Uh, I mean you,","B|Exactly. Uh-huh. Uh, I don't know. I, uh, you, you rarely hear, you hear, of course there's cases where someone has been put in, in, in, uh, prison, uh, falsely accused but, uh, more than likely the people that are on the, the jury know what they're doing. Uh, I mean you,"
10,M,.u',M|.u'
11,B,Never.,B|Never.
12,M,I'll,M|I'll
13,B,"Huh. Well, you would think that they would get that in the, uh, when the prosecution and defense are choosing the jury you would think that those would come out and I, I know they automatically, when you go through, uh, when you're chosen is, you're automatically like a, a, a professor in criminal justice or something like that, that you're automatically, no they don't want you on the jury.","B|Huh. Well, you would think that they would get that in the, uh, when the prosecution and defense are choosing the jury you would think that those would come out and I, I know they automatically, when you go through, uh, when you're chosen is, you're automatically like a, a, a professor in criminal justice or something like that, that you're automatically, no they don't want you on the jury."
14,M,,M|
15,B,"Exactly. Uh-huh, exactly. Uh,","B|Exactly. Uh-huh, exactly. Uh,"
16,M,...,M|...
17,B,Uh-huh.,B|Uh-huh.
18,M,i,M|i
19,B,Uh-huh.,B|Uh-huh.
20,M,"U mean, you, i don't??","M|U mean, you, i don't??"
21,B,"I've, I've never I've never even been called to jury duty.","B|I've, I've never I've never even been called to jury duty."
22,M,"You've, I've seen the movie, but never seen the book.","M|You've, I've seen the movie, but never seen the book."
23,B,"Yeah. I, uh, I don't know, I think the, I guess there's a lot of problems with the legal system","B|Yeah. I, uh, I don't know, I think the, I guess there's a lot of problems with the legal system"
24,M,I don't,M|I don't
25,B,Uh-huh.  Uh-huh.,B|Uh-huh.  Uh-huh.
26,M,I'm not,M|I'm not
27,B,Uh-huh.,B|Uh-huh.
28,M,I'm,M|I'm
29,B,Right.,B|Right.
30,M,I think I'd rather be,M|I think I'd rather be
31,B,Uh-huh.,B|Uh-huh.
32,M,.,M|.
33,B,"I, uh, I I, I don't think the judge should just make the decision alone.","B|I, uh, I I, I don't think the judge should just make the decision alone."
34,M,...,M|...
35,B,"Least with the jury you have twelve people, you know that are going to decide, you know,","B|Least with the jury you have twelve people, you know that are going to decide, you know,"
36,M,"I, uh, I don t know.","M|I, uh, I don t know."
37,B,judge,B|judge
38,M,Why do you want to do that?,M|Why do you want to do that?
39,B,"Right, exactly","B|Right, exactly"
40,M,"If you have jury members who are paid to do jury duty, you pay them a salary of 20,000.","M|If you have jury members who are paid to do jury duty, you pay them a salary of 20,000."
41,B,"Probably, yeah Yeah. But, uh, no, it's, it's sad, though, that, uh, that the people, though, that you, you, somebody's life is in twelve people's hands and sometimes those twelve people could care less.","B|Probably, yeah Yeah. But, uh, no, it's, it's sad, though, that, uh, that the people, though, that you, you, somebody's life is in twelve people's hands and sometimes those twelve people could care less."
42,M,"I mean, you could say that about any job.","M|I mean, you could say that about any job."
43,B,"And, uh, or they fool the, the defense in thinking that they're, you know, because when they go through those processes they kind of pick out who they want.","B|And, uh, or they fool the, the defense in thinking that they're, you know, because when they go through those processes they kind of pick out who they want."
44,M,"I know, I know,","M|I know, I know,"
45,B,Exactly.,B|Exactly.
46,M,I.,M|I.
47,B,Uh-huh.,B|Uh-huh.
48,M,Yeah,M|Yeah
49,B,"Oh, yeah. Well,","B|Oh, yeah. Well,"
50,M,"No, I mean, I'll just ask them about it.","M|No, I mean, I'll just ask them about it."
51,B,"I guess it's just that maybe people are, you know, upset at court, you know. If it was, if it was a, a family member of theirs, though that was innocent and, then they'd want to be on that jury.","B|I guess it's just that maybe people are, you know, upset at court, you know. If it was, if it was a, a family member of theirs, though that was innocent and, then they'd want to be on that jury."
52,M,What's the verdict?,M|What's the verdict?
53,B,"But, uh, if everyone would take it, I think if everyone took it seriously","B|But, uh, if everyone would take it, I think if everyone took it seriously"
54,M,"I think that's how it should be, I think they would get away with it if it wasn't for","M|I think that's how it should be, I think they would get away with it if it wasn't for"
55,B,Yeah.,B|Yeah.
56,M,"Well, I'm sure there are other cases like this.","M|Well, I'm sure there are other cases like this."
57,B,"I would love to be called, I'm ready to go They just haven't called me up yet","B|I would love to be called, I'm ready to go They just haven't called me up yet"
58,M,"It's a shame that they're not called, I'd love to have a team called","M|It's a shame that they're not called, I'd love to have a team called"
59,B,It was nice talking to you.,B|It was nice talking to you.
60,M,Sorry about that.,M|Sorry about that.
61,B,Bye-bye.,B|Bye-bye.
