,Speaker,Utterance,Unified
5,B,Uh-huh.,B|Uh-huh.
6,M,"I'm just going to assume you mean in the city,","M|I'm just going to assume you mean in the city,"
7,B,I think so too. I'm in Texas,B|I think so too. I'm in Texas
8,M,... is it a thing?,M|... is it a thing?
9,B,and very few people carpool,B|and very few people carpool
10,M,"Uhh, not really.","M|Uhh, not really."
11,B,"uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job","B|uh, the people that I know don't want to because, uh, they never know for sure what time they're going to leave their job"
12,M,"I've seen people do it, but I don't think it's the same.","M|I've seen people do it, but I don't think it's the same."
13,B,"they never know when they want to run out and do an errand at noon, you know, they just feel they need their car.","B|they never know when they want to run out and do an errand at noon, you know, they just feel they need their car."
14,M,What do you mean?,M|What do you mean?
15,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
16,M,What if you're the,M|What if you're the
17,B,That's right. And people don't want to give it up but now I think we've made great strides in changing a lot of that by going to the unleaded gasoline and and to change the car itself,B|That's right. And people don't want to give it up but now I think we've made great strides in changing a lot of that by going to the unleaded gasoline and and to change the car itself
18,M,you.,M|you.
19,B,"but, uh, you know, I, I don't guess we can get away from it a hundred percent","B|but, uh, you know, I, I don't guess we can get away from it a hundred percent"
20,M,We don't know.,M|We don't know.
21,B,but,B|but
22,M,Well I think it's going to be a lot more expensive than the new car.,M|Well I think it's going to be a lot more expensive than the new car.
23,B,"Well, my other line is ringing","B|Well, my other line is ringing"
24,M,"I'm sorry, I'm not sure, I think it's a very good line","M|I'm sorry, I'm not sure, I think it's a very good line"
25,B,but we're going to ignore it,B|but we're going to ignore it
26,M,I don't think you know what a spoiler is.,M|I don't think you know what a spoiler is.
27,B,"I'm sorry for these beeps,","B|I'm sorry for these beeps,"
28,M,Beep beep beeps,M|Beep beep beeps
29,B,"Oh, close to five minutes, I believe.","B|Oh, close to five minutes, I believe."
30,M,"the thing, I'm not sure.","M|the thing, I'm not sure."
31,B,"And you're in Minneapolis,","B|And you're in Minneapolis,"
32,M,"I don't understand, are you in the room?","M|I don't understand, are you in the room?"
33,B,"Well, is the pollution really bad up there?","B|Well, is the pollution really bad up there?"
34,M,There's a lot of pollution down there,M|There's a lot of pollution down there
35,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
36,M,I know.,M|I know.
37,B,Yeah,B|Yeah
38,M,And there's no pollution.,M|And there's no pollution.
39,B,Uh-huh. Uh-huh. Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh. Uh-huh. Uh-huh.
40,M,Yay! Another day of being,M|Yay! Another day of being
41,B,Well that's the way it has gotten here.,B|Well that's the way it has gotten here.
42,M,I think you,M|I think you
43,B,"We have just had that law, I think, about a year, maybe a year and a half here in Texas","B|We have just had that law, I think, about a year, maybe a year and a half here in Texas"
44,M,"I don't know, I'm from the UK and I've never seen a single thing about it.","M|I don't know, I'm from the UK and I've never seen a single thing about it."
45,B,"but, uh, I think it's a good idea because a lot of people still want to drive the older cars which you can't blame them for that","B|but, uh, I think it's a good idea because a lot of people still want to drive the older cars which you can't blame them for that"
46,M,I think it would be a good policy.,M|I think it would be a good policy.
47,B,"and, uh, but if they are polluting the air, they need, do need to have them fixed","B|and, uh, but if they are polluting the air, they need, do need to have them fixed"
48,M,"No, it's just a bad solution.","M|No, it's just a bad solution."
49,B,"and you know, there's a big move, especially in the industrial part in Texas right now of controlling the C F C that the big manufacturing companies are producing into the air they're having to change the type of products they use","B|and you know, there's a big move, especially in the industrial part in Texas right now of controlling the C F C that the big manufacturing companies are producing into the air they're having to change the type of products they use"
50,M,I think so,M|I think so
51,B,"uh, they can't use, like, I have a friend that's in the air conditioning heating business","B|uh, they can't use, like, I have a friend that's in the air conditioning heating business"
52,M,I guess they can just build a new one with a few more people.,M|I guess they can just build a new one with a few more people.
53,B,and they have to pay a penalty for every ounce or pound of this certain type of freon that they use in the air conditioning systems,B|and they have to pay a penalty for every ounce or pound of this certain type of freon that they use in the air conditioning systems
54,M,uhhhh. you're not gonna get away with this.,M|uhhhh. you're not gonna get away with this.
55,B,"therefore, the individual, every time they have a service call, if they have an old unit that's still using this twenty-two freon or whatever it is, it costs them three times as much to get it fixed","B|therefore, the individual, every time they have a service call, if they have an old unit that's still using this twenty-two freon or whatever it is, it costs them three times as much to get it fixed"
56,M,I'm pretty sure the costs of replacing a broken unit is covered by the warranty.,M|I'm pretty sure the costs of replacing a broken unit is covered by the warranty.
57,B,"and, uh, if you have a new high efficiency system that uses the new type of freons that do not release as many C F C into the atmosphere it doesn't cost as much so eventually people are going to have to go to newer systems, you know,","B|and, uh, if you have a new high efficiency system that uses the new type of freons that do not release as many C F C into the atmosphere it doesn't cost as much so eventually people are going to have to go to newer systems, you know,"
58,M,,M|
59,B,"But,","B|But,"
60,M,It's like the Freon,M|It's like the Freon
61,B,Uh-huh. Right.,B|Uh-huh. Right.
62,M,"Yeah, uh, I'm sorry.","M|Yeah, uh, I'm sorry."
63,B,Uh-huh.,B|Uh-huh.
64,M,uhhhh. yes,M|uhhhh. yes
65,B,Um.,B|Um.
66,M,"uhhh, yeah, uh, but...","M|uhhh, yeah, uh, but..."
67,B,Uh-huh.,B|Uh-huh.
68,M,"Uuh, why?","M|Uuh, why?"
69,B,"It's probably happened to millions of people,","B|It's probably happened to millions of people,"
70,M,"Yeah, I know, but I don t know if it has happened to other people.","M|Yeah, I know, but I don t know if it has happened to other people."
71,B,Uh-huh. Uh-huh.,B|Uh-huh. Uh-huh.
72,M,"It is in fact, the only thing that is not free is the service station.","M|It is in fact, the only thing that is not free is the service station."
73,B,Uh-huh,B|Uh-huh
74,M,u ronan I've got a feeling that it's gonna increase in value.,M|u ronan I've got a feeling that it's gonna increase in value.
75,B,Yeah.,B|Yeah.
76,M,"Well, you can get it for a dollar, so...","M|Well, you can get it for a dollar, so..."
77,B,"Inhaled so much of it, uh-huh.","B|Inhaled so much of it, uh-huh."
78,M,You're supposed to inhale it.,M|You're supposed to inhale it.
79,B,"Yeah, well, of course in the, uh, I think you probably noticed in the discount stores and places, in the hair sprays we're not seeing as many aerosol cans down here nearly everything is in the pump squirt,","B|Yeah, well, of course in the, uh, I think you probably noticed in the discount stores and places, in the hair sprays we're not seeing as many aerosol cans down here nearly everything is in the pump squirt,"
80,M,m,M|m
