,Speaker,Utterance,Unified
5,B,"And we had some wonderful, wonderful years there under Roger Staubach . And we kind of got spoiled.","B|And we had some wonderful, wonderful years there under Roger Staubach . And we kind of got spoiled."
6,M,We're from Ohio.,M|We're from Ohio.
7,B,We expected it to continue forever. I think they're doing pretty well this year though.,B|We expected it to continue forever. I think they're doing pretty well this year though.
8,M,The Bears have a really good offense.,M|The Bears have a really good offense.
9,B,I think two.,B|I think two.
10,M,I'm confused. How many playoff games have they won?,M|I'm confused. How many playoff games have they won?
11,B,"I know they lost, yeah, to Washington and Philadelphia.","B|I know they lost, yeah, to Washington and Philadelphia."
12,M,And they're 2 0 against the NFC West.,M|And they're 2 0 against the NFC West.
13,B,"Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention.","B|Yeah, and wasn't that fun. I went to the balloon festival in Plano and carried my little portable radio with me, and I must say I attracted a lot of attention."
14,M,"It's been a while since I've seen the Giants, but I think they're doing alright.","M|It's been a while since I've seen the Giants, but I think they're doing alright."
15,B,"People running up saying, oh, what's the score, what's the score?","B|People running up saying, oh, what's the score, what's the score?"
16,M,"The score is so depressing, I can't even watch","M|The score is so depressing, I can't even watch"
17,B,"That's right and that's exactly what they said, to sound like a my wife dragged me away from the television.","B|That's right and that's exactly what they said, to sound like a my wife dragged me away from the television."
18,M,"They said it was a little cold, so I'm not sure if they were right.","M|They said it was a little cold, so I'm not sure if they were right."
19,B,"You know, but I wasn't, I had forgotten or I probably wouldn't have been there.","B|You know, but I wasn't, I had forgotten or I probably wouldn't have been there."
20,M,I was at the game and it was pretty loud,M|I was at the game and it was pretty loud
21,B,Yeah.,B|Yeah.
22,M,"He was a fan of football, right?","M|He was a fan of football, right?"
23,B,That's exactly where both of the wives came from I think.,B|That's exactly where both of the wives came from I think.
24,M,What?,M|What?
25,B,"It was, uh, you know, it's easier to join them than fight them.","B|It was, uh, you know, it's easier to join them than fight them."
26,M,"Well I mean, it's not like they're the ones that fight them.","M|Well I mean, it's not like they're the ones that fight them."
27,B,"And if you want to see them, you might just as well enjoy football.","B|And if you want to see them, you might just as well enjoy football."
28,M,"If you want a fight, you should go watch the Texans.","M|If you want a fight, you should go watch the Texans."
29,B,"And I used to tease my husband sometimes and say, my gosh did you bet the house or something this week to get so excited about, these games.","B|And I used to tease my husband sometimes and say, my gosh did you bet the house or something this week to get so excited about, these games."
30,M,I know.,M|I know.
31,B,"Well, it takes a little brainwashing first.","B|Well, it takes a little brainwashing first."
32,M,Why?,M|Why?
33,B,Yeah.,B|Yeah.
34,M,We'll be back,M|We'll be back
35,B,"Are you, uh, transit usually? I mean do you stay not in one place too long?","B|Are you, uh, transit usually? I mean do you stay not in one place too long?"
36,M,I don't know.,M|I don't know.
37,B,"Well, it will take you a little while but you'll probably always have a soft spot in your heart though for for Denver.","B|Well, it will take you a little while but you'll probably always have a soft spot in your heart though for for Denver."
38,M,I'm so sorry,M|I'm so sorry
39,B,"Oh, I know.","B|Oh, I know."
40,M,No.,M|No.
41,B,"Well, if they close it in, see, we'll have the best of both worlds then as they're talking about doing.","B|Well, if they close it in, see, we'll have the best of both worlds then as they're talking about doing."
42,M,"I know, I have no idea","M|I know, I have no idea"
43,B,"But, uh, Dan Reeves is a pretty neat guy anyway.","B|But, uh, Dan Reeves is a pretty neat guy anyway."
44,M,The world is a weird place.,M|The world is a weird place.
45,B,"Yeah, that's right, you know he was one of ours, one of our boys.","B|Yeah, that's right, you know he was one of ours, one of our boys."
46,M,We're still a pretty cool place,M|We're still a pretty cool place
47,B,"So we are never, we never cheer against Denver unless they're playing the Cowboys.","B|So we are never, we never cheer against Denver unless they're playing the Cowboys."
48,M,We are never cheering for the Broncos.,M|We are never cheering for the Broncos.
49,B,Yeah.,B|Yeah.
50,M,Do they ever cheer for the Broncos?,M|Do they ever cheer for the Broncos?
51,B,Uh-huh.,B|Uh-huh.
52,M,"That's funny, we never ever cheer against the Broncos.","M|That's funny, we never ever cheer against the Broncos."
53,B,Johnny Elway.,B|Johnny Elway.
54,M,Elway.,M|Elway.
55,B,"Well, there is so much about it to like.","B|Well, there is so much about it to like."
56,M,That.,M|That.
57,B,You know it's so exciting.,B|You know it's so exciting.
58,M,I love the fact that he's wearing a hat.,M|I love the fact that he's wearing a hat.
59,B,"And when the Cowboys won the Superbowl here, of course, they put together some real cute songs, and we all ran out and bought the records, and now we feel like they're kind of a collector's item.","B|And when the Cowboys won the Superbowl here, of course, they put together some real cute songs, and we all ran out and bought the records, and now we feel like they're kind of a collector's item."
60,M,"There's a lot of stuff about the game here, so you might have to wait a bit.","M|There's a lot of stuff about the game here, so you might have to wait a bit."
61,B,Uh-huh.,B|Uh-huh.
62,M,I,M|I
