,Speaker,Utterance,Unified
5,M,"I can't say, I'm not sure.","M|I can't say, I'm not sure."
6,B,Yeah.,B|Yeah.
7,M,You wanna go?,M|You wanna go?
8,B,I haven't done it in quite awhile since I moved down here.,B|I haven't done it in quite awhile since I moved down here.
9,M,It's been a while huh?,M|It's been a while huh?
10,B,But I used to do it quite a bit.,B|But I used to do it quite a bit.
11,M,I've never done it before.,M|I've never done it before.
12,B,"Yeah, yeah","B|Yeah, yeah"
13,M,Yeah. He says.,M|Yeah. He says.
14,B,it was real hilly.,B|it was real hilly.
15,M,You were just standing on the side of the road.,M|You were just standing on the side of the road.
16,B,Take a twenty-two and go out.,B|Take a twenty-two and go out.
17,M,He is just going to go get a nice pizza,M|He is just going to go get a nice pizza
18,B,Take a twenty-two and find a creek.,B|Take a twenty-two and find a creek.
19,M,The best part of this video is that it is in the middle of the desert.,M|The best part of this video is that it is in the middle of the desert.
20,B,I used to go with my brother.,B|I used to go with my brother.
21,M,What do you do?,M|What do you do?
22,B,We just lived up there.,B|We just lived up there.
23,M,Hahaha. I've been in this neighborhood for a few years.,M|Hahaha. I've been in this neighborhood for a few years.
24,B,"Yeah, it gets kind of, I, we used to have one of those little caves you can go back in get out of the rain.","B|Yeah, it gets kind of, I, we used to have one of those little caves you can go back in get out of the rain."
25,M,Well. It was a while ago.,M|Well. It was a while ago.
26,B,But I don't know much about camping in Texas.,B|But I don't know much about camping in Texas.
27,M,"You're not wrong, I've never even heard of that place.","M|You're not wrong, I've never even heard of that place."
28,B,You live in Pennsylvania?,B|You live in Pennsylvania?
29,M,I'm in Texas.,M|I'm in Texas.
30,B,I didn't know they did this.,B|I didn't know they did this.
31,M,I think it's a sign of the times that I am a normal person.,M|I think it's a sign of the times that I am a normal person.
32,B,Yeah.,B|Yeah.
33,M,It's in Texas.,M|It's in Texas.
34,B,Yeah. I'm down here at T I.,B|Yeah. I'm down here at T I.
35,M,It's not.,M|It's not.
36,B,"I used to be in Ohio, it's some pretty country up there.","B|I used to be in Ohio, it's some pretty country up there."
37,M,"Ohio, right?","M|Ohio, right?"
38,B,"So,","B|So,"
39,M,I'm from Ohio.,M|I'm from Ohio.
40,B,"Yeah. You can get the, they have some nice camping grounds you know, that have the water piped out","B|Yeah. You can get the, they have some nice camping grounds you know, that have the water piped out"
41,M,Is that true?,M|Is that true?
42,B,"just set it up and get out of, get out of the city for awhile.","B|just set it up and get out of, get out of the city for awhile."
43,M,"I've never been there, I just want to go.","M|I've never been there, I just want to go."
44,B,"Tell you what, I'm losing you.","B|Tell you what, I'm losing you."
45,M,I'm sure you can get away,M|I'm sure you can get away
46,B,"I said I'm losing you, you're getting you're fading out.","B|I said I'm losing you, you're getting you're fading out."
47,M,I'm fading out,M|I'm fading out
48,B,Yeah.,B|Yeah.
49,M,You're fading me out.,M|You're fading me out.
50,B,"So what, you try to go and take a vacation every year and go out and camp?","B|So what, you try to go and take a vacation every year and go out and camp?"
51,M,You're losing out on the good stuff.,M|You're losing out on the good stuff.
52,B,"Yeah. I know the rain bring out the snakes or used to bring them out in the Ozarks,","B|Yeah. I know the rain bring out the snakes or used to bring them out in the Ozarks,"
