,Speaker,Utterance,Unified
5,M,"I love cats and I love my cats, but I can't have any.","M|I love cats and I love my cats, but I can't have any."
6,B,Yeah.,B|Yeah.
7,M,They're not married.,M|They're not married.
8,B,"I had a cat, I've had several cats. My pet, uh, was hit by a car New Year's Eve, but, uh,","B|I had a cat, I've had several cats. My pet, uh, was hit by a car New Year's Eve, but, uh,"
9,M,I think you have to have a cat to have any pets.,M|I think you have to have a cat to have any pets.
10,B,"I'm going to get another one as soon as I get back in town. I'm going out of town this weekend, when I get back I'm going to find a cat. So,","B|I'm going to get another one as soon as I get back in town. I'm going out of town this weekend, when I get back I'm going to find a cat. So,"
11,M,She nods.,M|She nods.
12,B,Yeah.,B|Yeah.
13,M,"Oh, I'm sorry, I thought you were going to say something.","M|Oh, I'm sorry, I thought you were going to say something."
14,B,"I work and go to school and it's kind of nice you come home your, your pet's there for you and wants a little food a little attention.","B|I work and go to school and it's kind of nice you come home your, your pet's there for you and wants a little food a little attention."
15,M,work,M|work
16,B,"And that's, it's kind of fun.","B|And that's, it's kind of fun."
17,M,...,M|...
18,B,Yeah.,B|Yeah.
19,M,And they want a cat badly.,M|And they want a cat badly.
20,B,"No it was an kind of indoor, outdoor, it, it was,","B|No it was an kind of indoor, outdoor, it, it was,"
21,M,I don't think you know what that means.,M|I don't think you know what that means.
22,B,"well yeah, I don't, I don't care for the smell of the litter box so my cat was trained to go outside, other than that it was inside when it wanted to be, it was outside when .","B|well yeah, I don't, I don't care for the smell of the litter box so my cat was trained to go outside, other than that it was inside when it wanted to be, it was outside when ."
23,M,It was outside.,M|It was outside.
24,B,"Yeah, I, I, think, you know, I like dogs, but I think that, uh, I'm, kind of like big big dogs and you have to have room for them.","B|Yeah, I, I, think, you know, I like dogs, but I think that, uh, I'm, kind of like big big dogs and you have to have room for them."
25,M,i',M|i'
26,B,"And dogs take a lot of, a lot more care than cats do. Cats are pretty independent, you know, you feed them and they keep themselves clean and, if you, if you raise them right, you know, you don't have to worry about the litter box thing, where with dogs you really do have to let them out and take them for walks and things like that.","B|And dogs take a lot of, a lot more care than cats do. Cats are pretty independent, you know, you feed them and they keep themselves clean and, if you, if you raise them right, you know, you don't have to worry about the litter box thing, where with dogs you really do have to let them out and take them for walks and things like that."
27,M,but,M|but
28,B,Yeah.,B|Yeah.
29,M,I.,M|I.
30,B,"Yeah, I got to take care of a friend of mine's dog. He's just got a puppy and he was out of town last weekend and of course the dog is not trained for anything yet, so it was, go over there and clean up after the dog,","B|Yeah, I got to take care of a friend of mine's dog. He's just got a puppy and he was out of town last weekend and of course the dog is not trained for anything yet, so it was, go over there and clean up after the dog,"
31,M,That,M|That
32,B,"And, uh, kids kind of, they want the, they want the fun part and not the, not the work.","B|And, uh, kids kind of, they want the, they want the fun part and not the, not the work."
33,M,"So, what are the kids?","M|So, what are the kids?"
34,B,Yeah.,B|Yeah.
35,M,Pet,M|Pet
36,B,"Well if you're, if you're going to have a pet,  and not have it neutered or spayed you need to be willing to, you know deal with the consequences, take care of the offspring","B|Well if you're, if you're going to have a pet,  and not have it neutered or spayed you need to be willing to, you know deal with the consequences, take care of the offspring"
37,M,I'm,M|I'm
38,B,"and, and I think, you know,","B|and, and I think, you know,"
39,M,"And, I think, you know,","M|And, I think, you know,"
40,B,"when I was growing up we had cats and, you know, just seeing the cats, you know, the, the miracle of birth, you know, put that in quotes, is that's a, that's a neat thing to, to experience as a kid and understand,","B|when I was growing up we had cats and, you know, just seeing the cats, you know, the, the miracle of birth, you know, put that in quotes, is that's a, that's a neat thing to, to experience as a kid and understand,"
41,M,,M|
42,B,"and, and it was a real positive thing, but on the other hand you don't want to, you'd be one of these people that dumps the kittens off on the side of the road, you know,","B|and, and it was a real positive thing, but on the other hand you don't want to, you'd be one of these people that dumps the kittens off on the side of the road, you know,"
43,M,"... and,","M|... and,"
44,B,"they're, they're, getting old now, and it's time to get rid of them.","B|they're, they're, getting old now, and it's time to get rid of them."
45,M,You know,M|You know
46,B,So.,B|So.
47,M,"He is so, so old.","M|He is so, so old."
48,B,Yeah.,B|Yeah.
49,M,Are you kidding?,M|Are you kidding?
50,B,"Okay,","B|Okay,"
51,M,"Yeah, I was just making a joke about how we are a small community.","M|Yeah, I was just making a joke about how we are a small community."
52,B,Bye.,B|Bye.
