,Speaker,Utterance,Unified
5,B,"Uh-huh. So you like a, a variety.","B|Uh-huh. So you like a, a variety."
6,M,A. A. B. C. D. A.A. D.A.D.,M|A. A. B. C. D. A.A. D.A.D.
7,B,"Sort of easy listening because you like country but then,","B|Sort of easy listening because you like country but then,"
8,M,I like country.,M|I like country.
9,B,Um.,B|Um.
10,M,They're both.,M|They're both.
11,B,"Oh, uh-huh. Yeah, I, I like some of his songs, though. They're, they're not so, they're not so sad country all the time. They're just kind of sweet sometimes.","B|Oh, uh-huh. Yeah, I, I like some of his songs, though. They're, they're not so, they're not so sad country all the time. They're just kind of sweet sometimes."
12,M,"Yeah, I love him.","M|Yeah, I love him."
13,B,"You know, I mean they're not the, the typical country where they're just, you know, my wife left me, my dog left me, you know","B|You know, I mean they're not the, the typical country where they're just, you know, my wife left me, my dog left me, you know"
14,M,"It's a song, I don't care if it's not the typical Country song.","M|It's a song, I don't care if it's not the typical Country song."
15,B,"Yeah, my truck's broken down and my house just burned down, you know.","B|Yeah, my truck's broken down and my house just burned down, you know."
16,M,"I'm sorry, I just feel bad for you.","M|I'm sorry, I just feel bad for you."
17,B,"But,","B|But,"
18,M,The story of my life,M|The story of my life
19,B,No.,B|No.
20,M,Is there a guy who can play piano?,M|Is there a guy who can play piano?
21,B,Uh-huh.,B|Uh-huh.
22,M,He's dead.,M|He's dead.
23,B,"Are, are you, do you play the piano, is, or you just like it?","B|Are, are you, do you play the piano, is, or you just like it?"
24,M,I'm not a piano player.,M|I'm not a piano player.
25,B,Yeah.,B|Yeah.
26,M,So you like it?,M|So you like it?
27,B,"Yeah, it must be fun to be able to play it and, you know, if you can play tunes that people can sing along to it'd be, it'd be kind of fun, I think.","B|Yeah, it must be fun to be able to play it and, you know, if you can play tunes that people can sing along to it'd be, it'd be kind of fun, I think."
28,M,"Nah, yeah,","M|Nah, yeah,"
29,B,"because I mean, I play the flute and not many things you can play that'll, you know, people will sit there and sing along to and you can't sing along either so, but, uh, I like a lot, uh, I like classical music just because of the, when, I, I don't play, I like jazz music but","B|because I mean, I play the flute and not many things you can play that'll, you know, people will sit there and sing along to and you can't sing along either so, but, uh, I like a lot, uh, I like classical music just because of the, when, I, I don't play, I like jazz music but"
30,M,that,M|that
31,B,What's that?,B|What's that?
32,M,"I don't know, I like the flutes, I just like jazz.","M|I don't know, I like the flutes, I just like jazz."
33,B,What's that?,B|What's that?
34,M,... and what about jazz?,M|... and what about jazz?
35,B,"Yeah, I like a lot, like, I like, uh, is it the New Age music, like with, uh, uh, the, I don't know if you've heard Neurotic Collection.","B|Yeah, I like a lot, like, I like, uh, is it the New Age music, like with, uh, uh, the, I don't know if you've heard Neurotic Collection."
36,M,"I love this song so much, it's the only song I don't like","M|I love this song so much, it's the only song I don't like"
37,B,"Yeah, I love those, too. They're just so relaxing.","B|Yeah, I love those, too. They're just so relaxing."
38,M,I love them,M|I love them
39,B,Yeah.,B|Yeah.
40,M,"I don't really like the sound of the new album, but I love the new one.","M|I don't really like the sound of the new album, but I love the new one."
41,B,Yeah.,B|Yeah.
42,M,"Ohhh, that's awesome.","M|Ohhh, that's awesome."
43,B,"Isn't that nice. I mean it's nice when you have a piece that, that is so, so peaceful, that everybody likes, you know,","B|Isn't that nice. I mean it's nice when you have a piece that, that is so, so peaceful, that everybody likes, you know,"
44,M,"No, I'm not. I'm just very, very happy.","M|No, I'm not. I'm just very, very happy."
45,B,"and, uh, it, it, it, it, you know, it has pieces that are uplifting, but, it, it's mostly relaxing and you don't, because it doesn't have words, you know, you don't feel like, there's anything you have to remember, you know, as far as singing a song or something like that or interpreting what they mean or, but, uh,","B|and, uh, it, it, it, it, you know, it has pieces that are uplifting, but, it, it's mostly relaxing and you don't, because it doesn't have words, you know, you don't feel like, there's anything you have to remember, you know, as far as singing a song or something like that or interpreting what they mean or, but, uh,"
46,M,What?,M|What?
47,B,Yeah.,B|Yeah.
48,M,How about what?,M|How about what?
49,B,Yeah.,B|Yeah.
50,M,It,M|It
51,B,"Yeah. Oh, I see what you're saying.","B|Yeah. Oh, I see what you're saying."
52,M,I'm not a fan of that song.,M|I'm not a fan of that song.
53,B,Yeah.,B|Yeah.
54,M,"Well, he is a child of a god.","M|Well, he is a child of a god."
55,B,"I, I can't identify them either. I just like them. I could, I know which ones come next, but I don't even know their names. Most of them I don't know their names of the song, but I, I can identify them. But I like that and I like, uh, course I, I like classical music.","B|I, I can't identify them either. I just like them. I could, I know which ones come next, but I don't even know their names. Most of them I don't know their names of the song, but I, I can identify them. But I like that and I like, uh, course I, I like classical music."
56,M,"Nah, I'm not really that good at music.","M|Nah, I'm not really that good at music."
57,B,"And, uh,","B|And, uh,"
58,M,Yeah. I think he is.,M|Yeah. I think he is.
59,B,"I was in the band, yeah","B|I was in the band, yeah"
60,M,"You know, I've been to a lot of shows.","M|You know, I've been to a lot of shows."
61,B,"and I was in, like, chamber music groups and stuff, so I'm used to pieces and, and I played classical flute, I didn't play, play jazz flute or anything like that, so. I I can relate to it, I suppose But, uh, and I like, I'm like you I like the older stuff, too, because I like Chicago","B|and I was in, like, chamber music groups and stuff, so I'm used to pieces and, and I played classical flute, I didn't play, play jazz flute or anything like that, so. I I can relate to it, I suppose But, uh, and I like, I'm like you I like the older stuff, too, because I like Chicago"
62,M,"You were in the marching band, right?","M|You were in the marching band, right?"
63,B,"and I like I like, uh, uh, let me think who, uh, you don't know Hebert Laws, but Hebert Laws a flute player, he's a jazz flute player and I like, uh, uh, Chuck Mangione, do you know who Chuck Mangione is?","B|and I like I like, uh, uh, let me think who, uh, you don't know Hebert Laws, but Hebert Laws a flute player, he's a jazz flute player and I like, uh, uh, Chuck Mangione, do you know who Chuck Mangione is?"
64,M,...,M|...
65,B,"Yeah, I like Chuck Mangione Trying to think of all, uh, oh, what's his name, plays the trumpet. Yeah.","B|Yeah, I like Chuck Mangione Trying to think of all, uh, oh, what's his name, plays the trumpet. Yeah."
66,M,I'm,M|I'm
67,B,"Yeah, I like Moody Blues. I, I like mostly the older groups I think. Oh, but we do have, I like Simply Red, we got Simply Red. I figure all our C Ds that we have what I really like And, uh, I like Breeze, I like the group. I think just because they all sort of sound, they sound a lot like uh, Simply Red. Uh.","B|Yeah, I like Moody Blues. I, I like mostly the older groups I think. Oh, but we do have, I like Simply Red, we got Simply Red. I figure all our C Ds that we have what I really like And, uh, I like Breeze, I like the group. I think just because they all sort of sound, they sound a lot like uh, Simply Red. Uh."
68,M,Red,M|Red
69,B,"No, it's, it's got people singing, but it's it is instrumental. But it's, it's got people singing but it's got a, like a whole bunch of people singing.","B|No, it's, it's got people singing, but it's it is instrumental. But it's, it's got people singing but it's got a, like a whole bunch of people singing."
70,M,"But, and, and.","M|But, and, and."
71,B,"You know, how many people are in Simply Red, Stuart to someone else in the he can't hear me. I, I don't remember how many people, but, it's, it's got men and women and it's not, it's, it's nice, I mean it's pleasant, you know, music. It's not where it's, it hurts your ears to hear it. But it's not as, it's not like, uh, Chicago where it's got that much instrument to it. You know, it doesn't have, like all the brass and everything.","B|You know, how many people are in Simply Red, Stuart to someone else in the he can't hear me. I, I don't remember how many people, but, it's, it's got men and women and it's not, it's, it's nice, I mean it's pleasant, you know, music. It's not where it's, it hurts your ears to hear it. But it's not as, it's not like, uh, Chicago where it's got that much instrument to it. You know, it doesn't have, like all the brass and everything."
72,M,,M|
73,B,Yeah.,B|Yeah.
74,M,I don't.,M|I don't.
75,B,"Oh, you must live in this area.","B|Oh, you must live in this area."
76,M,I'm.,M|I'm.
77,B,We're in Sherman.,B|We're in Sherman.
78,M,What area are you in?,M|What area are you in?
79,B,"Oh, okay. You're going to Commerce?","B|Oh, okay. You're going to Commerce?"
80,M,A friend of mine is going to be there.,M|A friend of mine is going to be there.
81,B,For East Texas or something?,B|For East Texas or something?
82,M,He nods. Yeah.,M|He nods. Yeah.
83,B,"Oh, okay.","B|Oh, okay."
84,M,"Yeah, yeah.Yeah.Yeah","M|Yeah, yeah.Yeah.Yeah"
85,B,"Oh, okay. Well they're having a lot of recruiting this week in all the different areas. That's why I was just","B|Oh, okay. Well they're having a lot of recruiting this week in all the different areas. That's why I was just"
86,M,They don't have any other schools.,M|They don't have any other schools.
87,B,"Yeah, East Texas is recruiting for, you know, their fall semester","B|Yeah, East Texas is recruiting for, you know, their fall semester"
88,M,East Texas,M|East Texas
89,B,"and they're, they've been doing a lot of that in the area.","B|and they're, they've been doing a lot of that in the area."
90,M,They're the biggest recruiting program in the state,M|They're the biggest recruiting program in the state
91,B,"No more, huh.","B|No more, huh."
92,M,"We'll be getting a few recruits in the spring, but they're a little out of the loop.","M|We'll be getting a few recruits in the spring, but they're a little out of the loop."
93,B,"Well, right now I'm just a homemaker, but I'm going to school, uh, for legal assistant and that's what I know, so, and, uh, just nothing basically","B|Well, right now I'm just a homemaker, but I'm going to school, uh, for legal assistant and that's what I know, so, and, uh, just nothing basically"
94,M,"What do you know, huh?","M|What do you know, huh?"
95,B,"No, no, it, no I don't go to East Texas. I got a degree from T W U, but I'm really interested in legal, you know, in the legal environment, but I don't want to be a lawyer so I said well, I think I'll go back to school and see about being a legal assistant.","B|No, no, it, no I don't go to East Texas. I got a degree from T W U, but I'm really interested in legal, you know, in the legal environment, but I don't want to be a lawyer so I said well, I think I'll go back to school and see about being a legal assistant."
96,M,So?,M|So?
97,B,"Oh, uh-huh.","B|Oh, uh-huh."
98,M,I,M|I
99,B,Yeah.,B|Yeah.
100,M,Not ahem.,M|Not ahem.
101,B,"Yeah, that's how it works.","B|Yeah, that's how it works."
102,M,"It's the same with all of them, and you just have to say the names.","M|It's the same with all of them, and you just have to say the names."
103,B,And this is the man that was in front of you?,B|And this is the man that was in front of you?
104,M,,M|
105,B,"Oh, well they'll, weed him out.","B|Oh, well they'll, weed him out."
106,M,N,M|N
107,B,Yeah.,B|Yeah.
108,M,That's right.,M|That's right.
109,B,Uh-huh.,B|Uh-huh.
110,M,He'll be fine.,M|He'll be fine.
111,B,"Well, not necessarily","B|Well, not necessarily"
112,M,"So, what are the requirements for a moderator?","M|So, what are the requirements for a moderator?"
113,B,"but there's probably something else that might make you. Because you could know about, you could know about the crime, but not necessarily be taken off the jury, you know, not be accepted for the jury.","B|but there's probably something else that might make you. Because you could know about, you could know about the crime, but not necessarily be taken off the jury, you know, not be accepted for the jury."
114,M,I would like to know that too,M|I would like to know that too
115,B,"I mean, pretty much a lot of people would know about it, you know, and, and know some of the different things about it but, uh, they, they might weed you out some other way. You know, if you, if you don't believe, like if this was a capital crime and, and you don't believe in if you don't believe in death penalty, you're not going to be picked at all. So but,","B|I mean, pretty much a lot of people would know about it, you know, and, and know some of the different things about it but, uh, they, they might weed you out some other way. You know, if you, if you don't believe, like if this was a capital crime and, and you don't believe in if you don't believe in death penalty, you're not going to be picked at all. So but,"
116,M,I,M|I
117,B,"Yeah, so, see, there, there they would have a doubt about you, that, you know,","B|Yeah, so, see, there, there they would have a doubt about you, that, you know,"
118,M,No,M|No
119,B,"because if that's what, if that's what the punishment is in that, in that instance, then you're always going to say, you know, not you're, you're not going to want to have him have that uh, that punishment. So,","B|because if that's what, if that's what the punishment is in that, in that instance, then you're always going to say, you know, not you're, you're not going to want to have him have that uh, that punishment. So,"
120,M,It,M|It
121,B,Uh-huh.,B|Uh-huh.
122,M,That's what I said.,M|That's what I said.
123,B,"Well, especially with something where you have to you have to find it beyond a reasonable doubt. You have to find whether they're guilty beyond a reasonable doubt and it's like, do you really feel that sure about,","B|Well, especially with something where you have to you have to find it beyond a reasonable doubt. You have to find whether they're guilty beyond a reasonable doubt and it's like, do you really feel that sure about,"
