,Speaker,Utterance,Unified
5,B,"So they found a, a place nearby that they put her in last year.","B|So they found a, a place nearby that they put her in last year."
6,M,What?,M|What?
7,B,"Uh, yeah, although she is, uh, in pretty good health and she's, doesn't take any medication, it's just she had had her own apartment and drove a car and everything up until that point.","B|Uh, yeah, although she is, uh, in pretty good health and she's, doesn't take any medication, it's just she had had her own apartment and drove a car and everything up until that point."
8,M,Oh. Okay.,M|Oh. Okay.
9,B,"Then she was starting to get, uh, you know, lose memory sometimes and, which is kind of frightening when she's in the car.","B|Then she was starting to get, uh, you know, lose memory sometimes and, which is kind of frightening when she's in the car."
10,M,She had her car in the driveway.,M|She had her car in the driveway.
11,B,"Uh,","B|Uh,"
12,M,She's a lot like you.,M|She's a lot like you.
13,B,"Well, yeah, when it finally came down to it, um, she just got to the point after the, I mean, it wasn't a very, um, strong stroke. It was just kind of all of a sudden she wasn't herself anymore.","B|Well, yeah, when it finally came down to it, um, she just got to the point after the, I mean, it wasn't a very, um, strong stroke. It was just kind of all of a sudden she wasn't herself anymore."
14,M,Was she?,M|Was she?
15,B,And she got kind of fearful of being on her own. She never really ate very well. It was one thing. She hardly  ever took care of herself,B|And she got kind of fearful of being on her own. She never really ate very well. It was one thing. She hardly  ever took care of herself
16,M,Ugh.,M|Ugh.
17,B,"and she didn't eat. She ate very poor so I think she was, you know, bad, uh, nutrition on top of it. And, uh, she got to the point she didn't want to alone anymore.  So,","B|and she didn't eat. She ate very poor so I think she was, you know, bad, uh, nutrition on top of it. And, uh, she got to the point she didn't want to alone anymore.  So,"
18,M,I.,M|I.
19,B,Um.,B|Um.
20,M,What's wrong with that?,M|What's wrong with that?
21,B,"Well, she was almost ridiculous. Like she'd eat ice cream and cookies.  She'd,","B|Well, she was almost ridiculous. Like she'd eat ice cream and cookies.  She'd,"
22,M,I'd,M|I'd
23,B,"Didn't one,","B|Didn't one,"
24,M,She had a lot of self control,M|She had a lot of self control
25,B,Oh really?,B|Oh really?
26,M,You're not the only one,M|You're not the only one
27,B,Well she didn't want to cook for herself anymore.,B|Well she didn't want to cook for herself anymore.
28,M,He's not a cook.,M|He's not a cook.
