,Speaker,Utterance,Unified
5,B,"Yeah, it's really neat. And, uh, uh, course I've been working on it for five years, but, you know,","B|Yeah, it's really neat. And, uh, uh, course I've been working on it for five years, but, you know,"
6,M,"Oh. Uh, what's the deal with that?","M|Oh. Uh, what's the deal with that?"
7,B,"Yeah, yeah, it's getting real close to","B|Yeah, yeah, it's getting real close to"
8,M,I think we're gonna have to get that one started.,M|I think we're gonna have to get that one started.
9,B,"you know, of course there's still a lot of work to be done, and then when you get it completely, you know, the shell finished, uh, you still have a lot of stuff to do inside, but, uh,","B|you know, of course there's still a lot of work to be done, and then when you get it completely, you know, the shell finished, uh, you still have a lot of stuff to do inside, but, uh,"
10,M,"Well, I'm glad you're here, I guess.","M|Well, I'm glad you're here, I guess."
11,B,"No, actually, uh, I'm not even sure, I may, I'll probably always have a place here in Richardson or Dallas","B|No, actually, uh, I'm not even sure, I may, I'll probably always have a place here in Richardson or Dallas"
12,M,"You, uh, live in the same house as me?","M|You, uh, live in the same house as me?"
13,B,"Yeah, escape. But it's beautiful, it's, you know, it's Eastern Hardwood, uh, forest, there are a lot of pine trees, but it's mostly oaks and .","B|Yeah, escape. But it's beautiful, it's, you know, it's Eastern Hardwood, uh, forest, there are a lot of pine trees, but it's mostly oaks and ."
14,M,u,M|u
15,B,"Well, it's kind of, hilly, but, it's, you know, low hills, it's not, uh,","B|Well, it's kind of, hilly, but, it's, you know, low hills, it's not, uh,"
16,M,What's the difference,M|What's the difference
17,B,Yeah.,B|Yeah.
18,M,I'm in Texas,M|I'm in Texas
19,B,"You,","B|You,"
20,M,"You're, uh, not, uh... you're","M|You're, uh, not, uh... you're"
21,B,"Yeah, in Yeah, it's really different because that's kind of the, you know, that's the chalk hills down there,  limestone hills,","B|Yeah, in Yeah, it's really different because that's kind of the, you know, that's the chalk hills down there,  limestone hills,"
22,M,"Oh, it's different. It's different because of the chalk.","M|Oh, it's different. It's different because of the chalk."
23,B,"Yeah, except for time in service.","B|Yeah, except for time in service."
24,M,I've been to the midwest. The Midwest is nice.,M|I've been to the midwest. The Midwest is nice.
25,B,"Yeah. At, at which one?","B|Yeah. At, at which one?"
26,M,"I've never been to the, uh,, country","M|I've never been to the, uh,, country"
27,B,"Oh, okay","B|Oh, okay"
28,M,Texas. You?,M|Texas. You?
29,B,it's just north of me here.,B|it's just north of me here.
30,M,It's in Texas.,M|It's in Texas.
31,B,That's great.,B|That's great.
32,M,He's the assistant coach,M|He's the assistant coach
33,B,"Well, yeah,","B|Well, yeah,"
34,M,"I don't know, I live in the South and they seem like a pretty nice bunch.","M|I don't know, I live in the South and they seem like a pretty nice bunch."
35,B,"Pretty good trip. So what do you, what kind of hobbies are you in?","B|Pretty good trip. So what do you, what kind of hobbies are you in?"
36,M,I love music. I have been to a few festivals and concerts.,M|I love music. I have been to a few festivals and concerts.
37,B,"Oh, that's great.","B|Oh, that's great."
38,M,"I'm in the same boat, I'm a student and I have to go to school and I'm working part time, so I can't do anything.","M|I'm in the same boat, I'm a student and I have to go to school and I'm working part time, so I can't do anything."
39,B,"No, kidding.","B|No, kidding."
40,M,i'm,M|i'm
41,B,That's pretty easy substituting isn't it?,B|That's pretty easy substituting isn't it?
42,M,I'm at,M|I'm at
43,B,Ooh.,B|Ooh.
44,M,"I'm a librarian, so I can do whatever I want.","M|I'm a librarian, so I can do whatever I want."
45,B,That's great.,B|That's great.
46,M,I've got a few small things to do.,M|I've got a few small things to do.
47,B,"Ooh, I love tennis too","B|Ooh, I love tennis too"
48,M,I like to play a lot of sports.,M|I like to play a lot of sports.
49,B,"and I ski, ski, do you ski?","B|and I ski, ski, do you ski?"
50,M,"Ow, I love my hobbies.","M|Ow, I love my hobbies."
51,B,"Uh, that's great.","B|Uh, that's great."
52,M,"Yup, we've got a ski club in town.","M|Yup, we've got a ski club in town."
53,B,"No, uh,","B|No, uh,"
54,M,Have you ever heard of the mountain?,M|Have you ever heard of the mountain?
55,B,"I've skied in Colorado and we usually go to New Mexico because it's a little cheaper, you know.","B|I've skied in Colorado and we usually go to New Mexico because it's a little cheaper, you know."
56,M,New Mexico,M|New Mexico
57,B,"I've been to Telluride which is on the west side and, uh, Copper,","B|I've been to Telluride which is on the west side and, uh, Copper,"
58,M,"I have been to Denver, Colorado, and Colorado Springs. I've been there twice. I think I'll go to Colorado Springs this time.","M|I have been to Denver, Colorado, and Colorado Springs. I've been there twice. I think I'll go to Colorado Springs this time."
59,B,Copper is kind of my favorite up there. Breckenridge and Keystone.,B|Copper is kind of my favorite up there. Breckenridge and Keystone.
60,M,"Colorado, but I think it's Colorado.","M|Colorado, but I think it's Colorado."
61,B,I guess those are the only places I've skied up there.,B|I guess those are the only places I've skied up there.
62,M,That's what I thought. I've only been to Copper.,M|That's what I thought. I've only been to Copper.
63,B,"Me, too. You guys, are you guys getting snow?","B|Me, too. You guys, are you guys getting snow?"
64,M,It's nice here.It's a nice day.,M|It's nice here.It's a nice day.
65,B,"Oh, gee, I heard Aspen got three feet.","B|Oh, gee, I heard Aspen got three feet."
66,M,Snowing.,M|Snowing.
67,B,Yeah.,B|Yeah.
68,M,Are you from Seattle?,M|Are you from Seattle?
69,B,"I can imagine, my lord.","B|I can imagine, my lord."
70,M,This is the best timeline.,M|This is the best timeline.
71,B,"Oh, super.","B|Oh, super."
72,M,"He's a ski instructor, I'm an engineer.","M|He's a ski instructor, I'm an engineer."
73,B,What about Utah?,B|What about Utah?
74,M,,M|
75,B,"Yeah, haven't either.","B|Yeah, haven't either."
76,M,"Colorado isn't a state, so you're probably right.","M|Colorado isn't a state, so you're probably right."
77,B,Always want to go to Canada Canada to Banff or somewhere like that,B|Always want to go to Canada Canada to Banff or somewhere like that
78,M,What's up with Canada?,M|What's up with Canada?
79,B,"Uh, not all of them","B|Uh, not all of them"
80,M,Well I'm gonna go visit my parents'house in Canada.,M|Well I'm gonna go visit my parents'house in Canada.
81,B,"My, my kids are all grown.","B|My, my kids are all grown."
82,M,I wonder if you could do that with your kids,M|I wonder if you could do that with your kids
83,B,But my youngest son is a skier.,B|But my youngest son is a skier.
84,M,You don't need to be a skydiver to be in the military.,M|You don't need to be a skydiver to be in the military.
85,B,Uh-huh.,B|Uh-huh.
86,M,"Oh my, are you okay?","M|Oh my, are you okay?"
