,Speaker,Utterance,Unified
5,M,How do you think it would work?,M|How do you think it would work?
6,B,"Yeah, yeah. I think that it probably would be a, a good program. I think probably two years is too long.","B|Yeah, yeah. I think that it probably would be a, a good program. I think probably two years is too long."
7,M,"It's not a program, it's a program.","M|It's not a program, it's a program."
8,B,"I think maybe a year would be, the longest.","B|I think maybe a year would be, the longest."
9,M,How long would it take to train in the US?,M|How long would it take to train in the US?
10,B,"Yeah, and there will be a lot of rebellion in that and when you get people who have no desire to be there in the first place, I don't think that they're going to be serving anybody.","B|Yeah, and there will be a lot of rebellion in that and when you get people who have no desire to be there in the first place, I don't think that they're going to be serving anybody."
11,M,It's the most popular place to go for a long time.,M|It's the most popular place to go for a long time.
12,B,"Yeah. So I think it would be a good thing though, to encourage other people who aren't even aware that they can do such a thing. to get out there and do so.","B|Yeah. So I think it would be a good thing though, to encourage other people who aren't even aware that they can do such a thing. to get out there and do so."
13,M,I.,M|I.
14,B,Yeah. Right.,B|Yeah. Right.
15,M,I think you?,M|I think you?
16,B,"Right. College credit is a good idea because,","B|Right. College credit is a good idea because,"
17,M,I think it's too late.,M|I think it's too late.
18,B,Right.,B|Right.
19,M,College credit.,M|College credit.
20,B,"That's right Yeah, they probably couldn't do anything monetary, but I think, giving, giving some kind of college credit,","B|That's right Yeah, they probably couldn't do anything monetary, but I think, giving, giving some kind of college credit,"
21,M,"Oh, so they're basically giving them money?","M|Oh, so they're basically giving them money?"
22,B,"No, I don't think so either because a lot of people, um, depending on how the public service programs are set up and I'm not that familiar with them to know,","B|No, I don't think so either because a lot of people, um, depending on how the public service programs are set up and I'm not that familiar with them to know,"
23,M,You know,M|You know
24,B,"But, you know, if, a, a lot of people flat can't afford to.","B|But, you know, if, a, a lot of people flat can't afford to."
25,M,"You,","M|You,"
26,B,"You know,","B|You know,"
27,M,"Because, I think, a lot people, uh, depends on how much money I have","M|Because, I think, a lot people, uh, depends on how much money I have"
28,B,"and most kids these days have gotten themselves into, uh, financial situations, where they have to be working all the time.","B|and most kids these days have gotten themselves into, uh, financial situations, where they have to be working all the time."
29,M,"Most people are young, in a way.","M|Most people are young, in a way."
30,B,"So, it's, it's a really tough question. That's right.","B|So, it's, it's a really tough question. That's right."
31,M,I think they have.,M|I think they have.
32,B,"Yeah,","B|Yeah,"
33,M,"Well, the kids in the UK are all working.","M|Well, the kids in the UK are all working."
34,B,"and, if you put them in public service right out of high school, then that, that postpones their college, for a year","B|and, if you put them in public service right out of high school, then that, that postpones their college, for a year"
35,M,Why do you think they are a problem?,M|Why do you think they are a problem?
36,B,"and that would upset a lot of people too, because they just want to get on,","B|and that would upset a lot of people too, because they just want to get on,"
