,Speaker,Utterance,Unified
5,B,"Uh, and it's, uh, I guess what they call a story and a half. Because it's not a full two story. Where, you know, everything on top is on bottom.","B|Uh, and it's, uh, I guess what they call a story and a half. Because it's not a full two story. Where, you know, everything on top is on bottom."
6,M,It's a.me ',M|It's a.me '
7,B,"So, it's got real high ceilings on half the house and the other half is just standard sized ceilings.","B|So, it's got real high ceilings on half the house and the other half is just standard sized ceilings."
8,M,We do.,M|We do.
9,B,"And, uh, it's about a five year old house now.","B|And, uh, it's about a five year old house now."
10,M,"Ah, uh, it's a story.","M|Ah, uh, it's a story."
11,B,"It's, uh, pretty nice. Unfortunately, the builder who built it went out of business already","B|It's, uh, pretty nice. Unfortunately, the builder who built it went out of business already"
12,M,"So, uh, what's it like?","M|So, uh, what's it like?"
13,B,"Yeah. It was a, Landmark is the one who built it.","B|Yeah. It was a, Landmark is the one who built it."
14,M,I know who you are.,M|I know who you are.
15,B,Yeah. That's true.,B|Yeah. That's true.
16,M,"It's a pretty nice place to live, but you can't live there forever.It's a paradise.For now.","M|It's a pretty nice place to live, but you can't live there forever.It's a paradise.For now."
17,B,Exactly what happened to them.,B|Exactly what happened to them.
18,M,I think you mean that's what happened with the Germans.,M|I think you mean that's what happened with the Germans.
19,B,"Oh, that's nice.","B|Oh, that's nice."
20,M,They are all home made.,M|They are all home made.
21,B,"Oh, really.","B|Oh, really."
22,M,It's going to be a fire.,M|It's going to be a fire.
23,B,Are you doing it yourself?,B|Are you doing it yourself?
24,M,I don't think I can afford to buy a house with all that.,M|I don't think I can afford to buy a house with all that.
25,B,Wow.,B|Wow.
26,M,Not much.,M|Not much.
27,B,"Oh, that's nice.","B|Oh, that's nice."
28,M,Yeah. It's nice.,M|Yeah. It's nice.
29,B,"Oh, I see. Huh.","B|Oh, I see. Huh."
30,M,He was a builder.,M|He was a builder.
31,B,Yeah.,B|Yeah.
32,M,Did you ever build a house?,M|Did you ever build a house?
33,B,That's great.,B|That's great.
34,M,"Yes, we do.","M|Yes, we do."
35,B,is that so?  I didn't know that.,B|is that so?  I didn't know that.
36,M,"Yeah. I mean, I could build a home.","M|Yeah. I mean, I could build a home."
37,B,Well that sounds kind of dumb.,B|Well that sounds kind of dumb.
38,M,Because it's a loan and you can borrow money from people to build houses.,M|Because it's a loan and you can borrow money from people to build houses.
39,B,Uh-huh.,B|Uh-huh.
40,M,I think it's just for the sake of it.,M|I think it's just for the sake of it.
41,B,Yeah.  Yeah.,B|Yeah.  Yeah.
42,M,"It's a bank, so it has to be a bank.","M|It's a bank, so it has to be a bank."
43,B,Huh.,B|Huh.
44,M,It's a bag.,M|It's a bag.
45,B,That's right,B|That's right
46,M,I've got a few of those.,M|I've got a few of those.
47,B,"Yeah, that's true.","B|Yeah, that's true."
48,M,"You can't really save the money, you can only borrow it.","M|You can't really save the money, you can only borrow it."
49,B,Uh-huh. That's good.,B|Uh-huh. That's good.
50,M,"It's not a bad place, just a little busy","M|It's not a bad place, just a little busy"
51,B,Yeah.  How big a lot do you got it on?,B|Yeah.  How big a lot do you got it on?
52,M,I do!,M|I do!
53,B,Wow. That's nice. That's real nice.,B|Wow. That's nice. That's real nice.
54,M,I live in a small town in the middle of nowhere.,M|I live in a small town in the middle of nowhere.
55,B,Oh.,B|Oh.
56,M,Yeah. It is.,M|Yeah. It is.
57,B,God. That's pretty good.,B|God. That's pretty good.
58,M,I'm at the top of the hill.,M|I'm at the top of the hill.
59,B,Uh-huh.,B|Uh-huh.
60,M,The weather is pretty cool.,M|The weather is pretty cool.
61,B,Yeah. Yeah.,B|Yeah. Yeah.
62,M,Are you talking about me?,M|Are you talking about me?
63,B,"Oh, that's pretty good.","B|Oh, that's pretty good."
64,M,Yes. Yes.,M|Yes. Yes.
65,B,"Uh-huh. Oh, you, you, you don't plan on putting any, any of that in?","B|Uh-huh. Oh, you, you, you don't plan on putting any, any of that in?"
66,M,I'm not planning on putting anything in it.,M|I'm not planning on putting anything in it.
67,B,Uh-huh.,B|Uh-huh.
68,M,"Oh, well, I'm not planning on putting anything in there.","M|Oh, well, I'm not planning on putting anything in there."
69,B,Yeah.,B|Yeah.
70,M,"Uhh, uh, I think you mean a wood stove.","M|Uhh, uh, I think you mean a wood stove."
71,B,Uh-huh.,B|Uh-huh.
72,M,"We'll use wood burning stoves, of course.","M|We'll use wood burning stoves, of course."
73,B,Wow.,B|Wow.
74,M,It's not too bad.But I've had to put my laptop in the hot tub to keep it warm.,M|It's not too bad.But I've had to put my laptop in the hot tub to keep it warm.
75,B,Yeah. That's pretty good.,B|Yeah. That's pretty good.
76,M,It's not the heat.,M|It's not the heat.
77,B,Yeah.,B|Yeah.
78,M,A lot of them.,M|A lot of them.
79,B,Wow.,B|Wow.
80,M,It's the eastside.,M|It's the eastside.
81,B,My wife would love that,B|My wife would love that
82,M,I'd love to see a picture of a glass window.,M|I'd love to see a picture of a glass window.
83,B,She loves lots of windows. That's great.,B|She loves lots of windows. That's great.
84,M,"I know, she's like a million times more beautiful than I am.","M|I know, she's like a million times more beautiful than I am."
85,B,Is it a single story?,B|Is it a single story?
86,M,Is that a single window?,M|Is that a single window?
87,B,"Oh, I see.","B|Oh, I see."
88,M,It's a window.,M|It's a window.
