,Speaker,Utterance,Unified
5,B,"I mean I mean, I'm thinking of an extreme case like a serial murderer","B|I mean I mean, I'm thinking of an extreme case like a serial murderer"
6,M,You have to be a murderer to have a choice.,M|You have to be a murderer to have a choice.
7,B,"or,","B|or,"
8,M,"Uhh, it's not illegal.","M|Uhh, it's not illegal."
9,B,"Well, for some things.","B|Well, for some things."
10,M,"You're not in a position to make decisions about it, you're a person.","M|You're not in a position to make decisions about it, you're a person."
11,B,"I think for serial murder it is warranted because if a person who would do something like that in cold blood,","B|I think for serial murder it is warranted because if a person who would do something like that in cold blood,"
12,M,"I mean, it's not like anyone is going to do something about it.","M|I mean, it's not like anyone is going to do something about it."
13,B,"I mean, you can't guarantee that they wouldn't escape from prison and do it again.","B|I mean, you can't guarantee that they wouldn't escape from prison and do it again."
14,M,You can't say that about a murderer.,M|You can't say that about a murderer.
15,B,"And I don't think that, that rehabilitation is effective.","B|And I don't think that, that rehabilitation is effective."
16,M,Because he did it.,M|Because he did it.
17,B,"But, then, you know, I think that, that some murderers don't really warrant capital punishment. You know, just, like, for example, uh, you know, you hear about cases where women have killed their husbands who abused them","B|But, then, you know, I think that, that some murderers don't really warrant capital punishment. You know, just, like, for example, uh, you know, you hear about cases where women have killed their husbands who abused them"
18,M,,M|
19,B,"and I don't think, that would really warrant capital punishment.","B|and I don't think, that would really warrant capital punishment."
20,M,...,M|...
21,B,Uh it is to a certain extent,B|Uh it is to a certain extent
22,M,You're,M|You're
23,B,"but I think, I don't know because,","B|but I think, I don't know because,"
24,M,I think you've got the wrong impression.,M|I think you've got the wrong impression.
25,B,"I think in and it, just would depend upon the circumstances and, and the extent of the abuse and, and if another alternative was available.","B|I think in and it, just would depend upon the circumstances and, and the extent of the abuse and, and if another alternative was available."
26,M,"If they were not in jail, how did they do it?","M|If they were not in jail, how did they do it?"
27,B,"Well, I think that would be kind of drastic punishment.","B|Well, I think that would be kind of drastic punishment."
28,M,,M|
29,B,"And,","B|And,"
30,M,,M|
31,B,"But, one thing, I think that if there is a chance for rehabilitation then that chance should be investigated.","B|But, one thing, I think that if there is a chance for rehabilitation then that chance should be investigated."
32,M,I'm not saying it's impossible. I'm saying it is.,M|I'm not saying it's impossible. I'm saying it is.
33,B,"But, like I said, if, if someone is, is just pathologically going to murder people no matter what then I think they should be eliminated from society.","B|But, like I said, if, if someone is, is just pathologically going to murder people no matter what then I think they should be eliminated from society."
34,M,"I'm not sure if you are saying that, but it's not that I don't want to be murdered, I'm saying I would rather be rehabilitated.","M|I'm not sure if you are saying that, but it's not that I don't want to be murdered, I'm saying I would rather be rehabilitated."
35,B,"But,","B|But,"
36,M,I agree with you. I'm not saying that they are a danger.,M|I agree with you. I'm not saying that they are a danger.
37,B,And a lot of people that are a danger to society that aren't in prison.,B|And a lot of people that are a danger to society that aren't in prison.
38,M,U,M|U
39,B,"Well, I know in North Carolina, we do have capital punishment.","B|Well, I know in North Carolina, we do have capital punishment."
40,M,,M|
41,B,And I'm I'm from South Carolina.,B|And I'm I'm from South Carolina.
