,Speaker,Utterance,Unified
5,B,Uh-huh.,B|Uh-huh.
6,M,"Oh yeah? Um, uh, uh.","M|Oh yeah? Um, uh, uh."
7,B,"Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,","B|Yeah, I like having cats around or pets around in general I, I favor dogs over cats actually but,"
8,M,"I like dogs, they're cool.","M|I like dogs, they're cool."
9,B,"Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?","B|Oh, I'm, I'm a dog person. I had, I guess it depends on what you had when he were a kid, right?"
10,M,"I was always a dog people. I don't, uh, like dogs.","M|I was always a dog people. I don't, uh, like dogs."
11,B,Uh-huh.,B|Uh-huh.
12,M,You have a cat?,M|You have a cat?
13,B,But not cats.,B|But not cats.
14,M,And dogs,M|And dogs
15,B,Uh-huh.,B|Uh-huh.
16,M,But no,M|But no
17,B,"The thing I don't like about dogs sometimes is that the house will just reek, of the dogs, and constantly .","B|The thing I don't like about dogs sometimes is that the house will just reek, of the dogs, and constantly ."
18,M,It's dog,M|It's dog
19,B,"Yeah, that's true.","B|Yeah, that's true."
20,M,They.,M|They.
21,B,Uh-huh.,B|Uh-huh.
22,M,I think that's cute.,M|I think that's cute.
23,B,Limited.,B|Limited.
24,M,"I'm sorry, I don't understand.","M|I'm sorry, I don't understand."
25,B,"Oh, really?","B|Oh, really?"
26,M,That's the most important thing.,M|That's the most important thing.
27,B,Uh-huh.,B|Uh-huh.
28,M,i'm?,M|i'm?
29,B,"Oh, that sounds so easy, what I did,","B|Oh, that sounds so easy, what I did,"
30,M,"No,","M|No,"
31,B,"Yeah, I housesat from cats for a friend of mine which she was finishing up her thesis,","B|Yeah, I housesat from cats for a friend of mine which she was finishing up her thesis,"
32,M,I think you mean cat.,M|I think you mean cat.
33,B,"and what we used to do was just put, um, newspaper on the bottom and then put cat litter and then I would just take the whole thing to the garbage can and dump the whole thing.","B|and what we used to do was just put, um, newspaper on the bottom and then put cat litter and then I would just take the whole thing to the garbage can and dump the whole thing."
34,M,"That's pretty cool, I'd love to do that.","M|That's pretty cool, I'd love to do that."
35,B,"Then I would do it, you know, everyday or two days so I would clean that pan very, very rarely,","B|Then I would do it, you know, everyday or two days so I would clean that pan very, very rarely,"
36,M,"I'm not sure how many times I've done this, but I have a good amount of time in the house","M|I'm not sure how many times I've done this, but I have a good amount of time in the house"
