,Speaker,Utterance,Unified
5,B,"So I think for, for, for many years, uh, we've paid teachers and police officers and firemen who are, uh, to a great extent, public servants uh, we have not paid them really what they're worth in what they contribute to society.","B|So I think for, for, for many years, uh, we've paid teachers and police officers and firemen who are, uh, to a great extent, public servants uh, we have not paid them really what they're worth in what they contribute to society."
6,M,?,M|?
7,B,"But, uh, then again, uh, it's the, hard to justify with all the wastefulness of money that the government spends on all levels of, of, uh, government, including municipalities as well as state and federal governments.","B|But, uh, then again, uh, it's the, hard to justify with all the wastefulness of money that the government spends on all levels of, of, uh, government, including municipalities as well as state and federal governments."
8,M,"I, uh,","M|I, uh,"
9,B,"Uh, you're very fortunate.","B|Uh, you're very fortunate."
10,M,How,M|How
11,B,"We just try not to pay any more in than we have to, uh, we pay in a substantial amount. Uh,","B|We just try not to pay any more in than we have to, uh, we pay in a substantial amount. Uh,"
12,M,I,M|I
13,B,"We don't regret paying taxes. We do think that, uh, sometimes, uh, we have a reverse of a regressive tax, a progressive tax.","B|We don't regret paying taxes. We do think that, uh, sometimes, uh, we have a reverse of a regressive tax, a progressive tax."
14,M,I'm pretty sure we don't regressive taxes.,M|I'm pretty sure we don't regressive taxes.
15,B,"And progressive tax, I think, uh, does not give people incentive to make more money, and what I mean by that, the more income you make, the more tax you pay.","B|And progressive tax, I think, uh, does not give people incentive to make more money, and what I mean by that, the more income you make, the more tax you pay."
16,M,I think we should just do a tax on income.,M|I think we should just do a tax on income.
17,B,"It should be, I think, a flat percentage and, uh, that percentage ought to be an equitable amount.","B|It should be, I think, a flat percentage and, uh, that percentage ought to be an equitable amount."
18,M,What is the average amount of money you make?,M|What is the average amount of money you make?
19,B,"Uh, last year when they passed the tax laws for the, uh, nineteen ninety, ninety-one, whatever, nineteen ninety-one uh, I added up all the taxes that we were going to pay on all these different specific luxury items and travel expenses and everything else,","B|Uh, last year when they passed the tax laws for the, uh, nineteen ninety, ninety-one, whatever, nineteen ninety-one uh, I added up all the taxes that we were going to pay on all these different specific luxury items and travel expenses and everything else,"
20,M,Travel expenses.,M|Travel expenses.
21,B,"and I totaled them all up and basically, uh, we were going to be paying seventy or eighty percent tax.","B|and I totaled them all up and basically, uh, we were going to be paying seventy or eighty percent tax."
22,M,Uhhh...,M|Uhhh...
23,B,"Now, that was the assumption that you spent that same dollar for every, for every item on there even though there's, uh, taxes on different things.","B|Now, that was the assumption that you spent that same dollar for every, for every item on there even though there's, uh, taxes on different things."
24,M,,M|
25,B,"But, you know, there's there's a lot of taxes you pay that you're not even aware of that you're paying, uh, like when you buy a tire, you pay a federal excise tax.","B|But, you know, there's there's a lot of taxes you pay that you're not even aware of that you're paying, uh, like when you buy a tire, you pay a federal excise tax."
26,M,"Yeah, I'm a big fan of this idea.","M|Yeah, I'm a big fan of this idea."
27,B,"You pay gasoline taxes every time you pump something into your, your tank.","B|You pay gasoline taxes every time you pump something into your, your tank."
28,M,"Yeah, uh, there's an","M|Yeah, uh, there's an"
29,B,But you probably pay more percentage wise in other taxes.,B|But you probably pay more percentage wise in other taxes.
30,M,,M|
31,B,"Yeah if you implemented a flat percentage, it would encourage people, uh, to make more money and the, what people need to understand in my opinion, now this is just my opinion, okay, uh, is that businesses create jobs and jobs create income and income pays taxes.","B|Yeah if you implemented a flat percentage, it would encourage people, uh, to make more money and the, what people need to understand in my opinion, now this is just my opinion, okay, uh, is that businesses create jobs and jobs create income and income pays taxes."
32,M,you,M|you
33,B,"And, so, if they penalize businesses, business people are smart enough to say, here's my break point, I'm not going to work any harder and make any more or create any more jobs.","B|And, so, if they penalize businesses, business people are smart enough to say, here's my break point, I'm not going to work any harder and make any more or create any more jobs."
34,M,"No,","M|No,"
35,B,"And so, Based on that, who do you think you're talking to, you're talking to an employer.","B|And so, Based on that, who do you think you're talking to, you're talking to an employer."
36,M,"No, not here's, here, what?","M|No, not here's, here, what?"
