,Speaker,Utterance,Unified
5,B,Huh-uh.,B|Huh-uh.
6,M,Yup. uuh,M|Yup. uuh
7,B,"they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things.","B|they'll help you, recycle, because we, there is some bins, like behind Wal-Mart, that take some things."
8,M,"I'm, like... a dump, like, dump, dump.","M|I'm, like... a dump, like, dump, dump."
9,B,Yeah.,B|Yeah.
10,M,Are they still in the bins?,M|Are they still in the bins?
11,B,"Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind.","B|Because I finally asked because, you know, we had all of those milk cartons and there was nowhere else to take them and they had it in front of Wal-Mart and I ask in Wal-Mart and they said they moved it just behind."
12,M,Why do you ask?,M|Why do you ask?
13,B,Huh-uh.,B|Huh-uh.
14,M,"Hehe, I like it.","M|Hehe, I like it."
15,B,Yeah.,B|Yeah.
16,M,"I don't,","M|I don't,"
17,B,Yeah.,B|Yeah.
18,M,I guess you could say it,M|I guess you could say it
19,B,Like aluminum cans?,B|Like aluminum cans?
20,M,I can't think of a single thing we do.,M|I can't think of a single thing we do.
21,B,That's about what we do too.,B|That's about what we do too.
22,M,Yeah. It's pretty common.,M|Yeah. It's pretty common.
23,B,"Well, I guess, um, down in, kind of in North Dallas, there is a place that will take almost anything.","B|Well, I guess, um, down in, kind of in North Dallas, there is a place that will take almost anything."
24,M,"I'm in Houston, so I can't even get the car.","M|I'm in Houston, so I can't even get the car."
25,B,"Uh, I don't, we just don't have the room to store all that much, you know,","B|Uh, I don't, we just don't have the room to store all that much, you know,"
26,M,I don't think you know what I mean.,M|I don't think you know what I mean.
27,B,"I don't want to be running down there every week, or whatever.","B|I don't want to be running down there every week, or whatever."
28,M,That's not the point.,M|That's not the point.
29,B,Yeah.,B|Yeah.
30,M,"LOLF, why?","M|LOLF, why?"
31,B,Yeah.,B|Yeah.
32,M,"Yeah, like, you?","M|Yeah, like, you?"
33,B,Those milk cartons take up so much room.,B|Those milk cartons take up so much room.
34,M,I think the only thing I can say is that I'm really looking forward to this,M|I think the only thing I can say is that I'm really looking forward to this
35,B,I guess we kind of started recycling after I moved here about a year and a half ago.,B|I guess we kind of started recycling after I moved here about a year and a half ago.
36,M,Why would they?,M|Why would they?
37,B,"We were using baby food and there was so many baby food jars, kind of what started it.","B|We were using baby food and there was so many baby food jars, kind of what started it."
38,M,How was the recycling process?,M|How was the recycling process?
39,B,"Some of our neighbors were doing it and so, you know, when I found out some places to take it, and, um, like, um, they also take some things at the Flower Mound dump behind the fire station there, and I know that they're going to use, you know, the money for that to build some kind of multipurpose field and that type of thing. Put lights and stuff","B|Some of our neighbors were doing it and so, you know, when I found out some places to take it, and, um, like, um, they also take some things at the Flower Mound dump behind the fire station there, and I know that they're going to use, you know, the money for that to build some kind of multipurpose field and that type of thing. Put lights and stuff"
40,M,nots,M|nots
41,B,"so, you know, if I'm not going to get the money for aluminum, I would just assume give it to the city of Flower Mound. to do something with, you know.","B|so, you know, if I'm not going to get the money for aluminum, I would just assume give it to the city of Flower Mound. to do something with, you know."
42,M,"I'm gonna build aint,","M|I'm gonna build aint,"
43,B,Yeah. That's true. And they won't raise our taxes.,B|Yeah. That's true. And they won't raise our taxes.
44,M,It's a ',M|It's a '
45,B,Yeah .,B|Yeah .
46,M,"Oh, I see. Well, if you get it, then you get the job.","M|Oh, I see. Well, if you get it, then you get the job."
47,B,"No, I don't. I have a friend, of mine told me about this program, is the reason that I'm,","B|No, I don't. I have a friend, of mine told me about this program, is the reason that I'm,"
48,M,Do you have a job?,M|Do you have a job?
49,B,Yeah.,B|Yeah.
50,M,,M|
51,B,is talking to someone in Sorry.,B|is talking to someone in Sorry.
52,M,,M|
53,B,She'll be two in July.,B|She'll be two in July.
54,M,I am sorry.,M|I am sorry.
55,B,Oh.,B|Oh.
56,M,No. She's not in my room.,M|No. She's not in my room.
57,B,"Well, it was nice to talk to you. I know they've started over in Richardson where my dad lives. They pick up newspapers, I think.","B|Well, it was nice to talk to you. I know they've started over in Richardson where my dad lives. They pick up newspapers, I think."
58,M,Oh. Well I'm not in Richardson.,M|Oh. Well I'm not in Richardson.
59,B,Yeah.,B|Yeah.
60,M,Do they have streets?,M|Do they have streets?
61,B,Okay.,B|Okay.
62,M,We'll be on the other side of the river.,M|We'll be on the other side of the river.
