,Speaker,Utterance,Unified
5,B,"The area I work in, it, it primarily have maybe a hundred people or so.","B|The area I work in, it, it primarily have maybe a hundred people or so."
6,M,I don't think that's a small city.,M|I don't think that's a small city.
7,B,"So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small.","B|So that's make up most of the laboratory so from, from that standpoint, it's pretty small it's pretty small."
8,M,It's mostly the size of the lab.,M|It's mostly the size of the lab.
9,B,What about yourself?,B|What about yourself?
10,M,That's true.,M|That's true.
11,B,"Oh, okay.","B|Oh, okay."
12,M,"She's a scientist, she can do anything.","M|She's a scientist, she can do anything."
13,B,"Oh, okay. I see.","B|Oh, okay. I see."
14,M,"I'm a student, and I work with the people down there.","M|I'm a student, and I work with the people down there."
15,B,"Oh, okay.  Right. Uh,","B|Oh, okay.  Right. Uh,"
16,M,"I mean, you can just say that.","M|I mean, you can just say that."
17,B,Uh-huh. Right.,B|Uh-huh. Right.
18,M,You're,M|You're
19,B,Well those and probably the security aspect of it.,B|Well those and probably the security aspect of it.
20,M,What is important?,M|What is important?
21,B,"Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person.","B|Because a lot of time nowadays, even though you're working, uh, you're treated, and it may not be true in every place. In a lot of cases I think you're treated more like a number instead of a, a person."
22,M,Why would I want to go to a place where I can do it?,M|Why would I want to go to a place where I can do it?
23,B,"Because when it come down to layoff, they don't really consider people and, and, you know, their well being as far as, you know, how they going, their next dollar going to come in. How they going to pay their bills. They just lay them off.","B|Because when it come down to layoff, they don't really consider people and, and, you know, their well being as far as, you know, how they going, their next dollar going to come in. How they going to pay their bills. They just lay them off."
24,M,Lol ',M|Lol '
25,B,"And I was reading this book one time about this guy that had, uh, I think the company still exists. What they use to do is, they used to cut the number of hours for everybody as opposed to just laying people off you know.","B|And I was reading this book one time about this guy that had, uh, I think the company still exists. What they use to do is, they used to cut the number of hours for everybody as opposed to just laying people off you know."
26,M,I think,M|I think
27,B,"That way that, you know, one person wouldn't get one big blunt blow at one time.","B|That way that, you know, one person wouldn't get one big blunt blow at one time."
28,M,I'm not even,M|I'm not even
29,B,"And, uh, you know, I think if they had programs that set up to subsidize people that do get laid off a little bit better, you know, other than you know, something like, unemployment is good but I mean the company as a whole because you as an employee, even the company is making money, they paying you a salary but you are responsible for that company growth. You're responsible also for helping that company get to the point that it's at at making profits. So there should be something in there or some kind of clause that will subsidize people if they did lose their job other than, you know, uh, neglect or something like that.","B|And, uh, you know, I think if they had programs that set up to subsidize people that do get laid off a little bit better, you know, other than you know, something like, unemployment is good but I mean the company as a whole because you as an employee, even the company is making money, they paying you a salary but you are responsible for that company growth. You're responsible also for helping that company get to the point that it's at at making profits. So there should be something in there or some kind of clause that will subsidize people if they did lose their job other than, you know, uh, neglect or something like that."
30,M,,M|
31,B,"You know. Because it's not a person's fault that, you know, people not buying or businesses are, are not on the up and up all the time, you know. I don't see how one or two people, maybe more one or two, but, you know, a number of people can, can be the downfall of a company situation.","B|You know. Because it's not a person's fault that, you know, people not buying or businesses are, are not on the up and up all the time, you know. I don't see how one or two people, maybe more one or two, but, you know, a number of people can, can be the downfall of a company situation."
32,M,,M|
33,B,"Well in a sense that say, how do you make a, a conclusion that you're going to lay off these ten people. Uh, for the bad times of the company.","B|Well in a sense that say, how do you make a, a conclusion that you're going to lay off these ten people. Uh, for the bad times of the company."
34,M,you.,M|you.
35,B,"What about the, the work effort those ten people did when the company was doing well.","B|What about the, the work effort those ten people did when the company was doing well."
36,M,I don't?,M|I don't?
37,B,You know. In that standpoint.,B|You know. In that standpoint.
38,M,"... Uh, what?","M|... Uh, what?"
39,B,"yes, I do.","B|yes, I do."
40,M,Do you work for a company?,M|Do you work for a company?
41,B,"I really do. I think it'd be better that way and even at that, it would at least give the person time to look for another job because  they know that that there are problems","B|I really do. I think it'd be better that way and even at that, it would at least give the person time to look for another job because  they know that that there are problems"
42,M,"You know, you do.","M|You know, you do."
43,B,"and, you know, there are reason to look for another job instead of just dumping it on them all at one time.","B|and, you know, there are reason to look for another job instead of just dumping it on them all at one time."
44,M,"you know, I think that would be a great idea.","M|you know, I think that would be a great idea."
45,B,"You know. That's just, that's my views, you know.","B|You know. That's just, that's my views, you know."
46,M,I don't think you understand the point of this post,M|I don't think you understand the point of this post
47,B,Right.  Right. Right.,B|Right.  Right. Right.
48,M,...,M|...
49,B,"Well at least that would give a person a chance to look you know. Because the way it is, a person really don't have a chance","B|Well at least that would give a person a chance to look you know. Because the way it is, a person really don't have a chance"
50,M,You can be?,M|You can be?
