,Speaker,Utterance,Unified
5,B,When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.,B|When you get one way out like that but then really doesn't wind up penalizing the person that they went after. Who it really penalizes is their insurance company which then translates into higher rates for all of us. If they get some of those mega awards against them.
6,M,I,M|I
7,B,"You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates.","B|You know, they're not going to sit there and lose money. If they are losing money, then they're going to raise rates."
8,M,I don't have to be,M|I don't have to be
9,B,So it all comes filtering down to us all individually.,B|So it all comes filtering down to us all individually.
10,M,They don't have to be.,M|They don't have to be.
11,B,"And, uh, granted some people need to be compensated if they have really been wronged,  you know.","B|And, uh, granted some people need to be compensated if they have really been wronged,  you know."
12,M,You mean people who are wronged.,M|You mean people who are wronged.
13,B,"I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases.","B|I don't know. You know some of the health insurance is written that way. You know, that, uh, if you buy an accident and death or dismemberment policy, you know, it pre specified in the policy so much but I don't know that you can necessarily put a, a value on somebody's limb,  uh, arbitrarily that is always going to fit in all cases."
14,M,i,M|i
15,B,"I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old.","B|I think maybe you look at, uh, the age of the person and their station in life and, and, uh, how much longer they have of work years that they would have to put up, you know, with, with that. I mean maybe you don't award an eighty-five year old guy the same thing that you would award a twenty-one year old."
16,M,,M|
17,B,"I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,","B|I, I think it has to be some kind of common sense applied there. And there may be where the judiciary is a little more learned about that type of thing because they can be schooled in that kind of thing,"
18,M,you.,M|you.
19,B,"and that can be part of continuing education, maybe for judges","B|and that can be part of continuing education, maybe for judges"
20,M,...,M|...
21,B,I don't know.,B|I don't know.
22,M,There is no rule that states that judges have to be judges.,M|There is no rule that states that judges have to be judges.
23,B,"You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away.","B|You know, to get into the economics of things, uh, because if they wheel somebody into a courtroom and the jury's heart goes out to that person and they do one of these mega awards,  it really, you know, ultimately is not penalizing the person that they're trying for get away."
24,M,Why?,M|Why?
25,B,"If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,","B|If it's a company, you know that they're insured. Unless the award is so staggering that it goes all beyond their layers of insurance which is another pet peeve of mine when they do award punitive damages,"
26,M,I think it's,M|I think it's
27,B,"I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage.","B|I think those should be uninsurable. I think those should have to be paid by the corporation itself that,  that did the damage."
28,M,Should be paid?,M|Should be paid?
29,B,Yeah.  Yeah.,B|Yeah.  Yeah.
30,M,Are you referring to the damage?,M|Are you referring to the damage?
