,Speaker,Utterance,Unified
5,B,Yeah. And a lot of people complain because it's really not convenient for them.,B|Yeah. And a lot of people complain because it's really not convenient for them.
6,M,...,M|...
7,B,You're supposed to what.,B|You're supposed to what.
8,M,I'm not sure about,M|I'm not sure about
9,B,"But what are you supposed to do with them. Oh, okay.","B|But what are you supposed to do with them. Oh, okay."
10,M,I've got it.,M|I've got it.
11,B,Uh-huh.,B|Uh-huh.
12,M,I don't think you can recycle paper bags...,M|I don't think you can recycle paper bags...
13,B,Yeah.,B|Yeah.
14,M,"Well, I mean, they do have paper bags in them.","M|Well, I mean, they do have paper bags in them."
15,B,"We, we usually collect a, you know, collect a quite a bit and then we take them, take them in.","B|We, we usually collect a, you know, collect a quite a bit and then we take them, take them in."
16,M,I've never heard of that.,M|I've never heard of that.
17,B,"Yeah, we don't, we don't, um, use aluminum cans,","B|Yeah, we don't, we don't, um, use aluminum cans,"
18,M,"Yeah, we don ', we're not a lot of people, but we're the people we are","M|Yeah, we don ', we're not a lot of people, but we're the people we are"
19,B,"so, we generally don't have those to do.","B|so, we generally don't have those to do."
20,M,"Um, we don't, uh, we have them in the states","M|Um, we don't, uh, we have them in the states"
21,B,"You know, they, they charge you, you know, it's like a flat rate I think for picking up your garbage.","B|You know, they, they charge you, you know, it's like a flat rate I think for picking up your garbage."
22,M,"So, we're like the'do'thing, right?","M|So, we're like the'do'thing, right?"
23,B,"And I know a lot of people it would, would solve the convenience problem if they had curbside pickup and some communities are trying to do that now. And I think that maybe if they only charged for the garbage that you did not sort and have set up for recycling,","B|And I know a lot of people it would, would solve the convenience problem if they had curbside pickup and some communities are trying to do that now. And I think that maybe if they only charged for the garbage that you did not sort and have set up for recycling,"
24,M,,M|
25,B,"they, they charged you by, by weight of how much trash you were actually sending to a land fill.","B|they, they charged you by, by weight of how much trash you were actually sending to a land fill."
26,M,But it's still not the same as a recycling center.,M|But it's still not the same as a recycling center.
27,B,That that might be a better way to do it.,B|That that might be a better way to do it.
28,M,You could use a yard sale or something.,M|You could use a yard sale or something.
29,B,"And then people would, would know that it was going to cost them money to not sort their trash.","B|And then people would, would know that it was going to cost them money to not sort their trash."
30,M,They could just put a filter on it.,M|They could just put a filter on it.
31,B,"You know, because then it would, then it would make monetary sense to them, you know, to say, hey, you know, if I just spend the time to, to sort this out where this stuff can be recycled then I don't have to pay for them hauling it off.","B|You know, because then it would, then it would make monetary sense to them, you know, to say, hey, you know, if I just spend the time to, to sort this out where this stuff can be recycled then I don't have to pay for them hauling it off."
32,M,It's a bit of a dilemma.,M|It's a bit of a dilemma.
33,B,Uh-huh.,B|Uh-huh.
34,M,Ya....,M|Ya....
35,B,"Oh, yeah that's about the same kind of thing.","B|Oh, yeah that's about the same kind of thing."
36,M,Yeah.,M|Yeah.
37,B,Where do you live?,B|Where do you live?
38,M,I have a friend who can get me a bag,M|I have a friend who can get me a bag
39,B,"Oh, okay.","B|Oh, okay."
40,M,"Not really, we are just in a big city. I'm in the suburbs.","M|Not really, we are just in a big city. I'm in the suburbs."
41,B,Yes.,B|Yes.
42,M,Are you in the US?,M|Are you in the US?
43,B,It seems like they would be able to.,B|It seems like they would be able to.
44,M,Why? Do they have to pay you for the time they put you through the website?,M|Why? Do they have to pay you for the time they put you through the website?
45,B,Uh-huh.,B|Uh-huh.
46,M,"They could, but I don'know if it's possible.","M|They could, but I don'know if it's possible."
47,B,Yeah.,B|Yeah.
48,M,It's a thing.It's a thing.,M|It's a thing.It's a thing.
49,B,Yeah.,B|Yeah.
50,M,"They are not really a company, just a bunch of guys in a small company.Their website is just a website for them.And they make money.","M|They are not really a company, just a bunch of guys in a small company.Their website is just a website for them.And they make money."
51,B,"Yeah, that's true .","B|Yeah, that's true ."
52,M,It's the recycling thing,M|It's the recycling thing
53,B,"Um, now I didn't know that, cause we just usually if we're going to, uh, buy sodas they're in the, the two liter bottles.","B|Um, now I didn't know that, cause we just usually if we're going to, uh, buy sodas they're in the, the two liter bottles."
54,M,I'm,M|I'm
55,B,Yeah.,B|Yeah.
56,M,I know. But they taste good.,M|I know. But they taste good.
57,B,Okay.,B|Okay.
58,M,It's a nice place to recycle.,M|It's a nice place to recycle.
59,B,Okay.,B|Okay.
60,M,Well I was just joking.,M|Well I was just joking.
61,B,"All right, bye-bye. voice said what's that voice said, where were they","B|All right, bye-bye. voice said what's that voice said, where were they"
